Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Tests Taken,Score=1,Score=2,Score=3,Score=4,Score=5,% Score 1-2,% Score 3-5
14.36,5,a-curv-i3,2018-19,Hudson - Hudson High,01410505,     337,      17,      78,     120,      72,      50,  28.2,  71.8
14.780000000000001,5,a-curv-i3,2018-19,Hull - Hull High,01420505,     111,       2,      27,      35,      34,      13,  26.1,  73.9
0.0,1,a-curv-i3,2018-19,Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,       6,"","","","","","",""
15.819999999999999,5,a-curv-i3,2018-19,Ipswich - Ipswich High,01440505,     235,      11,      38,      68,      68,      50,  20.9,  79.1
7.82,5,a-curv-i3,2018-19,KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,     330,     103,      98,      73,      37,      19,  60.9,  39.1
14.84,5,a-curv-i3,2018-19,King Philip - King Philip Regional High,06900505,     790,      43,     161,     235,     199,     152,  25.8,  74.2
9.64,5,a-curv-i3,2018-19,Lawrence - Lawrence High School,01490515,     330,      67,     104,      82,      44,      33,  51.8,  48.2
12.28,5,a-curv-i3,2018-19,Lee - Lee Middle/High School,01500505,      44,       5,      12,      15,       9,       3,  38.6,  61.4
10.18,5,a-curv-i3,2018-19,Leicester - Leicester High,01510505,     114,       6,      50,      39,      14,       5,  49.1,  50.9
12.2,5,a-curv-i3,2018-19,Lenox - Lenox Memorial High,01520505,      82,      14,      18,      22,      17,      11,  39.0,  61.0
14.919999999999998,5,a-curv-i3,2018-19,Leominster - Center For Technical Education Innovation,01530605,      63,       6,      10,      20,      11,      16,  25.4,  74.6
12.559999999999999,5,a-curv-i3,2018-19,Leominster - Leominster High School,01530505,     349,      37,      93,      98,      94,      27,  37.2,  62.8
18.72,5,a-curv-i3,2018-19,Lexington - Lexington High,01550505,"   1,825",      23,      94,     244,     571,     893,   6.4,  93.6
19.56,5,a-curv-i3,2018-19,Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,     364,       4,       4,      57,     110,     189,   2.2,  97.8
17.96,5,a-curv-i3,2018-19,Littleton - Littleton High School,01580505,     206,       7,      14,      70,      58,      57,  10.2,  89.8
17.54,5,a-curv-i3,2018-19,Longmeadow - Longmeadow High,01590505,     521,       6,      58,     121,     185,     151,  12.3,  87.7
10.36,5,a-curv-i3,2018-19,Lowell - Lowell High,01600505,     624,     141,     160,     160,      97,      66,  48.2,  51.8
12.72,5,a-curv-i3,2018-19,Ludlow - Ludlow Senior High,01610505,     283,      16,      87,     108,      54,      18,  36.4,  63.6
15.76,5,a-curv-i3,2018-19,Lunenburg - Lunenburg High,01620505,     189,       3,      37,      69,      47,      33,  21.2,  78.8
10.02,5,a-curv-i3,2018-19,Lynn - Classical High,01630505,     383,      79,     112,     100,      69,      23,  49.9,  50.1
6.659999999999999,5,a-curv-i3,2018-19,Lynn - Lynn English High,01630510,     345,     118,     112,      65,      40,      10,  66.7,  33.3
3.04,3.04,a-curv-i3,2018-19,Lynn - Lynn Vocational Technical Institute,01630605,      46,      24,      15,       6,       0,       1,  84.8,  15.2
15.0,5,a-curv-i3,2018-19,Lynnfield - Lynnfield High,01640505,     448,      36,      76,     143,     118,      75,  25.0,  75.0
5.58,5,a-curv-i3,2018-19,MATCH Charter Public School (District) - MATCH Charter Public School,04690505,     136,      53,      45,      24,      11,       3,  72.1,  27.9
19.240000000000002,5,a-curv-i3,2018-19,Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,     130,       2,       3,      18,      34,      73,   3.8,  96.2
8.8,5,a-curv-i3,2018-19,Malden - Malden High,01650505,     750,     217,     203,     169,     103,      58,  56.0,  44.0
14.419999999999998,5,a-curv-i3,2018-19,Manchester Essex Regional - Manchester Essex Regional High School,06980510,     351,      39,      59,     100,      87,      66,  27.9,  72.1
16.9,5,a-curv-i3,2018-19,Mansfield - Mansfield High,01670505,     573,      15,      74,     179,     174,     131,  15.5,  84.5
16.18,5,a-curv-i3,2018-19,Marblehead - Marblehead High,01680505,     645,      27,      96,     215,     182,     125,  19.1,  80.9
9.14,5,a-curv-i3,2018-19,Marlborough - Marlborough High,01700505,     516,      97,     183,     120,      71,      45,  54.3,  45.7
15.74,5,a-curv-i3,2018-19,Marshfield - Marshfield High,01710505,     423,      18,      72,     132,     140,      61,  21.3,  78.7
12.78,5,a-curv-i3,2018-19,Martha's Vineyard - Martha's Vineyard Regional High,07000505,     313,      30,      83,      96,      62,      42,  36.1,  63.9
16.72,5,a-curv-i3,2018-19,Masconomet - Masconomet Regional High School,07050505,     329,      15,      39,      87,     111,      77,  16.4,  83.6
12.66,5,a-curv-i3,2018-19,Mashpee - Mashpee High,01720505,     188,      15,      54,      48,      44,      27,  36.7,  63.3
11.440000000000001,5,a-curv-i3,2018-19,Maynard - Maynard High,01740505,     173,      18,      56,      57,      28,      14,  42.8,  57.2
16.34,5,a-curv-i3,2018-19,Medfield - Medfield Senior High,01750505,     464,      25,      60,     128,     141,     110,  18.3,  81.7
16.119999999999997,5,a-curv-i3,2018-19,Medford - Medford High,01760505,     341,      14,      52,      99,     103,      73,  19.4,  80.6
13.86,5,a-curv-i3,2018-19,Medway - Medway High,01770505,     590,      62,     119,     157,     165,      87,  30.7,  69.3
13.440000000000001,5,a-curv-i3,2018-19,Melrose - Melrose High,01780505,     793,      70,     190,     235,     190,     108,  32.8,  67.2
14.559999999999999,5,a-curv-i3,2018-19,Mendon-Upton - Nipmuc Regional High,07100510,     364,      29,      70,     115,      90,      60,  27.2,  72.8
14.02,5,a-curv-i3,2018-19,Methuen - Methuen High,01810505,     461,      38,     100,     154,     110,      59,  29.9,  70.1
12.16,5,a-curv-i3,2018-19,Middleborough - Middleborough High,01820505,     255,      32,      68,      72,      59,      24,  39.2,  60.8
10.559999999999999,5,a-curv-i3,2018-19,Milford - Milford High,01850505,     504,      83,     155,     155,      76,      35,  47.2,  52.8
9.120000000000001,5,a-curv-i3,2018-19,Millbury - Millbury Junior/Senior High,01860505,     160,      27,      60,      33,      18,      22,  54.4,  45.6
14.66,5,a-curv-i3,2018-19,Millis - Millis High School,01870505,     195,      12,      40,      53,      58,      32,  26.7,  73.3
14.780000000000001,5,a-curv-i3,2018-19,Milton - Milton High,01890505,     729,      58,     132,     209,     185,     145,  26.1,  73.9
12.0,5,a-curv-i3,2018-19,Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,      25,       4,       6,      10,       2,       3,  40.0,  60.0
15.080000000000002,5,a-curv-i3,2018-19,Mohawk Trail - Mohawk Trail Regional High,07170505,      61,       2,      13,      20,      21,       5,  24.6,  75.4
14.8,5,a-curv-i3,2018-19,Monomoy Regional School District - Monomoy Regional High School,07120515,     219,       7,      50,      84,      52,      26,  26.0,  74.0
9.24,5,a-curv-i3,2018-19,Monson - Monson High School,01910505,     106,      19,      38,      28,      13,       8,  53.8,  46.2
10.879999999999999,5,a-curv-i3,2018-19,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,     147,      21,      46,      55,      23,       2,  45.6,  54.4
13.559999999999999,5,a-curv-i3,2018-19,Mount Greylock - Mt Greylock Regional High,07150505,     304,      33,      65,      80,      80,      46,  32.2,  67.8
13.98,5,a-curv-i3,2018-19,Nantucket - Nantucket High,01970505,     193,      15,      43,      67,      46,      22,  30.1,  69.9
8.78,5,a-curv-i3,2018-19,Narragansett - Narragansett Regional High,07200505,     173,      46,      51,      49,      12,      15,  56.1,  43.9
17.36,5,a-curv-i3,2018-19,Nashoba - Nashoba Regional,07250505,     554,      18,      55,     151,     165,     165,  13.2,  86.8
5.54,5,a-curv-i3,2018-19,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,     130,      41,      53,      29,       6,       1,  72.3,  27.7
17.04,5,a-curv-i3,2018-19,Natick - Natick High,01980505,     953,      43,      98,     217,     270,     325,  14.8,  85.2
16.619999999999997,5,a-curv-i3,2018-19,Nauset - Nauset Regional High,06600505,     555,      20,      74,     143,     172,     146,  16.9,  83.1
18.22,5,a-curv-i3,2018-19,Needham - Needham High,01990505,     892,      16,      63,     188,     292,     333,   8.9,  91.1
8.940000000000001,5,a-curv-i3,2018-19,New Bedford - New Bedford High,02010505,     532,     117,     177,     159,      53,      26,  55.3,  44.7
16.84,5,a-curv-i3,2018-19,Newburyport - Newburyport High,02040505,     342,       6,      48,     105,     113,      70,  15.8,  84.2
18.259999999999998,5,a-curv-i3,2018-19,Newton - Newton North High,02070505,"   1,128",      14,      84,     209,     303,     518,   8.7,  91.3
18.02,5,a-curv-i3,2018-19,Newton - Newton South High,02070510,"   1,007",      20,      80,     214,     292,     401,   9.9,  90.1
0.0,1,a-curv-i3,2018-19,Norfolk County Agricultural - Norfolk County Agricultural,09150705,       9,"","","","","","",""
3.5799999999999996,3.58,a-curv-i3,2018-19,North Adams - Drury High,02090505,     262,     147,      68,      29,      14,       4,  82.1,  17.9
17.259999999999998,5,a-curv-i3,2018-19,North Andover - North Andover High,02110505,     560,      10,      67,     154,     171,     158,  13.8,  86.3
17.52,5,a-curv-i3,2018-19,North Attleborough - North Attleboro High,02120505,     474,      11,      48,     153,     133,     129,  12.4,  87.6
7.4,5,a-curv-i3,2018-19,North Brookfield - North Brookfield High,02150505,      46,       8,      21,      12,       3,       2,  63.0,  37.0
11.36,5,a-curv-i3,2018-19,North Middlesex - North Middlesex Regional,07350505,     333,      33,     111,     111,      47,      31,  43.2,  56.8
13.5,5,a-curv-i3,2018-19,North Reading - North Reading High,02170505,     412,      31,     103,     110,      89,      79,  32.5,  67.5
17.619999999999997,5,a-curv-i3,2018-19,Northampton - Northampton High,02100505,     471,       7,      49,     120,     144,     151,  11.9,  88.1
1.8199999999999998,1.82,a-curv-i3,2018-19,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,      11,       6,       4,       1,       0,       0,  90.9,   9.1
18.22,5,a-curv-i3,2018-19,Northboro-Southboro - Algonquin Regional High,07300505,     799,      18,      53,     200,     242,     286,   8.9,  91.1
11.02,5,a-curv-i3,2018-19,Northbridge - Northbridge High,02140505,     216,      40,      57,      68,      38,      13,  44.9,  55.1
4.84,4.84,a-curv-i3,2018-19,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,     132,      47,      53,      29,       3,       0,  75.8,  24.2
3.18,3.18,a-curv-i3,2018-19,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,      44,      17,      20,       6,       1,       0,  84.1,  15.9
14.64,5,a-curv-i3,2018-19,Norton - Norton High,02180505,     343,      19,      73,     109,      94,      48,  26.8,  73.2
14.36,5,a-curv-i3,2018-19,Norwell - Norwell High,02190505,     486,      47,      90,     142,     129,      78,  28.2,  71.8
13.780000000000001,5,a-curv-i3,2018-19,Norwood - Norwood High,02200505,     206,      10,      54,      80,      42,      20,  31.1,  68.9
0.0,1,a-curv-i3,2018-19,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,       5,"","","","","","",""
13.4,5,a-curv-i3,2018-19,Old Rochester - Old Rochester Regional High,07400505,     440,      45,     100,     168,      89,      38,  33.0,  67.0
9.8,5,a-curv-i3,2018-19,Oxford - Oxford High,02260505,     145,      35,      39,      40,      19,      12,  51.0,  49.0
10.0,5,a-curv-i3,2018-19,Palmer - Palmer High,02270505,      86,      26,      17,      23,      13,       7,  50.0,  50.0
1.8199999999999998,1.82,a-curv-i3,2018-19,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,      44,      27,      13,       4,       0,       0,  90.9,   9.1
0.0,1,a-curv-i3,2018-19,Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,      12,      11,       1,       0,       0,       0, 100.0,    .0
12.22,5,a-curv-i3,2018-19,Peabody - Peabody Veterans Memorial High,02290510,     424,      44,     121,     125,     105,      29,  38.9,  61.1
13.62,5,a-curv-i3,2018-19,Pembroke - Pembroke High School,02310505,     339,      30,      78,      97,      89,      45,  31.9,  68.1
16.22,5,a-curv-i3,2018-19,Pentucket - Pentucket Regional Sr High,07450505,     334,      12,      51,     130,      94,      47,  18.9,  81.1
0.0,1,a-curv-i3,2018-19,Phoenix Charter Academy (District) - Phoenix Charter Academy,04930505,       1,"","","","","","",""
13.819999999999999,5,a-curv-i3,2018-19,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,     139,       8,      35,      56,      26,      14,  30.9,  69.1
13.76,5,a-curv-i3,2018-19,Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,     157,      23,      26,      50,      39,      19,  31.2,  68.8
11.42,5,a-curv-i3,2018-19,Pioneer Valley - Pioneer Valley Regional,07500505,      70,      12,      18,      28,      10,       2,  42.9,  57.1
0.0,1,a-curv-i3,2018-19,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,       6,"","","","","","",""
10.9,5,a-curv-i3,2018-19,Pittsfield - Pittsfield High,02360505,     389,      55,     122,     137,      47,      28,  45.5,  54.5
6.2,5,a-curv-i3,2018-19,Pittsfield - Taconic High,02360510,     203,      63,      77,      37,      17,       9,  69.0,  31.0
10.16,5,a-curv-i3,2018-19,Plymouth - Plymouth North High,02390505,     504,     109,     139,     133,      79,      44,  49.2,  50.8
10.42,5,a-curv-i3,2018-19,Plymouth - Plymouth South High,02390515,     595,      97,     188,     177,     101,      32,  47.9,  52.1
7.840000000000001,5,a-curv-i3,2018-19,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,     209,      46,      81,      55,      17,      10,  60.8,  39.2
7.640000000000001,5,a-curv-i3,2018-19,Quabbin - Quabbin Regional High School,07530505,     157,      50,      47,      39,      18,       3,  61.8,  38.2
12.18,5,a-curv-i3,2018-19,Quaboag Regional - Quaboag Regional High,07780505,     207,      30,      51,      61,      42,      23,  39.1,  60.9
14.180000000000001,5,a-curv-i3,2018-19,Quincy - North Quincy High,02430510,     444,      50,      79,      95,     121,      99,  29.1,  70.9
13.540000000000001,5,a-curv-i3,2018-19,Quincy - Quincy High,02430505,     409,      44,      88,     127,      91,      59,  32.3,  67.7
11.32,5,a-curv-i3,2018-19,Ralph C Mahar - Ralph C Mahar Regional,07550505,      53,       5,      18,      17,       9,       4,  43.4,  56.6
10.379999999999999,5,a-curv-i3,2018-19,Randolph - Randolph High,02440505,     208,      42,      58,      57,      29,      22,  48.1,  51.9
16.5,5,a-curv-i3,2018-19,Reading - Reading Memorial High,02460505,     504,      12,      76,     158,     157,     101,  17.5,  82.5
12.16,5,a-curv-i3,2018-19,Revere - Revere High,02480505,     480,      83,     105,     126,      87,      79,  39.2,  60.8
7.7,5,a-curv-i3,2018-19,Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,      26,       4,      12,       7,       2,       1,  61.5,  38.5
