Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,district_code,school_code,,,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,"t-inle-q2",t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,#N/A,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,,,,
2021-06-09 13:24:46,2021-06-09 13:30:21,0,50.205.154.86,100,334,1,2021-06-09 13:30:21,R_2BkAfupjmspSwes,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,2,,4,4,5,2,2,2,1,1,3,3,4,4,3,3,3,3,3,1,1,1,1,1,3,3,3,3,2,4,5,5,5,4,4,3,2,5,3,3,1,3,4,4,4,3,4,3,4,4,5,5,5,3,5,2,2,4,5,4,5,4,2,3,2,3,3,3,3,3,2,2,Many of the grade level teachers at this school are very selfish. ,9,9,
2021-06-09 13:21:18,2021-06-09 13:30:42,0,50.205.154.86,100,564,1,2021-06-09 13:30:42,R_24HRprYQKvOd9bW,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,2,,4,4,4,,2,4,1,3,4,4,4,4,,2,,,,,,2,1,2,2,2,1,3,3,4,3,3,3,3,,,,2,3,3,3,2,4,1,3,3,,,2,,,,,,5,3,3,2,3,3,2,3,4,2,2,3,3,1,2,3,3,5,,5,5,
2021-06-09 13:28:32,2021-06-09 13:31:55,0,50.205.154.86,100,202,1,2021-06-09 13:31:55,R_3DpzITlP7cBfIRW,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,2,2,2,3,3,2,4,2,3,1,4,3,1,3,4,2,3,1,2,3,1,3,3,3,2,3,5,3,3,2,2,3,2,1,1,3,5,5,4,4,1,2,2,1,2,2,1,1,1,2,5,4,1,2,3,2,4,5,2,2,2,4,1,2,2,2,3,3,4,3,,,,
2021-06-09 13:20:58,2021-06-09 13:32:25,0,50.205.154.86,100,686,1,2021-06-09 13:32:25,R_3JxRO42kBMNPgNv,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,5,5,3,3,4,4,1,5,4,5,4,3,3,4,2,5,2,3,1,1,1,1,2,1,3,3,4,3,4,4,4,4,4,2,1,4,4,3,2,2,2,4,2,5,3,3,3,4,4,4,5,4,1,1,1,4,2,1,1,2,1,2,3,2,4,2,2,2,3,,9,7,
2021-06-09 13:26:15,2021-06-09 13:32:38,0,50.205.154.88,100,382,1,2021-06-09 13:32:38,R_ule6DD1ufjwqQ0h,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,2,,5,4,5,4,4,5,4,3,4,4,4,4,3,3,3,2,4,5,4,2,2,1,1,1,1,3,3,3,4,4,3,3,2,3,2,1,1,1,1,2,5,1,3,3,2,2,3,2,3,3,3,4,5,1,1,1,2,2,1,2,3,2,2,3,3,3,1,2,1,3,,2,4,
2021-06-09 13:18:06,2021-06-09 13:32:43,0,50.205.154.86,100,877,1,2021-06-09 13:32:44,R_26bTRLqjBkoh8Ja,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,4,4,3,4,1,2,1,1,4,3,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,3,2,2,3,4,4,3,2,2,1,2,3,3,3,3,2,2,2,3,4,2,2,1,3,3,4,5,5,2,2,2,2,2,1,2,3,2,2,3,3,3,2,3,3,3,,6,6,
2021-06-09 13:22:18,2021-06-09 13:32:48,0,50.205.154.86,100,629,1,2021-06-09 13:32:49,R_XoZUwb1hlj8Ky1X,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,4,4,2,3,2,2,1,4,4,3,3,3,3,2,3,,,,4,4,4,3,3,3,3,,3,4,4,4,3,3,,,3,3,4,2,4,4,2,3,,4,4,,,,,,,2,2,2,1,4,3,2,3,4,3,4,,,,3,3,2,3,,7,5,
2021-06-09 13:22:44,2021-06-09 13:32:51,0,50.205.154.86,100,606,1,2021-06-09 13:32:51,R_31nkQg69dEoD9s9,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,5,4,2,2,5,1,1,4,4,4,4,3,2,3,2,4,4,4,3,3,2,2,2,2,2,,4,4,4,4,3,3,2,2,3,3,3,2,1,4,1,2,1,4,3,4,3,4,3,3,3,5,2,1,1,4,3,2,2,5,4,4,4,4,3,3,4,3,3,,7,5,
2021-06-09 13:25:29,2021-06-09 13:32:52,0,50.205.154.86,100,442,1,2021-06-09 13:32:52,R_265sJWl5xvIngL8,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,2,,5,4,4,3,2,3,2,1,4,3,3,3,3,4,4,3,4,2,3,2,2,3,3,3,3,3,3,4,3,3,4,4,4,3,2,3,3,2,2,2,3,2,2,2,4,4,3,4,4,4,4,4,5,1,1,1,3,3,2,3,4,2,2,3,3,2,2,3,2,2,,6,5,
2021-06-09 13:24:56,2021-06-09 13:33:04,0,50.205.154.86,100,487,1,2021-06-09 13:33:04,R_3PbqWD7rs9C1y53,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,2,,5,5,4,3,3,5,3,1,4,4,4,4,3,,3,3,5,4,3,3,3,2,3,3,2,,,4,4,3,4,3,4,4,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,3,3,4,5,,,,4,4,3,4,4,2,2,2,2,3,2,2,3,3,,,,
2021-06-09 13:13:20,2021-06-09 13:33:30,0,209.80.140.42,100,1209,1,2021-06-09 13:33:30,R_1igH153ryV73UIR,,,,,42.4125061,-71.00340271,anonymous,EN,4,7,1,,5,5,4,5,4,5,2,5,4,4,3,4,4,3,4,3,4,2,4,5,5,5,5,5,4,2,3,4,4,4,4,4,4,3,2,2,4,3,2,3,3,2,2,2,4,4,4,4,3,3,4,5,5,2,1,1,4,4,1,4,4,3,3,2,4,4,1,2,3,4,.,7,4,.
2021-06-09 13:21:47,2021-06-09 13:34:00,0,209.80.140.13,100,732,1,2021-06-09 13:34:00,R_1jx4ffjUnFs6M1G,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,2,,5,5,5,4,2,5,2,1,4,4,4,4,1,2,3,2,4,5,4,3,3,3,4,4,4,1,1,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,4,3,4,3,4,4,4,4,5,2,2,2,3,3,2,3,2,3,3,3,3,3,1,1,1,1,,7,5,
2021-06-09 13:21:09,2021-06-09 13:34:02,0,50.205.154.86,100,772,1,2021-06-09 13:34:02,R_22LkXtaHQB8FDXg,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,5,5,4,4,5,4,1,5,5,5,5,4,3,3,3,5,5,5,5,4,4,4,4,3,3,3,3,5,4,4,3,4,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,4,4,4,4,5,2,3,3,5,5,5,5,5,4,4,3,5,5,2,3,3,3,,6,6,
2021-06-09 13:26:48,2021-06-09 13:34:07,0,209.80.140.38,100,438,1,2021-06-09 13:34:07,R_1UnTb94Dr3eP7d7,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,5,
2021-06-09 13:24:43,2021-06-09 13:34:29,0,209.80.140.38,100,585,1,2021-06-09 13:34:29,R_yjwvMLlsWJnzsnT,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,2,,5,5,5,4,4,5,4,2,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,5,4,5,,9,9,
2021-06-09 13:21:08,2021-06-09 13:34:54,0,50.205.154.86,100,826,1,2021-06-09 13:34:54,R_RsQ9RIU3v58h17z,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,4,All three,5,5,5,5,4,4,4,1,4,4,4,4,2,2,3,2,4,3,4,3,3,2,2,3,2,3,2,4,4,4,4,4,4,4,3,2,3,3,3,1,4,2,3,2,4,4,4,3,4,4,4,4,4,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,2,"The Garfield School, unfortunately is in the poorer part of the community and because of this it is neglected. ",7,5,
2021-06-09 13:24:33,2021-06-09 13:35:17,0,209.80.140.38,100,644,1,2021-06-09 13:35:18,R_2wB54aTtJOthKPQ,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,4,All of the above,5,5,5,4,3,5,4,2,5,5,4,4,4,4,4,4,5,4,5,1,1,1,1,1,1,3,2,4,4,4,4,3,4,4,4,3,3,3,2,4,3,3,5,4,4,3,4,3,4,4,5,5,3,2,3,2,4,4,2,3,4,3,3,4,3,4,3,4,3,4,,5,5,
2021-06-09 13:17:40,2021-06-09 13:35:18,0,50.205.154.86,100,1058,1,2021-06-09 13:35:19,R_2OUve980qpGPHJI,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,5,5,3,3,3,1,1,4,3,4,4,3,1,2,2,4,3,3,5,5,5,4,4,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,4,3,5,5,3,5,5,1,1,1,4,3,2,3,3,4,4,3,3,3,2,2,1,1,,4,5,
2021-06-09 13:27:45,2021-06-09 13:35:24,0,50.205.154.86,100,459,1,2021-06-09 13:35:25,R_Azfdz6NqiSFOo1j,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,4,5,4,4,5,3,2,4,4,4,4,2,2,3,2,5,4,5,2,2,3,2,3,3,3,3,4,4,4,4,4,2,4,2,3,4,4,2,2,3,2,3,3,4,3,3,3,4,4,3,4,5,2,2,1,4,3,3,3,3,3,3,3,3,3,3,3,1,2,,8,5,
2021-06-09 13:25:01,2021-06-09 13:36:18,0,209.80.140.38,100,676,1,2021-06-09 13:36:18,R_6stVFLsulCr0PXH,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,2,,5,5,5,4,4,5,4,2,5,5,5,4,5,5,4,5,5,4,5,4,3,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,5,5,4,5,5,3,4,4,4,4,5,1,2,1,5,4,2,2,4,4,4,4,4,3,4,4,4,4,,9,7,
2021-06-09 13:26:49,2021-06-09 13:36:21,0,209.80.140.38,100,571,1,2021-06-09 13:36:21,R_1Qgs7Ii64ykvF4M,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,4,All of the above,3,4,4,2,2,3,2,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,2,2,2,2,4,3,3,3,2,3,2,3,3,2,1,1,1,2,2,2,1,3,2,2,2,2,2,2,3,4,3,2,2,2,2,,7,5,
2021-06-09 13:24:52,2021-06-09 13:36:22,0,209.80.140.38,100,690,1,2021-06-09 13:36:23,R_2v7gRVdaAMBWa8H,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,1,,5,5,5,4,4,5,4,1,5,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,2,2,4,4,4,4,3,4,4,3,3,3,3,3,5,5,3,4,4,4,4,3,5,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,3,3,4,4,,7,5,
2021-06-09 13:24:37,2021-06-09 13:36:29,0,209.80.140.38,100,712,1,2021-06-09 13:36:30,R_bkMJJQUk4n8D4Rz,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,1,,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3,3,4,2,2,2,4,4,4,3,4,4,4,4,3,3,3,2,4,4,4,3,4,3,3,3,3,4,4,4,4,5,3,3,2,3,3,3,3,4,3,3,4,3,4,3,4,3,4,,7,4,
2021-06-09 13:24:36,2021-06-09 13:36:39,0,209.80.140.38,100,723,1,2021-06-09 13:36:40,R_2CBYGeulAnILT3Z,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,1,,5,4,5,4,4,5,3,2,5,5,5,3,4,4,4,4,5,4,4,5,5,5,4,3,5,3,2,4,4,4,4,4,4,3,4,3,3,1,2,5,5,3,5,5,4,4,5,5,4,4,4,5,5,2,2,1,5,5,3,4,3,4,3,3,3,4,3,4,3,4,,7,5,
2021-06-09 13:24:38,2021-06-09 13:36:44,0,209.80.140.38,100,725,1,2021-06-09 13:36:44,R_1erYBq8tzgUDWGf,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,4,All three,5,5,5,4,3,5,4,1,4,4,5,3,3,3,3,3,5,3,5,3,3,4,3,3,1,2,2,3,3,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,4,3,5,3,2,1,2,2,3,2,3,3,2,3,3,4,3,4,3,4,,7,3,
2021-06-09 13:27:04,2021-06-09 13:37:41,0,50.205.154.86,100,637,1,2021-06-09 13:37:42,R_2TGCCI37pYiUK3t,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,5,4,2,2,5,1,5,5,4,4,4,3,1,3,2,3,1,3,3,2,2,3,4,2,3,3,3,4,4,4,3,3,3,3,3,4,3,1,2,3,2,3,3,4,4,3,3,3,3,4,5,5,2,1,1,3,2,1,1,4,2,2,2,2,2,3,4,3,3,,8,7,
2021-06-09 13:24:38,2021-06-09 13:38:04,0,209.80.140.38,100,806,1,2021-06-09 13:38:04,R_1EbVq0GdCIXkByp,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,4,All of the above,5,5,4,4,2,3,1,1,4,4,4,4,4,3,2,3,3,3,3,1,2,3,1,1,2,4,3,2,2,2,3,1,3,3,1,3,2,3,1,4,4,3,3,2,3,2,3,4,5,4,4,3,4,1,1,1,3,3,2,3,2,3,1,5,2,3,4,5,4,4,,8,3,
2021-06-09 13:22:14,2021-06-09 13:38:55,0,50.205.154.86,100,1000,1,2021-06-09 13:38:56,R_b32TZxbpRHqrGj7,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,3,4,4,3,2,3,2,2,3,4,4,4,2,2,2,1,4,2,3,3,2,2,2,2,1,3,2,4,4,4,4,4,2,2,1,2,2,2,2,2,3,3,4,4,2,1,2,2,3,4,4,4,,1,2,1,3,4,2,3,3,2,2,2,2,2,3,3,2,2,,7,6,
2021-06-09 13:26:47,2021-06-09 13:39:18,0,209.80.140.38,100,750,1,2021-06-09 13:39:18,R_2y1rRkKw6qjs4zl,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,2,,5,5,4,5,3,4,4,1,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,5,2,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,3,3,3,4,4,3,3,4,4,4,4,4,3,3,3,2,2,2,3,3,4,4,,8,8,
2021-06-09 13:26:47,2021-06-09 13:40:05,0,209.80.140.38,100,798,1,2021-06-09 13:40:05,R_1WYSDlqctdBBEBj,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,4,We have used all three ,4,3,4,3,2,2,1,1,3,3,3,3,3,4,4,4,3,4,3,3,3,3,3,2,2,3,3,4,4,4,4,5,4,4,4,3,3,3,3,5,3,2,2,2,3,3,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,3,2,3,4,4,1,1,3,3,,5,7,
2021-06-09 13:26:42,2021-06-09 13:40:08,0,209.80.140.38,100,805,1,2021-06-09 13:40:08,R_27BxbDJRdoYUV0n,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,4,"remote, hybrid, in-person",5,5,5,4,4,5,4,3,5,4,4,4,2,3,2,2,4,3,4,3,2,2,3,4,3,3,2,3,4,4,4,4,4,4,4,3,3,3,1,4,4,2,3,3,4,4,5,4,4,4,4,4,4,1,1,1,4,4,4,4,4,3,3,3,4,4,3,3,3,4,,3,3,
2021-06-09 13:37:18,2021-06-09 13:40:11,0,209.80.140.13,100,173,1,2021-06-09 13:40:11,R_paX0Mclt2o5XH1f,,,,,42.4125061,-71.00340271,anonymous,EN,4,10,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,9,3,
2021-06-09 12:23:09,2021-06-09 13:40:18,0,50.205.154.84,100,4628,1,2021-06-09 13:40:18,R_0vOkv7NqsZumiaJ,,,,,42.4125061,-71.00340271,anonymous,EN,4,4,2,,5,5,5,4,4,5,4,3,4,4,4,4,3,2,2,3,4,2,4,4,3,4,4,4,4,1,1,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,5,5,4,5,4,3,3,4,3,4,3,3,3,3,,9,5,
2021-06-09 13:17:51,2021-06-09 13:40:18,0,50.205.154.86,100,1347,1,2021-06-09 13:40:18,R_3Rl0JbU4BF5Kc7r,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,5,4,2,2,5,1,2,4,4,3,4,2,2,2,2,5,3,3,4,4,4,4,4,2,3,3,4,4,4,4,3,3,3,2,3,3,4,3,3,4,2,3,3,4,3,4,3,3,4,4,4,3,2,2,2,3,3,2,3,4,2,3,1,2,3,2,2,2,2,,6,5,
2021-06-09 13:37:14,2021-06-09 13:40:29,0,209.80.140.32,100,195,1,2021-06-09 13:40:30,R_125whdCknL50D34,,,,,42.4125061,-71.00340271,anonymous,EN,4,10,2,,2,3,1,3,3,3,5,4,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,4,3,3,3,3,2,2,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,3,3,2,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,,5,5,
2021-06-09 13:37:09,2021-06-09 13:40:44,0,209.80.140.32,100,214,1,2021-06-09 13:40:44,R_1q1HkMDytNH8vEN,,,,,42.4125061,-71.00340271,anonymous,EN,4,10,2,,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,5,3,4,5,4,5,4,3,5,3,2,2,3,3,3,4,4,4,3,3,4,4,4,3,4,4,3,4,4,4,5,5,5,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,2,,8,6,
2021-06-09 13:32:29,2021-06-09 13:40:54,0,50.205.154.86,100,505,1,2021-06-09 13:40:55,R_123WloPBTfY4o9c,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,5,5,,,3,,2,5,5,5,5,,,,,,,,,,,4,4,4,,,,,,4,4,5,5,4,4,4,4,4,4,,,,,5,4,4,4,3,4,4,4,5,,,,5,4,,,4,2,2,,,,,,,,,7,7,
2021-06-09 13:22:58,2021-06-09 13:41:02,0,50.205.154.86,100,1084,1,2021-06-09 13:41:03,R_2dp9mT5Rf80CqTX,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,4,5,5,2,2,4,1,2,4,4,4,4,1,2,3,2,4,4,2,2,2,3,1,1,1,3,3,4,3,3,3,2,1,3,1,3,3,1,3,1,,,,,3,3,4,3,4,4,3,3,4,1,1,1,3,2,3,2,2,2,2,1,2,3,,,,,,9,5,
2021-06-09 13:24:40,2021-06-09 13:41:22,0,209.80.140.38,100,1001,1,2021-06-09 13:41:22,R_25yGvILlQtjamcT,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,1,,5,4,5,3,3,5,3,3,3,4,4,3,2,2,2,3,5,4,4,2,2,2,3,3,2,1,1,1,5,2,4,3,3,3,3,3,3,3,2,2,3,2,2,2,4,3,3,3,2,2,3,3,5,1,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,,9,7,
2021-06-09 13:24:35,2021-06-09 13:41:55,0,209.80.140.38,100,1040,1,2021-06-09 13:41:56,R_3CNoNicK53hOYk7,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,4,All of the above,3,3,3,4,4,4,3,2,3,3,3,3,3,2,3,3,4,3,4,3,3,3,2,3,2,3,3,4,4,4,3,3,2,3,2,1,2,2,1,3,3,2,3,3,3,3,3,3,2,2,3,4,4,2,2,2,3,4,3,3,3,3,3,3,3,3,3,4,1,1,,8,6,
2021-06-09 13:31:47,2021-06-09 13:41:58,0,209.80.140.38,100,611,1,2021-06-09 13:41:59,R_3DhfenNgqB5Mv03,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,1,,5,5,4,4,4,5,4,3,5,4,3,4,3,3,2,2,4,4,5,3,2,3,3,3,3,3,3,4,3,4,4,3,3,3,2,3,3,3,2,4,4,3,4,3,4,5,4,4,3,3,3,3,4,1,1,1,3,3,1,2,4,3,3,4,4,4,1,1,1,1,,8,8,
2021-06-09 13:37:07,2021-06-09 13:42:30,0,172.58.222.149,100,322,1,2021-06-09 13:42:30,R_xioxirQhMKSsDn3,,,,,42.41499329,-71.05269623,anonymous,EN,4,10,1,,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,1,3,3,2,2,2,3,2,4,4,3,3,3,3,3,3,2,3,2,2,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,,8,8,
2021-06-09 13:24:37,2021-06-09 13:42:47,0,209.80.140.38,100,1089,1,2021-06-09 13:42:47,R_3norH0piyupSHnU,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,1,,4,4,4,4,4,4,2,1,4,3,4,4,4,2,4,3,4,2,4,3,2,3,1,1,1,2,2,3,2,2,4,3,3,3,2,2,2,2,3,4,3,3,3,3,4,4,3,4,3,3,4,4,5,1,1,1,3,2,2,2,3,3,3,1,2,3,1,2,2,3,,7,4,
2021-06-09 13:20:20,2021-06-09 13:42:58,0,76.127.238.49,100,1358,1,2021-06-09 13:42:59,R_3lVpuKIEW6qpwx0,,,,,42.78259277,-71.10289764,anonymous,EN,4,2,2,,5,5,5,3,3,5,2,3,5,5,5,5,2,2,4,2,4,4,3,3,3,3,3,2,2,3,3,4,4,3,4,4,3,4,3,3,3,3,3,4,3,2,2,2,4,3,4,3,3,3,5,4,4,2,2,2,4,4,3,3,3,3,2,3,2,2,1,2,3,3,N/a,8,5,n/a
2021-06-09 13:29:39,2021-06-09 13:43:09,0,50.205.154.86,100,809,1,2021-06-09 13:43:09,R_2WYynG97dxPaqP6,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,2,,5,5,5,3,4,4,3,3,5,5,5,4,4,3,5,3,4,3,4,2,1,2,2,4,3,2,2,4,4,5,5,5,4,4,4,3,4,3,2,4,4,4,1,4,4,5,5,4,4,4,3,3,5,2,2,4,4,4,3,4,4,4,3,4,4,3,3,4,3,4,,3,4,Some questions were clarified better in the questions that followed them.
2021-06-09 13:37:04,2021-06-09 13:43:12,0,209.80.140.32,100,367,1,2021-06-09 13:43:12,R_XHXoqmB1ckIFUcN,,,,,42.4125061,-71.00340271,anonymous,EN,4,10,1,,5,4,4,2,2,5,2,1,4,3,5,3,2,1,1,1,2,2,2,4,3,4,2,2,1,3,3,4,3,3,3,3,3,2,2,2,2,3,1,2,1,2,1,1,2,4,2,2,3,3,3,3,5,1,2,1,5,4,2,3,1,2,2,4,2,2,1,1,1,1,,,,
2021-06-09 13:22:28,2021-06-09 13:43:13,0,50.205.154.86,100,1245,1,2021-06-09 13:43:14,R_6eVnJ2WJuhILzA5,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,4,4,4,3,2,5,1,2,4,4,4,4,3,4,3,3,5,2,2,4,4,5,4,3,2,2,2,3,4,4,4,3,3,3,2,3,4,4,4,2,4,2,3,3,5,4,3,2,3,4,4,5,5,3,3,4,4,4,3,3,3,2,3,2,3,2,1,2,1,2,,9,9,
2021-06-09 13:37:06,2021-06-09 13:43:21,0,209.80.140.13,100,374,1,2021-06-09 13:43:22,R_A4gGtboSajTTaTv,,,,,42.4125061,-71.00340271,anonymous,EN,4,10,1,,5,5,5,4,4,4,4,1,5,5,5,5,2,2,2,1,3,3,3,3,2,3,2,2,2,3,3,4,4,4,4,4,3,3,4,2,3,2,2,2,4,2,4,4,4,4,4,4,3,4,4,4,3,2,2,1,4,4,3,4,3,3,3,3,4,4,3,3,3,3,,9,7,
2021-06-09 13:17:35,2021-06-09 13:43:23,0,50.205.154.86,100,1548,1,2021-06-09 13:43:23,R_1JCV1rihoFow2J6,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,2,,5,5,4,4,3,5,3,1,5,4,3,4,3,3,3,3,5,2,3,3,3,3,4,4,3,2,1,4,3,3,4,3,4,4,3,3,4,4,2,3,3,1,3,3,4,4,3,3,4,4,5,5,4,2,2,1,3,2,2,2,3,2,2,3,4,3,3,3,3,3,,7,5,
2021-06-09 13:24:37,2021-06-09 13:43:28,0,209.80.140.38,100,1131,1,2021-06-09 13:43:28,R_7a44efukPwmb6r7,,,,,42.4125061,-71.00340271,anonymous,EN,4,9,1,,5,5,5,3,4,4,4,2,4,4,5,5,4,4,2,4,4,4,3,5,4,5,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,3,4,4,4,4,4,4,5,4,3,3,3,2,4,4,4,4,4,4,3,4,4,4,3,3,3,3,,9,6,
2021-06-09 13:37:05,2021-06-09 13:43:30,0,209.80.140.32,100,385,1,2021-06-09 13:43:30,R_331KaP49zkvv3R8,,,,,42.4125061,-71.00340271,anonymous,EN,4,10,2,,5,5,5,3,3,5,1,1,5,5,5,5,1,1,1,1,2,1,4,3,5,3,1,1,1,4,4,3,3,3,4,3,1,1,1,3,3,3,1,3,2,2,3,3,1,1,1,2,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,3,"CBL and detracting were poorly rolled out, communicated to families, and implemented unsucessfullt. They are destroying the rigor of the school.",9,9,
2021-06-09 13:36:41,2021-06-09 13:43:31,0,50.205.154.86,100,409,1,2021-06-09 13:43:32,R_8hWp5Z620FhIDWV,,,,,42.4125061,-71.00340271,anonymous,EN,4,2,1,,5,5,5,4,5,5,1,1,5,5,5,5,1,4,4,3,4,3,5,1,1,1,1,1,1,2,1,5,5,4,5,4,4,4,1,3,3,2,1,1,1,4,3,1,5,5,5,4,4,4,4,4,5,1,1,1,1,1,1,1,4,3,4,1,4,2,2,2,1,2,,8,7,
