Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,district_code,school_code,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,#N/A,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,#N/A,#N/A,s-cure-q3,s-cure-q4,#N/A,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,#N/A,#N/A,s-grmi-q4,s-appa-q1,s-appa-q2,#N/A,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,#N/A,#N/A,s-vale-q4,#N/A,s-acst-q2,s-acst-q3,#N/A,#N/A,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-05-10 10:43:08,2021-05-10 11:04:46,0,72.70.43.92,100,1297,1,2021-05-10 11:04:46,R_4VoVwItbXr7XL57,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,9,4,108,5419,7,2,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,3,5,4,,,,,,,4,4,4,5,4,1,1,5,1,5,4,4,5,4,2,5,5,5,5,5,5,5,1,3,2,4,2,,,,,,5,5,2,5,5,5,5,5,5,5,1,,5,,EN,,Science teacher,,
2021-05-10 10:51:39,2021-05-10 11:05:06,0,173.76.52.249,100,806,1,2021-05-10 11:05:06,R_11WJUJS0iACte77,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,13,109,5694,7,1,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,3,,,,,,,,,,3,2,3,3,2,3,1,4,1,4,2,2,3,5,3,4,5,5,3,4,4,3,4,3,3,3,3,3,2,1,3,4,,,,,4,4,4,3,4,4,2,,6,,EN,,,,English teacher
2021-05-10 10:45:23,2021-05-10 11:05:08,0,72.70.43.92,100,1185,1,2021-05-10 11:05:08,R_2P4MBRg7UcKjbwb,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,23,109,85242,7,3,,3,3,1,,,,,,,,,,4,5,5,5,3,3,3,4,4,3,4,4,4,4,4,3,4,4,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,5,4,4,3,4,4,2,4,3,4,4,5,4,5,4,5,4,5,4,5,,,,,,,1,,7,im a lot of things ,EN,,,Social Studies teacher,
2021-05-10 10:55:01,2021-05-10 11:05:28,0,72.70.43.92,100,626,1,2021-05-10 11:05:28,R_3k19bLI4QNO8Znq,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,13,109,8156,7,2,,3,2,2,,,,,,,,,,4,4,4,4,4,4,2,4,3,3,3,3,3,5,4,3,5,5,5,2,2,3,,,,,,,,,,,,1,1,5,1,4,3,3,4,2,2,1,,,,,,,,,,,,4,2,3,3,4,4,4,5,5,,,,,,,2,,"4,5",,EN,,,Social Studies teacher,
2021-05-10 10:57:13,2021-05-10 11:05:29,0,72.70.43.92,100,495,1,2021-05-10 11:05:30,R_wNoPcuFz7y5fphn,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,19,109,84383,7,3,,3,3,3,,,,,,,,,,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3,3,3,2,3,4,4,3,3,3,3,3,2,3,4,4,,,,,,,2,,6,,EN,Math teacher,,,
2021-05-10 10:45:10,2021-05-10 11:05:34,0,72.70.43.92,100,1224,1,2021-05-10 11:05:35,R_1He1iuRXWcF53E7,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,9,29,108,5178,7,2,,,,,,,,,,,,,,3,3,2,2,3,3,3,,,,,3,4,4,5,,,,,,,,,,,,,,3,3,3,2,3,2,2,4,2,5,3,3,3,3,4,3,4,1,4,4,2,4,2,3,3,3,2,,,,,,,,,,4,4,4,2,5,4,1,,7,im a lot of things ,EN,,Science teacher,,
2021-05-10 10:51:44,2021-05-10 11:06:13,0,173.76.50.204,100,868,1,2021-05-10 11:06:14,R_1NaCwXJxLLQjvjp,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,3,19,109,5179,7,1,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,,,,,,1,3,1,,,,,,,1,1,1,3,1,3,1,2,1,3,1,1,1,5,4,4,2,2,2,3,1,3,1,1,1,1,1,,,,,,4,5,3,5,5,4,5,4,4,5,1,,5,,EN,,,,English teacher
2021-05-10 10:42:00,2021-05-10 11:06:19,0,72.70.43.92,100,1458,1,2021-05-10 11:06:19,R_p5hZWebOcE7Y1MZ,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,9,12,109,85964,7,3,,4,4,,,,,,,,,,,3,2,5,4,4,5,5,2,1,1,5,2,5,5,5,1,3,4,2,1,4,1,,,,,,,,,,,,1,2,3,1,5,5,5,4,1,4,3,,,,,,,,,,,,4,1,3,1,1,2,1,2,1,,,,,,,2,,5,,EN,,,,English teacher
2021-05-10 10:57:06,2021-05-10 11:06:26,0,73.4.194.28,100,560,1,2021-05-10 11:06:27,R_2Cs7Rvxc7Rq6sSY,,,,,41.71139526,-70.75800323,anonymous,EN,8,3,12,21,108,5172,7,1,,,,,,,,,,,,,,5,3,1,1,1,2,1,,,,,4,3,3,3,,,,,,,,,,,,,,2,3,3,3,1,3,3,3,3,3,2,2,2,4,5,5,1,2,4,3,3,4,2,2,1,1,3,,,,,,,,,,3,4,3,2,3,2,2,,5,,EN,,,Social Studies teacher,
2021-05-10 10:34:43,2021-05-10 11:06:43,0,72.70.43.92,100,1920,1,2021-05-10 11:06:44,R_2xJmW3ZztLPhYkF,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,1,28,108,7588,7,2,,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,,,,,,,,,,2,1,2,2,3,1,2,3,1,4,3,3,4,4,3,5,5,3,3,3,3,2,3,2,2,3,3,2,3,2,2,4,,,,,3,4,3,2,3,4,2,,4,,EN,Math teacher,,,
2021-05-10 10:50:43,2021-05-10 11:06:50,0,173.76.48.45,100,967,1,2021-05-10 11:06:51,R_6RPR931SWPvAxkB,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,12,13,108,5679,7,2,,4,2,3,,,,,,,,,,1,,,,1,2,2,4,1,3,1,3,1,2,2,1,2,3,2,4,3,1,,,,,,,4,2,3,4,3,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,3,3,2,4,4,4,4,3,4,3,3,she/they,7,i don't know,EN,,Science teacher,,
2021-05-10 10:54:11,2021-05-10 11:06:51,0,98.229.23.153,100,759,1,2021-05-10 11:06:51,R_31a9HL7SpS0yZ6J,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,7,17,109,4439,7,1,,,,,,,,,,,,,,,,,,,,,3,4,4,4,,,,,,,,,2,2,3,,,,,,,1,2,1,2,2,3,2,4,2,4,3,1,4,5,4,4,1,4,3,4,4,5,2,2,3,3,3,,,,,,4,2,4,5,5,4,4,4,3,5,4,,5,,EN,,,,English teacher
2021-05-10 10:52:01,2021-05-10 11:06:53,0,173.76.49.154,100,892,1,2021-05-10 11:06:54,R_WjIpF3RTaF0jDr3,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,4,18,109,85315,7,1,,,,,,,,,,,,,,1,4,5,4,2,2,3,,,,,3,4,4,4,,,,,,,,,,,,,,4,4,3,4,4,2,1,4,2,4,1,3,4,1,3,1,5,5,3,5,4,5,2,5,4,4,5,,,,,,,,,,4,4,4,4,2,4,2,,2,,EN,,Science teacher,,
2021-05-10 10:57:27,2021-05-10 11:07:38,0,173.76.43.23,100,610,1,2021-05-10 11:07:38,R_1i3PJUYOcxPixMM,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,11,23,108,7929,7,1,,,,,,,,,,,,,,3,4,4,4,3,4,4,,,,,4,4,4,3,,,,,,,,,,,,,,3,4,3,4,3,2,2,4,1,5,4,4,5,1,1,1,4,4,4,4,5,4,4,5,4,5,5,,,,,,,,,,3,5,4,4,3,5,2,,5,,EN,Math teacher,,,
2021-05-10 10:35:40,2021-05-10 11:08:52,0,72.70.43.92,100,1992,1,2021-05-10 11:08:53,R_1I6JF8ArtFc1KFN,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,7,21,109,7560,7,2,,4,3,4,,,,,,,,,,3,3,4,3,3,3,2,2,2,3,3,3,3,4,4,3,3,3,3,5,4,3,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,3,3,4,2,4,3,3,3,2,4,5,4,4,4,4,4,,,,,,,,,7,,EN,,Science teacher,,
2021-05-10 10:58:42,2021-05-10 11:08:53,0,173.48.73.8,100,610,1,2021-05-10 11:08:54,R_2ykC35FVR7RntbS,,,,,41.91369629,-70.63929749,anonymous,EN,8,3,2,20,109,5184,7,1,,,,,,,,,,,,,,,,,,,,,3,1,1,1,,,,,,,,,2,3,1,,,,,,,5,3,3,4,4,1,1,5,1,5,2,2,4,2,1,1,3,3,4,5,3,3,1,4,1,4,3,,,,,,5,5,1,5,4,4,5,1,4,4,2,,6,,EN,,Science teacher,,
2021-05-10 10:56:19,2021-05-10 11:09:04,0,173.76.41.240,100,765,1,2021-05-10 11:09:05,R_tL0LLXAmrllTCcV,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,3,5,109,5971,7,1,,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,5,5,5,,,,,,,1,2,1,1,1,3,3,3,3,4,3,1,3,5,5,5,1,1,2,4,1,3,3,1,2,1,2,,,,,,2,3,4,3,3,3,4,2,2,4,1,,"3,7",,EN,,Science teacher,,
2021-05-10 10:57:03,2021-05-10 11:09:28,0,76.24.165.150,100,744,1,2021-05-10 11:09:28,R_3KZUBn8yIToVqRF,,,,,41.71139526,-70.75800323,anonymous,EN,8,3,7,9,109,4864,7,1,,4,3,3,,,,,,,,,,3,5,4,3,2,4,4,2,2,4,4,3,5,4,4,4,5,4,4,2,2,4,,,,,,,5,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,5,2,3,4,3,5,4,4,4,5,5,4,4,4,4,1,,4,,EN,Math teacher,,,
2021-05-10 10:52:34,2021-05-10 11:09:30,0,72.93.219.173,100,1015,1,2021-05-10 11:09:31,R_UmBCvA9SESPpJcJ,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,5,109,6371,7,1,,4,2,1,,,,,,,,,,2,1,3,3,2,3,1,2,2,2,2,2,2,2,3,3,4,3,3,1,1,1,,,,,,,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,3,4,3,2,4,4,4,4,5,3,4,4,3,3,4,2,,6,,EN,,,,English teacher
2021-05-10 10:41:34,2021-05-10 11:09:30,0,72.70.43.92,100,1675,1,2021-05-10 11:09:31,R_1kSIy7cHovTyzYH,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,1,15,109,7776,7,1,,4,,4,,,,,,,,,,3,3,3,3,3,2,2,4,3,3,3,4,4,4,5,3,3,4,4,4,4,1,,,,,,,1,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,5,3,4,4,5,5,4,4,4,3,4,4,3,3,4,2,,5,,EN,,,,English teacher
2021-05-10 10:54:36,2021-05-10 11:10:34,0,173.76.49.163,100,957,1,2021-05-10 11:10:34,R_57Tco43493XakRb,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,4,10,108,4761,7,1,,5,2,5,,,,,,,,,,1,2,1,1,1,1,2,1,,4,2,2,3,4,4,2,1,1,2,4,5,5,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,,,,,,,1,,5,,EN,,,,English teacher
2021-05-10 11:02:12,2021-05-10 11:11:00,0,173.76.41.206,100,528,1,2021-05-10 11:11:01,R_3GANOca6y6cPfZQ,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,22,109,85317,7,1,,3,2,1,,,,,,,,,,2,4,3,2,2,3,4,4,3,3,2,3,4,4,3,4,5,3,2,5,3,3,,,,,,,,,,,,,,,,,,,,,,,2,3,4,4,4,5,3,4,2,4,5,4,3,4,4,3,4,4,3,3,,,,,,,2,,6,,EN,,,Social Studies teacher,
2021-05-10 10:38:37,2021-05-10 11:11:21,0,72.70.43.92,100,1964,1,2021-05-10 11:11:22,R_RaCmJu6TFFFQerv,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,8,2,108,4799,7,2,,3,2,2,,,,,,,,,,4,5,5,5,2,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,,,,,,,,,,,,1,3,3,3,5,4,3,4,4,4,4,,,,,,,,,,,,4,3,4,4,5,4,5,3,5,,,,,,,2,,3,,EN,,Science teacher,,
2021-05-10 10:43:33,2021-05-10 11:11:48,0,72.70.43.92,100,1694,1,2021-05-10 11:11:49,R_Z3psC7nW21Tnh8B,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,12,16,107,4392,7,3,,,,,,,,,,,,,,3,4,5,3,3,3,2,,,,,4,3,5,4,,,,,,,,,,,,,,1,3,4,2,3,2,1,5,1,4,3,2,4,3,5,4,5,5,3,5,2,1,2,5,3,5,5,,,,,,,,,,5,5,4,4,4,5,2,,5,,EN,,,Social Studies teacher,
2021-05-10 10:55:36,2021-05-10 11:12:06,0,72.70.43.92,100,990,1,2021-05-10 11:12:07,R_3kzfhg4Vk1IUuik,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,6,9,108,4582,7,3,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,,,,,,,5,5,5,4,5,1,2,4,1,5,4,4,4,2,2,1,5,5,4,5,4,5,5,5,3,5,4,4,3,4,5,4,,,,,4,4,5,4,4,5,2,,7,white american,EN,,,Social Studies teacher,
2021-05-10 10:57:04,2021-05-10 11:13:02,0,173.48.46.40,100,957,1,2021-05-10 11:13:03,R_1OE2YujxjNVxMDj,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,10,3,108,5175,7,1,,3,3,2,,,,,,,,,,4,4,3,3,3,3,4,4,4,4,4,3,4,3,4,3,4,3,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,3,2,4,4,4,4,3,3,3,4,4,4,2,3,3,4,4,4,5,4,,,,,,,1,,4,,EN,,,,English teacher
2021-05-10 10:52:28,2021-05-10 11:14:44,0,72.70.43.92,100,1336,1,2021-05-10 11:14:44,R_tMyVFUW1XolIjZL,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,4,3,109,5199,7,2,,,,,,,,,,,,,,3,2,3,3,3,3,4,,,,,3,4,3,4,,,,,,,,,,,,,,3,2,4,3,4,1,1,5,1,5,,2,3,5,5,4,4,3,3,4,4,4,3,3,3,3,3,,,,,,,,,,2,3,3,,3,3,2,,6,,EN,Math teacher,,,
2021-05-10 10:45:34,2021-05-10 11:14:57,0,72.70.43.92,100,1763,1,2021-05-10 11:14:58,R_3mjHwVmYgsAqtnE,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,6,109,85207,7,2,,,,,,,,,,,,,,4,4,4,4,3,4,3,,,,,3,4,4,4,,,,,,,,,,,,,,4,3,3,3,3,2,2,4,1,4,3,2,4,3,3,3,4,3,4,4,3,4,4,3,2,2,4,,,,,,,,,,4,4,4,3,3,4,1,,5,,EN,,,,English teacher
2021-05-10 10:57:09,2021-05-10 11:14:57,0,24.62.199.125,100,1068,1,2021-05-10 11:14:58,R_3OdbYZlKRFT4ZY9,,,,,41.71139526,-70.75800323,anonymous,EN,8,3,12,24,108,5238,7,1,,3,1,3,,,,,,,,,,3,4,5,4,5,5,4,1,3,3,2,5,5,3,4,4,4,4,4,2,4,3,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,1,,"1,3,5",,EN,,,Social Studies teacher,
2021-05-10 10:54:21,2021-05-10 11:15:43,0,174.110.129.56,100,1281,1,2021-05-10 11:15:44,R_1dM4CpjrvTjvQzr,,,,,34.18469238,-79.770401,anonymous,EN,8,3,6,4,108,$709,7,1,,3,4,3,,,,,,,,,,3,3,4,3,3,3,3,5,2,3,4,4,4,4,3,3,4,3,3,3,4,3,,,,,,,,,,,,4,3,3,2,4,2,3,2,5,4,4,,,,,,,,,,,,3,2,3,2,2,3,3,3,3,,,,,,,1,,"1,4",,EN,,,,English teacher
2021-05-10 10:57:36,2021-05-10 11:15:43,0,65.96.97.211,100,1087,1,2021-05-10 11:15:44,R_3nxfKKsY21WAMnd,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,7,9,109,5018,7,1,,2,2,3,,,,,,,,,,4,4,4,4,1,2,3,2,4,2,4,3,2,3,2,4,3,4,4,1,2,1,,,,,,,,,,,,1,1,4,1,3,2,1,2,3,2,3,,,,,,,,,,,,4,4,4,3,4,3,5,4,5,,,,,,,1,,6,,EN,,Science teacher,,
2021-05-10 10:57:09,2021-05-10 11:16:17,0,76.24.165.7,100,1147,1,2021-05-10 11:16:17,R_3qOSlUKsfwwqDbG,,,,,41.71139526,-70.75800323,anonymous,EN,8,3,4,19,109,6922,7,1,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,3,,,,,,,,,,4,3,4,3,3,2,1,4,2,4,4,4,4,4,3,1,3,3,4,4,4,3,1,3,3,4,4,4,3,4,4,3,,,,,5,4,5,5,5,5,2,,6,,EN,,Science teacher,,
2021-05-10 10:57:17,2021-05-10 11:16:36,0,76.24.165.7,100,1158,1,2021-05-10 11:16:37,R_UouuFvoZPDkjapP,,,,,41.71139526,-70.75800323,anonymous,EN,8,3,4,19,109,NHXIU,7,1,,3,2,2,,,,,,,,,,4,3,1,2,3,4,2,2,2,2,2,2,4,3,4,4,3,2,3,5,3,3,,,,,,,,,,,,5,2,3,1,5,3,3,4,4,3,3,,,,,,,,,,,,4,2,3,3,4,4,3,4,4,,,,,,,2,,7,white/english,EN,,Science teacher,,
2021-05-10 10:57:09,2021-05-10 11:18:37,0,72.70.43.92,100,1288,1,2021-05-10 11:18:38,R_3hgpKVTykCgrkeQ,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,7,3,110,,6,3,,,,,,,,,,,,,,5,5,5,5,5,5,1,,,,,5,5,5,5,,,,,,,,,,,,,,5,5,5,3,5,1,1,5,1,5,5,5,5,1,1,3,5,5,5,5,5,5,4,5,5,5,5,,,,,,,,,,5,5,5,5,5,5,2,,3,,EN,Math teacher,,,
2021-05-10 10:57:18,2021-05-10 11:23:29,0,73.38.111.69,100,1570,1,2021-05-10 11:23:29,R_2VxyBqSsilPIJpw,,,,,41.75830078,-70.85279846,anonymous,EN,8,3,5,5,109,6370,7,1,,,,,,,,,,,,,,,,,,,,,1,2,3,2,,,,,,,,,3,3,4,,,,,,,4,4,3,4,3,2,2,5,1,4,2,2,5,2,4,4,3,3,3,4,3,4,4,5,3,3,4,,,,,,4,4,4,3,4,4,4,4,3,3,1,,6,,EN,,,,English teacher
2021-05-10 10:56:06,2021-05-10 11:23:43,0,72.70.43.92,100,1657,1,2021-05-10 11:23:44,R_1P6IAysWyKi8zPB,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,19,110,,6,3,,,,,,,,,,,,,,4,2,2,4,4,5,5,,,,,4,4,4,4,,,,,,,,,,,,,,3,4,2,3,5,1,1,3,1,4,2,3,2,4,5,4,5,5,3,5,4,4,4,1,4,5,3,,,,,,,,,,2,3,2,4,4,5,1,,6,,EN,Math teacher,,,
2021-05-10 10:55:02,2021-05-10 11:26:00,0,72.70.43.92,100,1857,1,2021-05-10 11:26:00,R_PNcow2a5auX4Msp,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,2,,111,,5,3,,,,,,,,,,,,,,4,4,4,4,5,4,3,,,,,,3,3,5,,,,,,,,5,5,5,4,4,5,5,5,4,5,5,1,1,5,1,5,5,5,5,3,3,2,5,5,5,5,3,3,5,3,5,4,4,,,,,,,,,,,,,,,,2,,"5,6",,EN,,,,
2021-05-10 10:55:16,2021-05-10 11:28:36,0,72.70.43.92,100,2000,1,2021-05-10 11:28:37,R_1NFhrfOzChcTMVk,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,4,15,110,,5,3,,2,4,1,2,2,1,2,5,3,3,2,4,5,1,2,3,2,2,1,1,1,2,4,2,4,2,4,5,5,3,2,2,4,2,,,,,,,,,,,,2,5,3,1,2,4,2,3,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,6,,EN,,,,
2021-05-10 10:54:38,2021-05-10 11:28:57,0,72.70.43.92,100,2059,1,2021-05-10 11:28:58,R_2sRA8bfPePkiL81,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,8,111,,5,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,,EN,,,,
2021-05-10 10:50:08,2021-05-10 11:29:31,0,72.70.43.92,100,2363,1,2021-05-10 11:29:32,R_2dvklEIDYa7X5TX,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,7,20,109,5239,7,1,,3,3,3,,,,,,,,,,3,3,3,4,3,3,2,5,3,4,5,1,2,2,2,4,3,4,5,2,1,4,,,,,,,3,4,3,4,2,,,,,,,,,,,,,,,,,,,,,,,5,5,1,3,4,5,4,4,4,3,4,5,3,4,3,1,,7,mixed,EN,,Science teacher,,
2021-05-10 10:55:53,2021-05-10 11:30:57,0,72.70.43.92,100,2103,1,2021-05-10 11:30:58,R_1gUOwAU0QzMl61r,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,10,110,,6,3,,,,,,,,,,,,,,5,5,5,5,5,5,5,,,,,5,5,3,4,,,,,,,,,,,,,,5,5,5,5,5,1,1,5,5,5,5,5,5,1,5,5,5,3,5,5,4,4,5,5,4,5,5,,,,,,,,,,5,5,5,5,4,3,1,,,,EN,,,Social Studies teacher,
2021-05-10 10:54:21,2021-05-10 11:32:05,0,72.70.43.92,100,2264,1,2021-05-10 11:32:06,R_3NxksgwFyfshVcI,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,7,29,112,,5,3,,,,,,,,,,5,4,5,5,,,,,,,,4,3,2,4,,,,,,,,,4,3,5,4,4,5,5,4,5,5,5,5,5,5,1,1,5,1,5,5,4,4,2,2,2,5,5,5,4,4,5,4,4,4,5,4,,,,,,,,,,,,,,,,2,,5,,EN,,,,
2021-05-10 10:55:01,2021-05-10 11:34:25,0,72.70.43.92,100,2363,1,2021-05-10 11:34:25,R_2qsJbge7RqWZWOc,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,26,110,,5,3,,,,,,,,,,,,,,4,1,4,4,5,5,3,,,,,1,5,1,4,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,5,1,1,1,1,1,5,5,5,5,1,5,5,5,5,,,,,,,,,,,,,,,,2,,5,,EN,,,,
2021-05-10 10:52:27,2021-05-10 11:50:53,0,73.68.224.227,100,3506,1,2021-05-10 11:50:54,R_8JneNlp9g2hTOgN,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,9,109,5181,7,1,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,2,4,2,,,,,,,3,3,3,4,3,3,3,3,3,2,2,2,2,4,4,3,1,3,3,4,3,3,5,4,2,3,4,,,,,,4,4,4,4,4,4,4,4,3,4,1,,5,,EN,,,Social Studies teacher,
2021-05-10 11:57:12,2021-05-10 12:12:08,0,24.62.198.32,100,895,1,2021-05-10 12:12:09,R_2zG7cTZiNVrEyvW,,,,,41.771698,-70.65570068,anonymous,EN,8,3,1,19,109,5514,7,1,,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,,,,,,,,,,1,2,1,3,1,1,3,3,2,3,1,1,3,5,3,3,3,3,4,4,2,5,3,3,1,2,3,4,2,3,3,2,,,,,3,3,3,2,3,4,1,,6,,EN,,Science teacher,,
2021-05-10 12:50:23,2021-05-10 13:02:52,0,173.76.50.160,100,749,1,2021-05-10 13:02:53,R_2bZ6kgohZHFq6af,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,2,1,109,4380,7,2,,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5,,,,,,,,,,5,4,2,3,5,1,2,4,1,3,5,4,4,3,5,5,5,5,2,2,4,2,4,1,5,3,3,5,3,4,4,5,,,,,5,5,5,4,4,5,3,Genderfluid,5,,EN,,,Social Studies teacher,
2021-05-10 13:08:32,2021-05-10 13:17:11,0,72.70.43.92,100,518,1,2021-05-10 13:17:12,R_2UgBxjbZJMDmE72,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,4,20,111,6292,5,2,,2,1,1,1,3,3,5,4,4,4,3,5,5,5,4,5,2,5,4,5,5,4,3,4,5,5,4,2,4,3,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,5,5,3,3,2,4,3,2,3,2,3,,,,,,,,,,,,,,,,4,,5,,EN,,,,
2021-05-10 13:08:14,2021-05-10 13:18:56,0,72.70.43.92,100,641,1,2021-05-10 13:18:57,R_3GrjqXrflJK21wV,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,9,2,111,85671,5,3,,3,2,2,4,3,5,4,5,5,4,4,5,4,4,4,3,4,5,5,4,4,5,4,5,5,3,5,5,5,3,4,5,5,5,4,4,5,3,4,4,3,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,EN,,,,
2021-05-10 13:07:54,2021-05-10 13:19:44,0,72.70.43.92,100,709,1,2021-05-10 13:19:45,R_3eot9OSxymnqSQx,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,5,31,111,6220,5,3,,3,2,1,5,3,4,5,4,,,,,,,,,,,,,,,,,,,,4,5,4,3,,,,5,5,4,5,4,5,5,5,4,4,5,1,1,5,1,5,4,4,3,3,3,3,5,5,4,4,4,3,3,4,4,2,4,,,,,,,,,,,,,,,,1,,5,,EN,,,,
2021-05-10 13:07:52,2021-05-10 13:19:56,0,72.70.43.92,100,724,1,2021-05-10 13:19:57,R_12uuGFTD14DcTia,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,1,26,111,6061,5,2,,,,,,,,,,5,4,4,5,,,,,,,,1,3,2,4,,,,,,,,,3,4,2,5,4,5,4,4,5,3,3,3,3,3,2,1,4,1,4,3,3,5,2,3,2,5,5,4,5,4,4,3,2,3,4,4,,,,,,,,,,,,,,,,1,,5,,EN,,,,
2021-05-10 13:07:58,2021-05-10 13:21:03,0,72.70.43.92,100,784,1,2021-05-10 13:21:03,R_2OJfqtAiRKW97og,,,,,41.75489807,-70.71050262,anonymous,EN,8,3,1,1,111,86774,5,2,,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,1,1,3,4,4,4,4,4,4,4,4,5,2,2,,,,,,,,,,,,1,1,1,1,4,4,4,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,EN,,,,
