Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Location Latitude,Location Longitude,Distribution Channel,User Language,District,DESE ID,"Please select the month, day and year of your birthday. - Month","Please select the month, day and year of your birthday. - Day","Please select the month, day and year of your birthday. - Year",Please enter your Locally Assigned Student ID Number (LASID).,Race,,Grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,"When I am completing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I feel:","When I am doing a project, I feel:","When I am completing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I am:","When I am doing a project, I feel:","When I am doing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I feel that the assignment is:","When I am doing a project, I feel that the assignment is:","When I am doing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I have","When I am doing a project, I have:","When I am doing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I have","When I am doing a project, I have:","If given the choice between a multiple choice test or a project in the following class, I would choose: - English","If given the choice between a multiple choice test or a project in the following class, I would choose: - History/Social Studies","If given the choice between a multiple choice test or a project in the following class, I would choose: - Math","If given the choice between a multiple choice test or a project in the following class, I would choose: - Science","If given the choice between a multiple choice test or a project in the following class, I would choose: - World Languages","If given the choice between a multiple choice test or a project in the following class, I would choose: - Art/Music","If given the choice between a multiple choice test or a project in the following class, I would choose: - PE/Health",What is your gender? - Selected Choice,What is your race/ethnicity?(Please select all that apply) - Selected Choice,What is your race/ethnicity?(Please select all that apply) - Prefer to self-describe - Text,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher
3/7/2022 11:04,3/7/2022 11:14,0,108.49.219.202,100,583,1,2022-03-07T11:14:0,R_PSSku3grBzuJAoV,42.481,-71.1563,anonymous,EN,6,3440025,9,14,113,10466,#N/A,,3,,,,,,,,,4,,,,,,,,,,,,,,3,,,,,,,,,5,,,,5,,,,,,,5,,,5,,,5,,5,,4,,,,3,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,2,5,,,,,,
3/7/2022 9:12,3/7/2022 9:22,0,108.49.219.202,100,586,1,2022-03-07T9:22:0,R_1g1QAzwEgUzkBmi,42.481,-71.1563,anonymous,EN,6,3440025,11,13,113,1808,#N/A,,3,5,,,5,,,,,4,,,,,,,5,,4,,,,,5,,,,5,,5,,,5,,,,,,,,,,,5,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/6/2022 10:41,4/6/2022 10:51,0,108.49.219.202,100,606,1,2022-04-06T10:51:0,R_1OU0lkVfvoZCIf5,42.4532,-71.1428,anonymous,EN,6,3440045,2,23,114,10811,#N/A,,3,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,4,,,,,,,3,,,3,,,5,,3,,3,,,,3,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/6/2022 10:41,4/6/2022 10:51,0,108.49.219.202,100,611,1,2022-04-06T10:51:0,R_3qfirUNBYPlcjcs,42.4532,-71.1428,anonymous,EN,6,3440045,3,26,114,6002633,#N/A,,3,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,,5,,,4,,,4,,5,,4,,,,3,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/6/2022 10:41,4/6/2022 10:51,0,108.49.219.202,100,614,1,2022-04-06T10:51:0,R_ZyPwh3IG227I4JH,42.481,-71.1563,anonymous,EN,6,3440045,2,16,114,11555,#N/A,,3,,,,,,,,,4,,,,,,,,,,,,,,4,,,,,,,,,5,,,,4,,,,,,,3,,,3,,,4,,4,,4,,,,3,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
3/7/2022 9:13,3/7/2022 9:23,0,108.49.219.202,100,617,1,2022-03-07T9:23:0,R_2xE4CffCDu07LXT,42.481,-71.1563,anonymous,EN,6,3440025,12,4,113,10392,#N/A,,3,4,,,3,,,,,3,,,,,,,4,,3,,,,,2,,,,3,,4,,,5,,,,,,,,,,,,,,,,,,,1,,4,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/27/2022 12:33,4/27/2022 12:44,0,108.49.219.202,100,634,1,2022-04-27T12:44:0,R_6YvFK1aUqdTsHux,42.481,-71.1563,anonymous,EN,6,3440040,3,15,114,11004,#N/A,,3,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,4,,,,,,,3,,,3,,,4,,,,3,,,,3,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,2,5,,,,,,
3/7/2022 9:12,3/7/2022 9:23,0,108.49.219.202,100,640,1,2022-03-07T9:23:0,R_WuhGDRB4UtfUA1j,42.481,-71.1563,anonymous,EN,6,3440025,2,9,114,11007,#N/A,,3,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,2,,,,4,,,,,,,4,,,3,,,4,,4,,2,,,,3,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/6/2022 12:41,4/6/2022 12:51,0,108.49.219.202,100,647,1,2022-04-06T12:51:0,R_1GTgcl2ZGtgjrxC,42.481,-71.1563,anonymous,EN,6,3440045,12,28,113,10984,#N/A,,3,,,,,,,,,4,,,,,,,,,,,,,,3,,,,,,,,,2,,,,3,,,,,,,5,,,3,,,4,,5,,4,,,,2,,,4,,,,,,,3,,,,,,,,,,,,,,,,,,1,5,,,,,,
3/7/2022 9:12,3/7/2022 9:23,0,108.49.219.202,100,660,1,2022-03-07T9:23:0,R_2ZTwszJJKKkxNaQ,42.481,-71.1563,anonymous,EN,6,3440025,7,22,114,10863,#N/A,,3,4,,,4,,,,,4,,,,,,,4,,4,,,,,4,,,,3,,5,,,2,,,,,,,,,,,4,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/7/2022 8:45,4/7/2022 8:56,0,108.49.219.202,100,662,1,2022-04-07T8:56:0,R_1NkLNVQmIf2dzvZ,42.4532,-71.1428,anonymous,EN,6,3440045,7,22,114,11055,#N/A,,3,5,,,5,,,,,5,,,,,,,5,,5,,,,,5,,,,5,,5,,,5,,,,,,,,,,,,,,,,,,,5,,5,,,,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,
3/4/2022 8:18,3/4/2022 8:29,0,108.49.219.202,100,671,1,2022-03-04T8:29:0,R_1mUe6gfURdFtNxc,42.481,-71.1563,anonymous,EN,6,3440025,4,4,114,11101,#N/A,,3,,,,,,,,,,,,,,,,3,,3,,,,,,,,,5,,,,,,,,,3,,,,,,,4,,,2,,,3,,2,,4,,,,3,,,4,,,,,,,3,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/6/2022 12:41,4/6/2022 12:53,0,108.49.219.202,100,675,1,2022-04-06T12:53:0,R_2EgxrfqHyFU7R9l,42.4532,-71.1428,anonymous,EN,6,3440045,2,1,114,10927,#N/A,,3,4,,,4,,,,,4,,,,,,,5,,4,,,,,1,,,,3,,5,,,5,,,,,,,,,,,4,,,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/27/2022 12:39,4/27/2022 12:50,0,108.49.219.202,100,683,1,2022-04-27T12:50:0,R_3paUla0gOttWIxO,42.481,-71.1563,anonymous,EN,6,3440040,9,8,113,10859,#N/A,,3,,,,,,,,,,,,,,,,5,,5,,,,,,,,,3,,,,,,,,,5,,,,,,,5,,,4,,,4,,5,,5,,,,3,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/1/2022 11:18,4/1/2022 11:30,0,108.49.219.202,100,689,1,2022-04-01T11:30:0,R_2V2sMR8vs9lUVzP,42.4532,-71.1428,anonymous,EN,6,3440005,10,20,113,10821,#N/A,,3,3,,,4,,,,,4,,,,,,,5,,2,,,,,5,,,,3,,2,,,4,,,,,,,,,,,4,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/6/2022 12:42,4/6/2022 12:53,0,108.49.219.202,100,693,1,2022-04-06T12:53:0,R_29mOLRnwTh30ohr,42.4532,-71.1428,anonymous,EN,6,3440045,9,3,113,10917,#N/A,,3,,,,,,,,,4,,,,,,,,,,,,,,3,,,,,,,,,4,,,,4,,,,,,,3,,,2,,,2,,3,,5,,,,2,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/1/2022 11:18,4/1/2022 11:30,0,108.49.219.202,100,697,1,2022-04-01T11:30:0,R_1jCcqIvcTIBkQ2A,42.4532,-71.1428,anonymous,EN,6,3440005,5,26,114,10909,#N/A,,3,3,,,3,,,,,4,,,,,,,4,,5,,,,,4,,,,5,,5,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/6/2022 12:41,4/6/2022 12:53,0,108.49.219.202,100,710,1,2022-04-06T12:53:0,R_2fvPO9q9yMU3Qmm,42.481,-71.1563,anonymous,EN,6,3440045,11,9,113,10788,#N/A,,3,4,,,4,,,,,2,,,,,,,4,,3,,,,,3,,,,3,,4,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/27/2022 12:37,4/27/2022 12:49,0,108.49.219.202,100,749,1,2022-04-27T12:49:0,R_snv213IO9Y2zXs5,42.481,-71.1563,anonymous,EN,6,3440040,2,27,101,10820,#N/A,,3,2,,,5,,,,,5,,,,,,,3,,3,,,,,4,,,,5,,5,,,5,,,,,,,,,,,,,,,,,,,5,,4,,,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/1/2022 11:18,4/1/2022 11:31,0,108.49.219.202,100,750,1,2022-04-01T11:31:0,R_3sp2yMi28mfPOQC,42.4532,-71.1428,anonymous,EN,6,3440005,11,11,113,10769,#N/A,,3,,,,,,,,,4,,,,,,,,,,,,,,4,,,,,,,,,5,,,,4,,,,,,,4,,,3,,,4,,2,,4,,,,4,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/7/2022 8:44,4/7/2022 8:56,0,108.49.219.202,100,759,1,2022-04-07T8:56:0,R_DIx7YDJdVqyXdzb,42.4532,-71.1428,anonymous,EN,6,3440045,9,8,114,12748,#N/A,,3,5,,,5,,,,,5,,,,,,,5,,5,,,,,5,,,,4,,3,,,4,,,,,,,,,,,,,,,,,,,3,,5,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
3/7/2022 11:04,3/7/2022 11:17,0,108.49.219.202,100,765,1,2022-03-07T11:17:0,R_2dtFWwt2H8P5Saq,42.481,-71.1563,anonymous,EN,6,3440025,2,20,114,2002663,#N/A,,3,,,,,,,,,5,,,,,,,,,,,,,,1,,,,,,,,,2,,,,4,,,,,,,4,,,2,,,2,,3,,3,,,,3,,,2,,,,,,,5,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/7/2022 8:44,4/7/2022 8:57,0,108.49.219.202,100,775,1,2022-04-07T8:57:0,R_3R8CmvZycCKZzHT,42.4532,-71.1428,anonymous,EN,6,3440045,7,8,114,10848,#N/A,,3,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,4,,,,4,,,,,,,4,,,4,,,4,,3,,4,,,,4,,,3,,,,,,,5,,,,,,,,,,,,,,,,,,1,5,,,,,,
3/7/2022 9:13,3/7/2022 9:26,0,108.49.219.202,100,784,1,2022-03-07T9:26:0,R_25MUcWmdOC5nE7C,42.481,-71.1563,anonymous,EN,6,3440025,2,16,114,10397,#N/A,,3,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,,,5,,,3,,,4,,2,,3,,,,3,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/7/2022 8:44,4/7/2022 8:58,0,108.49.219.202,100,785,1,2022-04-07T8:58:0,R_3KPV9Ef9ozyJBHY,42.4532,-71.1428,anonymous,EN,6,3440045,5,22,114,6002636,#N/A,,3,,,,,,,,,,,,,,,,5,,4,,,,,,,,,3,,,,,,,,,4,,,,,,,5,,,4,,,4,,3,,5,,,,2,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/27/2022 13:10,4/27/2022 13:23,0,108.49.219.202,100,806,1,2022-04-27T13:23:0,R_2q4nAtMGgpQCqzU,42.481,-71.1563,anonymous,EN,6,3440040,7,3,114,10847,#N/A,,3,5,,,5,,,,,3,,,,,,,5,,5,,,,,4,,,,2,,4,,,4,,,,,,,,,,,,,,,,,,,5,,5,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/28/2022 9:11,4/28/2022 9:25,0,108.49.219.202,100,814,1,2022-04-28T9:25:0,R_1eLg6p8TAhLXEsp,42.481,-71.1563,anonymous,EN,6,3440040,6,1,114,10834,#N/A,,3,3,,,5,,,,,4,,,,,,,5,,4,,,,,5,,,,4,,5,,,3,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/1/2022 9:04,4/1/2022 9:18,0,108.49.219.202,100,823,1,2022-04-01T9:18:0,R_zZ0yuKtyLuDLYPL,42.4532,-71.1428,anonymous,EN,6,3440005,5,26,114,11581,#N/A,,3,4,,,3,,,,,3,,,,,,,5,,3,,,,,2,,,,3,,5,,,3,,,,,,,,,,,,,,,,,,,3,,5,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/27/2022 12:33,4/27/2022 12:47,0,108.49.219.202,100,842,1,2022-04-27T12:47:0,R_XyW8VOtoDQd1WDv,42.481,-71.1563,anonymous,EN,6,3440040,6,25,114,10678,#N/A,,3,3,,,3,,,,,3,,,,,,,3,,4,,,,,3,,,,2,,4,,,5,,,,,,,,,,,3,,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/1/2022 8:26,4/1/2022 8:40,0,108.49.219.202,100,842,1,2022-04-01T8:40:0,R_1imPZcUDSrh6k2B,42.4532,-71.1428,anonymous,EN,6,3440005,5,25,114,10810,#N/A,,3,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,4,,,3,,,4,,1,,3,,,,3,,,2,,,,,,,3,,,,,,,,,,,,,,,,,,1,5,,,,,,
3/7/2022 11:05,3/7/2022 11:19,0,108.49.219.202,100,845,1,2022-03-07T11:19:0,R_2qCTu5LISspqD50,42.481,-71.1563,anonymous,EN,6,3440025,7,8,113,11601,#N/A,,3,3,,,5,,,,,5,,,,,,,4,,4,,,,,3,,,,3,,5,,,4,,,,,,,,,,,,,,,,,,,3,,4,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
3/7/2022 11:05,3/7/2022 11:19,0,108.49.219.202,100,878,1,2022-03-07T11:19:0,R_8JiFaCMWN6fPqWB,42.481,-71.1563,anonymous,EN,6,3440025,1,8,114,12345,#N/A,,3,4,,,4,,,,,3,,,,,,,4,,4,,,,,2,,,,5,,4,,,3,,,,,,,,,,,,,,,,,,,3,,4,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/27/2022 12:35,4/27/2022 12:50,0,108.49.219.202,100,888,1,2022-04-27T12:50:0,R_1L0pxLytzF4iji9,42.481,-71.1563,anonymous,EN,6,3440040,7,11,113,10308,#N/A,,3,,,,,,,,,3,,,,,,,,,,,,,,4,,,,,,,,,2,,,,2,,,,,,,4,,,3,,,4,,3,,4,,,,3,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/27/2022 13:13,4/27/2022 13:28,0,108.49.219.202,100,889,1,2022-04-27T13:28:0,R_2rpFGRQdGO5eI1F,42.481,-71.1563,anonymous,EN,6,3440040,2,5,115,10915,#N/A,,3,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,5,,,4,,,4,,4,,5,,,,3,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,2,5,,,,,,
3/7/2022 12:31,3/7/2022 12:46,0,108.49.219.202,100,915,1,2022-03-07T12:46:0,R_1dakS5SpoQ3AQRC,42.481,-71.1563,anonymous,EN,6,3440025,11,3,113,6002634,#N/A,,3,3,,,4,,,,,4,,,,,,,,,4,,,,,3,,,,3,,5,,,4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/1/2022 8:59,4/1/2022 9:15,0,108.49.219.202,100,916,1,2022-04-01T9:15:0,R_4JFUWaTgy4SPXfr,42.4532,-71.1428,anonymous,EN,6,3440005,9,16,113,11584,#N/A,,3,,,,,,,,,5,,,,,,,,,,,,,,4,,,,,,,,,5,,,,5,,,,,,,4,,,3,,,3,,5,,4,,,,3,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/6/2022 12:43,4/6/2022 12:59,0,108.49.219.202,100,917,1,2022-04-06T12:59:0,R_2z5AVJcbF1dzFHA,42.4532,-71.1428,anonymous,EN,6,3440045,4,13,114,10818,#N/A,,3,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,4,,,,,,,5,,,3,,,4,,2,,2,,,,2,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,2,5,,,,,,
3/7/2022 12:30,3/7/2022 12:46,0,108.49.219.202,100,922,1,2022-03-07T12:46:0,R_rjZq9VjR93sSNlD,42.481,-71.1563,anonymous,EN,6,3440025,8,13,114,10840,#N/A,,3,4,,,3,,,,,4,,,,,,,3,,3,,,,,2,,,,3,,3,,,3,,,,,,,,,,,4,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
3/7/2022 12:30,3/7/2022 12:46,0,108.49.219.202,100,924,1,2022-03-07T12:46:0,R_T0LCubU8SQ7IMrn,42.481,-71.1563,anonymous,EN,6,3440025,1,9,114,10872,#N/A,,3,5,,,4,,,,,3,,,,,,,4,,4,,,,,2,,,,3,,5,,,5,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
3/7/2022 12:30,3/7/2022 12:46,0,108.49.219.202,100,943,1,2022-03-07T12:46:0,R_1gjD25YGKnDiYKU,42.481,-71.1563,anonymous,EN,6,3440025,5,18,97,10864,#N/A,,3,3,,,2,,,,,4,,,,,,,5,,2,,,,,3,,,,4,,3,,,4,,,,,,,,,,,4,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/1/2022 8:25,4/1/2022 8:41,0,108.49.219.202,100,970,1,2022-04-01T8:41:0,R_1kOL8adBg6OKk8I,42.4532,-71.1428,anonymous,EN,6,3440005,11,8,113,11184,#N/A,,3,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,4,,,,4,,,,,,,3,,,3,,,4,,3,,4,,,,5,,,5,,,,,,,3,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/1/2022 8:26,4/1/2022 8:42,0,108.49.219.202,100,971,1,2022-04-01T8:42:0,R_3pgzcMSXkV21MQ4,42.4532,-71.1428,anonymous,EN,6,3440005,6,19,113,6002468,#N/A,,3,3,,,3,,,,,5,,,,,,,3,,4,,,,,2,,,,3,,4,,,4,,,,,,,,,,,,,,,,,,,1,,3,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/28/2022 9:11,4/28/2022 9:28,0,108.49.219.202,100,982,1,2022-04-28T9:28:0,R_3MMS6fyvsIFOw2T,42.481,-71.1563,anonymous,EN,6,3440040,2,26,114,11039,#N/A,,3,,,,,,,,,,,,,,,,4,,3,,,,,,,,,4,,,,,,,,,5,,,,,,,3,,,3,,,3,,4,,4,,,,3,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/1/2022 8:26,4/1/2022 8:43,0,108.49.219.202,100,996,1,2022-04-01T8:43:0,R_3CJytwYMWtqj6Y2,42.4532,-71.1428,anonymous,EN,6,3440005,3,11,113,11588,#N/A,,3,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,4,,,,,,,4,,,4,,,4,,4,,4,,,,3,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/1/2022 8:26,4/1/2022 8:43,0,108.49.219.202,100,1023,1,2022-04-01T8:43:0,R_2VyV9o9QiBrps5j,42.4532,-71.1428,anonymous,EN,6,3440005,11,12,113,11659,#N/A,,3,3,,,2,,,,,4,,,,,,,3,,5,,,,,4,,,,3,,5,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
3/7/2022 12:31,3/7/2022 12:48,0,108.49.219.202,100,1028,1,2022-03-07T12:48:0,R_2wykUOHqTVs99WF,42.481,-71.1563,anonymous,EN,6,3440025,5,3,114,10958,#N/A,,3,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,,4,,,3,,,4,,5,,4,,,,3,,,4,,,,,,,3,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/27/2022 13:13,4/27/2022 13:30,0,108.49.219.202,100,1033,1,2022-04-27T13:30:0,R_0NUqDtmhlNu5YxX,42.481,-71.1563,anonymous,EN,6,3440040,8,31,114,11014,#N/A,,3,,,,,,,,,,,,,,,,4,,2,,,,,,,,,4,,,,,,,,,4,,,,,,,4,,,5,,,3,,5,,3,,,,3,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/1/2022 8:26,4/1/2022 8:44,0,108.49.219.202,100,1042,1,2022-04-01T8:44:0,R_3fOdTgFuw2S4mxr,42.4532,-71.1428,anonymous,EN,6,3440005,12,20,113,10757,#N/A,,3,4,,,3,,,,,4,,,,,,,5,,4,,,,,3,,,,3,,5,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1,5,,,,,,
3/7/2022 12:30,3/7/2022 12:48,0,108.49.219.202,100,1042,1,2022-03-07T12:48:0,R_1eVMBoXL9Wwnwjb,42.481,-71.1563,anonymous,EN,6,3440025,6,21,113,6002463,#N/A,,3,5,,,3,,,,,2,,,,,,,4,,3,,,,,3,,,,2,,4,,,3,,,,,,,,,,,5,,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/27/2022 13:16,4/27/2022 13:33,0,108.49.219.202,100,1051,1,2022-04-27T13:33:0,R_yxQfPqY04JTctaN,42.481,-71.1563,anonymous,EN,6,3440040,6,14,114,10889,#N/A,,3,2,,,3,,,,,5,,,,,,,5,,5,,,,,3,,,,5,,5,,,4,,,,,,,,,,,3,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/1/2022 8:26,4/1/2022 8:44,0,108.49.219.202,100,1057,1,2022-04-01T8:44:0,R_2U5hoKSXNJaLEgR,42.4532,-71.1428,anonymous,EN,6,3440005,10,9,113,11604,#N/A,,3,,,,,,,,,,,,,,,,4,,4,,,,,,,,,3,,,,,,,,,4,,,,,,,4,,,4,,,3,,3,,4,,,,3,,,3,,,,,,,5,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/27/2022 13:16,4/27/2022 13:35,0,108.49.219.202,100,1127,1,2022-04-27T13:35:0,R_3D7trDh1GANHVX7,42.481,-71.1563,anonymous,EN,6,3440040,9,24,113,10994,#N/A,,3,3,,,4,,,,,4,,,,,,,5,,4,,,,,5,,,,3,,4,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/27/2022 13:13,4/27/2022 13:32,0,108.49.219.202,100,1128,1,2022-04-27T13:32:0,R_31nNQgyT2Up8cIs,42.481,-71.1563,anonymous,EN,6,3440040,9,29,113,10987,#N/A,,3,4,,,5,,,,,4,,,,,,,3,,4,,,,,4,,,,5,,5,,,4,,,,,,,,,,,,,,,,,,,5,,4,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,
4/27/2022 13:12,4/27/2022 13:31,0,108.49.219.202,100,1155,1,2022-04-27T13:31:0,R_3PtWyuhPksS63h2,42.481,-71.1563,anonymous,EN,6,3440040,7,12,114,10159,#N/A,,3,4,,,5,,,,,4,,,,,,,5,,4,,,,,5,,,,4,,4,,,4,,,,,,,,,,,4,,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/28/2022 9:11,4/28/2022 9:31,0,108.49.219.202,100,1162,1,2022-04-28T9:31:0,R_3IY32ku0NxBAgZv,42.481,-71.1563,anonymous,EN,6,3440040,5,23,113,10956,#N/A,,3,5,,,2,,,,,2,,,,,,,4,,3,,,,,4,,,,4,,5,,,3,,,,,,,,,,,,,,,,,,,5,,3,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
3/7/2022 12:31,3/7/2022 12:50,0,108.49.219.202,100,1184,1,2022-03-07T12:50:0,R_Xt7PhFKpRz0QCFH,42.481,-71.1563,anonymous,EN,6,3440025,6,21,113,6002465,#N/A,,3,5,,,5,,,,,5,,,,,,,5,,4,,,,,3,,,,4,,5,,,2,,,,,,,,,,,,,,,,,,,5,,5,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,
3/7/2022 12:30,3/7/2022 12:50,0,108.49.219.202,100,1195,1,2022-03-07T12:50:0,R_siMppNHBoapjLPz,42.481,-71.1563,anonymous,EN,6,3440025,1,3,114,10771,#N/A,,3,4,,,4,,,,,4,,,,,,,4,,3,,,,,4,,,,4,,5,,,3,,,,,,,,,,,,,,,,,,,2,,4,,,,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
4/1/2022 8:59,4/1/2022 9:20,0,108.49.219.202,100,1203,1,2022-04-01T9:20:0,R_2rI4iA0N9wH7t3A,42.4532,-71.1428,anonymous,EN,6,3440005,6,3,113,10369,#N/A,,3,4,,,4,,,,,5,,,,,,,5,,5,,,,,4,,,,3,,4,,,3,,,,,,,,,,,,,,,,,,,5,,4,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,
