StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,What district is your school in?,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,"If there is anything you would like us to know about your school that we did not ask about, please tell us.",How easy to understand were the questions?,How interesting were the questions?,Please give us any additional feedback about the survey.,
6/8/22 12:39,6/8/22 12:48,0,50.205.154.83,100,507,1,2022-06-08T12:48:13,R_2QYwW8hYhayRX8t,EN,4,2480505,5,4,4,4,4,5,4,3,4,4,4,4,3,2,3,3,3,3,3,2,2,2,3,3,2,4,4,4,4,3,4,3,4,4,4,2,3,4,2,4,4,2,4,4,3,3,3,3,4,4,4,5,4,2,2,2,3,3,3,3,2,2,2,3,4,3,3,5,3,5,"Building and district administration need to be more transparent. As a new teacher, I often found out about things through students and not through administration which is very problematic.",8,5,,ask us more about our supervisors rather than the principal
5/8/22 23:47,5/8/22 23:56,0,73.68.224.112,100,566,1,2022-05-08T23:56:37,R_1d0tLEsbhPJVW0J,EN,8,3100003,5,5,4,3,3,3,4,2,5,5,5,5,4,4,4,4,4,1,4,3,3,4,4,3,4,5,5,4,4,3,4,4,4,4,3,3,4,4,4,4,3,2,4,3,4,4,4,4,3,3,3,3,5,3,3,2,3,3,4,4,2,2,2,3,3,3,3,3,3,3,,9,6,,
5/24/22 12:50,5/24/22 12:56,0,192.64.64.114,100,326,1,2022-05-24T12:56:14,R_2v2K1gCbhK0HTzJ,EN,5,2740505,5,5,4,4,4,4,4,3,4,4,4,4,3,2,2,3,3,4,4,3,3,3,3,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,2,3,2,3,3,4,5,4,5,4,4,4,4,3,2,2,2,5,4,3,4,3,4,4,3,3,3,4,5,3,5,,4,4,,
4/25/22 14:21,4/25/22 14:29,0,50.221.21.222,100,496,1,2022-04-25T14:29:53,R_3qgkdyOzdpM2cFP,EN,8,3100505,5,5,5,2,2,4,3,2,5,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,4,2,3,3,3,4,4,4,4,4,4,2,3,3,3,4,4,4,3,4,2,4,3,2,2,1,3,2,2,2,2,3,3,3,3,3,4,4,4,4,,7,5,,
6/8/22 15:43,6/8/22 15:58,0,73.47.221.170,100,934,1,2022-06-08T15:58:48,R_27gkFTy69SEj87T,EN,4,2480013,5,5,5,5,5,4,4,5,5,4,4,5,4,4,5,4,4,3,5,5,5,5,3,5,4,4,5,4,5,5,4,5,5,4,3,5,3,4,4,4,4,3,2,4,4,4,5,5,4,4,5,5,5,2,3,2,5,5,4,5,4,4,4,5,5,5,2,3,3,3,,9,6,,
6/9/22 9:25,6/9/22 9:32,0,50.205.154.84,100,439,1,2022-06-09T9:33:0,R_12KGNHTKVsxasQa,EN,4,2480035,5,5,5,4,4,5,3,2,3,3,4,4,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,2,4,4,,,,,3,3,3,4,1,2,2,1,4,4,3,4,,,,2,3,3,2,2,3,3,,5,5,2,
4/25/22 14:53,4/25/22 15:05,0,50.221.21.222,100,717,1,2022-04-25T15:5:10,R_2EGlbVaa4qPfumx,EN,8,3100505,5,5,4,5,4,4,3,3,4,5,5,5,4,4,4,4,3,4,5,4,4,3,5,4,4,3,3,4,3,3,3,3,3,4,4,4,5,5,3,4,4,3,3,4,2,4,3,4,5,3,4,5,3,2,2,2,4,3,3,3,3,3,3,2,4,4,3,5,3,5,"Our school has many students who are on an 1EP or 504
The student body is diverse and many students live below the poverty line ",8,7,"I didn't understand 100% what was being asked from the question: "" Does your school effectively challenge students who are struggling academically?"" because if they are struggling then they are already challenged? ",
6/8/22 13:26,6/8/22 13:40,0,174.192.8.103,100,862,1,2022-06-08T13:40:58,R_24qK3XGT5pf2hgE,EN,4,2480305,4,4,4,4,4,4,4,2,4,3,4,3,4,3,3,3,2,2,3,4,4,5,4,4,4,2,2,3,3,3,3,3,3,3,3,2,4,2,3,4,4,3,4,4,2,4,3,4,3,3,4,4,2,2,1,1,5,4,3,4,3,2,3,4,3,4,4,4,4,4,,7,5,,
4/26/22 14:52,4/26/22 14:56,0,50.206.93.226,42,292,0,2022-05-03T14:56:59,R_2qCKN2b11HAy07i,EN,8,3100017,4,3,4,4,3,4,3,2,,,,,,,,,3,3,4,,,,2,2,1,3,3,4,,,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,,3,3,2,2,,,,,,,,,4,4,,,,,
6/8/22 12:30,6/8/22 12:41,0,50.205.154.84,100,672,1,2022-06-08T12:41:55,R_1mPjcIy2EilTfvx,EN,4,2480035,5,4,4,3,2,3,3,1,4,4,4,4,2,2,3,3,4,3,4,3,3,3,4,4,3,3,3,4,3,3,4,3,3,4,2,3,4,4,3,4,4,3,3,4,4,1,2,3,4,2,3,3,4,2,1,2,4,3,2,3,3,2,3,3,3,4,2,2,2,2,,8,5,,
6/8/22 13:12,6/8/22 13:37,0,174.196.198.157,100,1523,1,2022-06-08T13:37:45,R_3EW3Xj1minnV0OC,EN,4,2480057,4,4,4,4,3,5,3,3,4,4,3,3,2,2,3,2,2,3,4,2,3,3,2,2,1,2,3,3,2,3,3,2,3,2,1,2,3,3,2,4,3,3,4,2,3,3,3,2,3,3,3,5,4,2,2,1,2,2,2,2,2,2,2,3,3,3,3,4,2,3,,7,6,,
6/8/22 13:05,6/8/22 13:17,0,50.205.154.83,100,735,1,2022-06-08T13:17:46,R_VK1kWQTs8jJeo0x,EN,4,2480305,4,3,4,3,3,5,2,1,4,3,3,4,2,3,3,3,5,3,4,5,3,5,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,2,2,4,4,3,5,4,,,,,4,3,4,4,4,2,2,2,3,3,2,2,,,,3,3,3,4,4,4,4,,9,5,6,
4/25/22 14:25,4/25/22 14:44,0,50.221.21.222,100,1090,1,2022-04-25T14:44:5,R_2zo9rDEDFvGE3oM,EN,8,3100505,4,5,4,3,2,3,3,1,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,5,4,3,3,3,4,4,5,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,4,5,4,4,3,2,5,4,2,1,2,2,,8,3,,
6/8/22 13:03,6/8/22 13:20,0,50.205.154.89,100,998,1,2022-06-08T13:20:16,R_YSphEQVLKzErOLf,EN,4,2480025,5,5,5,4,4,5,5,1,4,4,4,4,4,4,4,4,5,2,,4,4,4,3,4,4,3,3,3,4,3,3,3,4,4,4,3,2,2,3,3,4,3,4,4,4,4,4,3,4,4,4,4,5,4,3,2,3,3,3,3,2,3,3,3,4,3,2,3,2,3,"As grade levels, the teachers meet daily and plan.
We also send messages weekly and sometimes daily to parents. ",7,5,,
6/8/22 13:43,6/8/22 13:54,0,209.80.140.36,100,707,1,2022-06-08T13:54:52,R_3MAwzWDSuvQKCt0,EN,4,2480003,5,5,5,5,5,5,3,5,5,5,5,5,4,4,4,4,4,4,5,4,4,4,3,3,4,3,3,4,3,4,4,3,3,3,3,4,3,3,2,4,4,3,4,3,,,,,3,3,3,3,4,3,3,3,5,3,2,3,,,,3,4,4,2,3,4,5,,8,7,4,
6/8/22 12:15,6/8/22 12:21,0,50.205.154.92,100,376,1,2022-06-08T12:21:54,R_3HGPZsH5xpm8xwP,EN,4,2480050,4,4,4,5,5,5,3,4,5,5,5,3,3,4,4,4,4,3,5,5,3,4,5,5,5,3,3,4,5,5,5,4,3,4,3,3,3,2,3,4,5,3,5,5,3,,4,,4,5,5,5,5,5,5,3,5,5,5,5,,,,4,4,4,3,3,4,5,,7,4,8,
6/10/22 10:07,6/10/22 10:14,0,50.205.154.88,100,451,1,2022-06-10T10:14:53,R_2zwHE2pQqkpDDAf,EN,4,2480520,5,5,5,4,3,3,4,3,5,4,4,4,4,4,4,3,4,3,4,3,2,4,2,2,2,4,4,4,4,3,4,4,3,3,4,5,5,5,5,4,5,5,5,4,4,4,4,3,3,3,4,4,5,1,3,3,4,4,4,3,3,3,3,4,4,3,4,4,4,4,,9,6,,
6/8/22 12:18,6/8/22 12:28,0,50.205.154.84,100,593,1,2022-06-08T12:28:10,R_1ptmMSRvXCgrPGb,EN,4,2480035,5,5,5,3,3,4,3,3,4,4,4,4,3,3,3,3,5,4,2,4,3,3,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,4,4,2,4,4,3,2,2,2,4,4,3,4,2,2,2,3,4,4,1,3,2,3,,9,8,,
5/5/22 8:25,5/5/22 12:17,0,50.206.93.226,100,13941,1,2022-05-05T12:17:39,R_2viaNtGEgm49qTg,EN,8,3100003,5,5,5,4,4,5,4,3,4,4,5,5,4,3,4,4,4,4,5,5,5,5,5,5,5,,3,4,5,5,4,4,4,4,4,5,5,4,5,,5,4,4,3,5,4,4,4,4,4,4,5,4,3,3,,,5,,4,2,2,2,4,5,4,2,3,3,3,"I am a special education teacher, so many of my students are significantly below grade-level expectations, but the interventions are in place to support those needs.",7,8,"I would appreciate an N/A option for more questions because I'm not necessarily involved with every aspect of the school. The option was to leave it blank, but maybe having more N/A options would provide helpful data to show which areas of the school staff members may not feel qualified to answer on",
4/26/22 15:43,4/26/22 15:54,0,50.206.93.226,100,636,1,2022-04-26T15:54:17,R_2SuydqwwgqSqPsd,EN,8,3100003,5,5,5,4,4,3,3,2,4,4,4,4,4,3,3,4,4,4,2,4,4,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,5,4,4,4,4,4,5,3,1,1,4,4,4,4,2,2,3,3,3,2,3,3,3,3,,8,8,,
6/8/22 13:02,6/8/22 13:17,0,50.205.154.89,100,880,1,2022-06-08T13:17:29,R_1g0A6tjLFWyWqyu,EN,4,2480025,5,5,4,5,4,5,4,1,4,4,3,4,4,4,3,3,5,2,3,4,4,5,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,5,5,4,4,4,4,3,4,3,4,4,4,5,5,3,3,5,5,4,3,4,3,3,3,3,3,3,2,2,3,3,,7,5,,
6/8/22 13:13,6/8/22 13:28,0,50.205.154.83,100,934,1,2022-06-08T13:28:50,R_r6BxKDiWfkkmUV3,EN,4,2480057,4,4,4,3,3,4,2,3,3,3,4,4,2,2,4,2,4,3,4,2,3,3,2,1,1,3,3,3,3,3,3,2,3,2,3,3,4,3,4,3,2,3,2,2,3,3,3,3,4,4,3,4,3,1,2,1,3,2,1,2,2,3,3,3,4,3,3,4,3,4,Teacher/Administration communication has been a major issue this year. ,8,5,,
5/10/22 12:15,5/10/22 12:26,0,192.64.64.114,100,605,1,2022-05-10T12:26:2,R_3RjxZY0ETly3uv1,EN,5,2740075,4,4,5,5,5,5,4,5,4,4,3,4,3,3,3,3,3,4,4,3,3,3,3,3,2,2,3,3,4,3,4,3,3,3,3,3,3,3,2,2,5,1,3,3,4,,3,,4,4,4,5,5,,,,3,3,3,3,,,,3,3,3,3,4,3,4,"Some of these questions were hard to answer accurately without providing any context. For example, I know that teachers want to plan/work on curriculum together, but there is no common planning time. However, the options given don't take this into account/provide space for context. ",4,4,3,"add some questions about accommodations, collaborating with general education, and service delivery for students. Also, if there are opportunities to share strategies with general education teachers on how to support students."
6/8/22 13:05,6/8/22 13:28,0,50.205.154.89,100,1416,1,2022-06-08T13:28:42,R_2xWfEpiP7eiFvM5,EN,4,2480025,4,5,5,5,4,5,5,4,5,4,5,5,4,1,4,3,4,4,5,5,4,4,5,4,4,3,4,4,3,4,4,3,4,4,4,4,4,5,4,4,5,4,4,5,,,,,5,4,5,4,5,2,2,3,5,5,4,5,,,,4,3,4,3,3,4,3,,9,8,7,
6/8/22 15:10,6/8/22 15:19,0,50.205.154.83,100,550,1,2022-06-08T15:19:58,R_3DjZmBoxiIi33EJ,EN,4,2480013,4,4,4,4,4,5,3,5,4,4,3,5,4,4,5,4,5,2,4,5,3,5,3,4,3,3,4,4,5,5,4,4,3,4,4,3,3,4,3,4,4,4,3,3,5,4,4,4,4,4,4,5,5,4,3,2,4,4,3,4,2,2,2,3,4,5,3,3,2,3,,9,9,,ask about response to student behavior
6/8/22 17:14,6/8/22 17:23,0,146.115.105.231,100,545,1,2022-06-08T17:23:41,R_3kpvY0oR1hF0gjS,EN,4,2480013,5,5,5,5,5,5,4,3,5,5,5,5,3,3,3,3,5,4,5,5,4,4,5,5,5,5,5,5,5,5,4,4,5,4,4,3,4,4,3,3,5,2,4,4,4,,4,,4,3,4,4,5,4,3,2,4,4,3,4,,,,,,,3,3,4,5,More support staff and/or more full time staff in SLG classrooms would benefit students,,,,
6/8/22 12:35,6/8/22 12:44,0,50.205.154.83,100,548,1,2022-06-08T12:44:46,R_1pARNiRizkqmk7L,EN,4,2480035,5,5,4,4,4,5,4,2,4,4,4,5,3,3,3,2,4,4,4,5,5,5,5,5,4,3,3,4,4,4,4,4,4,4,4,5,3,3,4,5,4,4,4,3,4,,4,,4,3,3,4,2,2,2,2,4,4,4,4,,,,3,3,3,3,3,3,3,,7,6,7,
6/8/22 13:42,6/8/22 13:49,0,209.80.140.36,100,408,1,2022-06-08T13:49:40,R_2aqm4byYklDXbaz,EN,4,2480003,5,5,4,5,4,4,4,2,4,4,4,4,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,2,2,4,5,3,2,2,4,4,2,4,3,2,2,4,4,4,2,2,3,3,,8,,,
6/8/22 13:19,6/8/22 13:31,0,50.205.154.86,100,761,1,2022-06-08T13:31:53,R_3JzmbeIgCwpYdgB,EN,4,2480057,4,5,5,4,3,5,4,3,4,3,4,3,3,4,4,4,4,3,4,4,4,3,4,3,3,2,2,3,2,3,2,2,2,2,3,3,3,1,3,3,3,2,3,3,3,4,3,4,4,4,3,5,2,3,3,3,3,3,1,3,3,2,3,3,3,3,3,4,3,4,,3,3,,
6/8/22 14:26,6/8/22 14:49,0,71.126.226.161,100,1337,1,2022-06-08T14:49:13,R_UPJsZembsNzVBlf,EN,4,2480013,5,5,5,5,5,5,4,,4,4,4,4,4,,4,3,4,4,5,5,4,4,,,4,4,5,5,4,4,4,4,4,4,,4,4,4,4,4,5,3,4,4,,,,,4,,,4,,4,,,,5,,5,,,,3,3,3,1,1,4,,I feel quite blessed to work in a school that truly cares about one another. ,9,9,8,
4/25/22 14:34,4/25/22 14:44,0,50.221.21.222,100,581,1,2022-04-25T14:44:36,R_3EsSqmT8y4MselV,EN,8,3100505,,,5,3,2,3,3,,5,5,4,4,4,5,5,5,4,3,4,4,3,5,4,4,4,2,3,3,3,3,3,3,4,3,3,4,4,4,3,4,4,5,4,4,,,4,,,,,,5,,,2,3,3,4,4,2,,,4,3,3,3,5,3,4,,7,5,,
5/11/22 9:35,5/11/22 9:47,0,192.64.64.114,100,671,1,2022-05-11T9:47:5,R_32Q6pwThQBNCAob,EN,5,2740083,4,4,4,2,4,5,2,2,4,4,4,4,3,2,2,3,3,3,3,4,3,2,3,3,3,4,3,4,3,4,4,4,3,4,3,2,2,3,3,2,4,2,5,4,3,,,,4,3,3,2,5,3,3,5,4,3,3,4,,,,3,3,2,2,3,3,4,"My workload is very high, and I feel I cannot work with students at my potential because my time is bogged down with paperwork. ",6,5,4,none
6/8/22 11:53,6/8/22 12:17,0,50.205.154.92,100,1438,1,2022-06-08T12:17:51,R_DRWOct0KWlURhap,EN,4,2480050,4,5,5,5,4,5,4,3,4,4,4,4,3,3,3,3,4,4,4,4,3,4,3,3,2,5,5,5,4,4,4,4,4,4,3,4,4,4,2,4,5,3,4,4,4,4,4,4,3,3,4,4,4,3,3,1,4,4,4,4,2,2,2,3,3,3,2,3,4,4,,8,5,,
6/8/22 12:33,6/8/22 12:38,0,209.80.140.32,100,337,1,2022-06-08T12:38:56,R_3I64SPamIyqF9ej,EN,4,2480505,4,4,4,4,3,3,3,2,4,4,4,3,3,3,3,3,4,4,3,3,3,3,2,3,2,3,3,3,4,4,4,3,2,2,2,1,3,4,2,3,4,1,4,4,3,3,2,4,2,2,2,4,3,,,,4,4,3,3,3,3,3,3,3,4,4,5,4,5,,9,7,,Ask about how included the students with special needs are in community events
6/8/22 13:24,6/8/22 13:41,0,209.80.140.38,100,1056,1,2022-06-08T13:41:53,R_2RQxVCl87onXA9G,EN,4,2480014,3,3,4,3,4,2,2,3,3,3,4,3,3,3,3,3,4,1,3,4,2,4,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,2,2,4,4,1,5,3,3,,3,,3,3,2,3,3,2,2,1,4,2,2,2,,,,2,3,3,2,2,1,1,,6,5,4,
6/8/22 12:32,6/8/22 12:42,0,209.80.140.32,100,608,1,2022-06-08T12:42:31,R_6Lv1vS4OiWUCuad,EN,4,2480505,5,5,5,3,3,3,3,1,4,4,4,4,3,3,3,3,4,4,3,1,1,1,1,1,1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,6,6,,
6/8/22 13:06,6/8/22 13:25,0,50.205.154.83,100,1141,1,2022-06-08T13:25:9,R_3kzlowdB1yGVtT0,EN,4,2480305,4,5,4,2,2,2,2,2,4,4,3,4,3,2,2,2,3,2,3,4,4,4,2,2,3,,3,3,3,3,3,3,2,2,1,3,3,3,4,3,3,3,3,3,3,4,3,2,3,3,4,4,4,,,,4,3,2,3,2,2,2,3,,1,,,,,"I could not answer the questions about engagement in physical/artistic activity/ since our students have a rotating schedule. During weeks when they have PE or Art, such activity would be about 3-4 hours a week. When students do not have those classes, it will likely be less than 1 hour on average. ",6,7,"Some questions should have ""I don't know"" responses. ",
6/8/22 13:18,6/8/22 13:28,0,50.205.154.92,100,641,1,2022-06-08T13:28:57,R_2v8SlBHKJOyiVxE,EN,4,2480050,5,5,5,5,4,4,4,2,4,4,4,3,4,4,4,3,4,2,4,4,5,4,4,4,3,3,3,4,4,4,4,3,4,4,4,3,3,2,2,5,4,3,4,4,3,,3,,4,4,4,4,3,2,2,1,4,3,3,3,,,,3,3,3,3,3,3,3,,7,5,5,
6/8/22 14:40,6/8/22 15:27,0,50.205.154.86,100,2857,1,2022-06-08T15:27:40,R_2ATLcR77LfUX2hX,EN,4,2480056,4,4,4,4,4,3,4,2,4,3,4,4,4,4,5,4,4,2,4,4,2,5,4,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,,1,,4,3,3,5,5,3,3,3,5,5,2,5,,,,3,4,2,4,4,4,4,,9,5,8,
6/8/22 13:09,6/8/22 13:50,0,50.205.154.86,100,2511,1,2022-06-08T13:50:52,R_30e3J0NpGOJgSWi,EN,4,2480056,5,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,,,5,4,4,4,5,4,,,,4,3,4,4,3,3,,3,3,3,3,3,5,3,4,4,,,,,3,3,,5,3,1,1,2,4,4,4,4,,,,,,,3,4,4,5,,,,,
4/25/22 14:43,4/25/22 14:57,0,50.221.21.222,100,885,1,2022-04-25T14:57:57,R_3pnIOGh60drvnso,EN,8,3100505,4,5,4,4,3,3,3,1,3,4,3,3,3,3,4,3,2,2,3,4,3,3,4,3,3,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,3,2,2,2,3,4,4,3,4,4,4,4,5,2,3,2,4,4,3,4,3,3,2,2,3,2,3,4,1,5,,5,5,Would have liked an N/A or other option for some questions,
6/8/22 12:35,6/8/22 12:57,0,209.80.140.32,100,1285,1,2022-06-08T12:57:6,R_ehRrJuKd1nJVZzH,EN,4,2480505,4,4,4,4,4,4,3,2,4,4,4,4,2,3,3,2,4,2,3,3,4,4,3,3,3,4,3,4,4,4,3,4,3,3,3,2,3,3,2,3,3,2,3,3,3,4,4,3,4,4,4,5,4,3,3,2,3,2,2,3,2,2,2,3,3,3,1,5,3,5,,7,7,,
5/24/22 16:49,5/24/22 16:54,0,73.89.13.22,41,277,0,2022-05-31T16:54:5,R_1hGSmgt0WIg8yur,EN,5,2740120,5,5,5,5,4,4,3,2,,,,,4,4,4,4,,,,,,,,,,,,,4,4,4,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,,,3,4,,,,,
6/8/22 13:08,6/8/22 13:17,0,209.80.140.36,100,569,1,2022-06-08T13:17:35,R_3GxFhXGlI2csLnR,EN,4,2480305,5,5,5,3,4,5,4,2,4,4,4,5,3,4,4,3,4,2,4,5,4,4,4,4,3,4,4,3,3,4,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,4,4,4,2,2,1,4,4,4,4,2,2,3,2,3,4,3,4,3,4,,5,,,
6/8/22 12:36,6/8/22 12:50,0,50.205.154.84,100,847,1,2022-06-08T12:50:40,R_3PNXAsp4mlGOyhK,EN,4,2480035,5,5,4,4,3,4,4,2,5,5,5,4,2,4,4,3,4,3,4,3,3,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,4,3,3,4,4,2,4,4,4,3,4,4,4,4,4,4,5,2,2,1,4,3,2,3,3,3,3,3,3,4,2,3,3,3,,8,5,,
4/28/22 7:59,4/28/22 8:14,0,50.221.21.222,100,906,1,2022-04-28T8:14:34,R_1Fzif7sSE0oTXbn,EN,8,3100305,5,5,4,5,4,5,5,3,4,4,4,4,5,4,4,5,4,4,4,5,5,5,5,5,5,3,3,3,4,4,4,3,4,4,5,4,5,5,5,5,5,5,5,5,3,4,4,4,3,4,4,4,5,3,2,3,4,5,5,5,3,3,3,3,4,4,3,3,2,3,We have an amazing principal who works very hard to try and meet the needs of all staff and students. The school runs the best it has ever run since she has been in charge. ,9,8,,
6/8/22 12:21,6/8/22 13:21,0,50.205.154.92,100,3649,1,2022-06-08T13:21:57,R_2Qhy0ZnEcx5h9o7,EN,4,2480050,4,4,4,4,4,5,3,3,4,3,4,4,4,3,4,3,4,2,5,5,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,5,3,3,3,4,3,4,5,5,3,2,1,4,4,3,3,2,2,2,3,3,4,2,3,3,4,,5,5,,
6/8/22 13:01,6/8/22 13:16,0,50.205.154.89,100,905,1,2022-06-08T13:16:12,R_Dp0x9wKYMzJvMGt,EN,4,2480025,5,5,5,4,4,5,4,2,4,4,4,4,3,4,4,3,4,3,4,2,4,4,4,4,3,3,3,3,3,3,4,3,4,3,4,4,5,4,4,4,4,3,4,3,4,3,3,3,3,3,4,4,5,3,2,3,4,3,2,4,2,2,2,2,3,4,2,3,2,3,,5,4,,
5/10/22 13:12,5/10/22 14:58,0,192.64.64.114,100,6363,1,2022-05-10T14:58:46,R_1M4WKZHii1cJMcS,EN,5,2740505,5,5,5,3,2,3,4,2,5,4,5,5,2,4,3,4,3,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,2,1,5,5,3,4,4,4,4,3,4,4,4,5,4,5,,9,5,,
6/8/22 13:01,6/8/22 13:20,0,50.205.154.83,100,1164,1,2022-06-08T13:20:38,R_1fmhlSRRkumsYUs,EN,4,2480025,4,4,4,4,2,3,3,2,4,4,5,4,4,2,5,4,4,2,5,5,5,4,4,4,4,3,4,3,3,3,3,3,4,4,3,4,3,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,1,4,3,4,3,3,4,2,4,4,3,3,3,2,3,,6,3,,
6/8/22 11:47,6/8/22 12:34,0,50.205.154.92,100,2832,1,2022-06-08T12:34:20,R_1rIEC4yxgpdOwaL,EN,4,2480050,3,4,4,4,5,5,4,2,4,5,4,4,4,4,5,4,4,3,4,5,5,5,4,3,2,3,3,4,4,4,4,4,4,3,3,3,4,3,2,4,3,2,3,4,4,3,4,4,3,3,3,3,5,3,3,1,4,4,3,3,2,3,3,4,3,4,3,3,3,4,,5,6,,
4/26/22 12:44,4/26/22 13:30,0,50.221.21.222,100,2765,1,2022-04-26T13:30:36,R_2zNPL7lWVESMEzq,EN,8,3100305,5,5,5,4,4,4,3,1,5,5,5,4,4,3,3,3,5,3,4,5,5,5,5,5,5,4,4,4,3,3,4,3,4,4,4,5,5,5,5,5,4,3,5,5,4,4,3,4,4,5,5,5,5,4,5,2,4,5,4,5,4,4,4,4,4,4,4,5,4,5,,9,5,,
5/10/22 15:40,5/10/22 15:46,0,71.233.45.13,93,310,0,2022-05-17T15:46:7,R_ezilQTYbGJiURgd,EN,5,2740111,3,3,3,3,3,3,3,3,4,4,3,2,4,2,2,1,2,2,3,1,2,1,2,1,1,3,3,2,2,2,3,3,3,2,2,2,3,2,3,2,3,1,3,3,3,2,3,3,3,2,3,3,5,1,2,1,3,3,2,2,3,3,3,2,1,1,2,2,2,2,,,,,Our teacher's aides get pulled for subbing regularly when they should not be - there was no question about this. We have no space or room to run IEP meetings. Our common planning time within our content is used ineffectively when we have other IEP tasks.
6/8/22 13:06,6/8/22 13:16,0,172.58.220.166,100,605,1,2022-06-08T13:16:24,R_2aFAwwqK6pqFVjX,EN,4,2480305,4,5,5,4,4,4,4,2,4,4,4,4,2,2,3,3,4,4,4,4,5,5,4,4,3,3,3,3,4,4,3,3,3,3,3,4,3,2,3,3,4,3,4,4,4,4,4,4,4,4,4,5,4,2,1,1,4,4,4,4,3,3,3,4,4,4,3,4,4,4,,7,7,,
5/10/22 14:14,5/10/22 14:20,0,192.64.64.114,100,391,1,2022-05-10T14:20:54,R_Urnh8oFTAOraMxz,EN,5,2740111,1,1,2,3,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,3,4,4,3,2,3,2,2,1,3,1,1,1,1,2,3,3,3,2,2,,2,,2,2,3,3,3,1,2,1,1,1,1,1,,,,1,1,1,2,1,2,1,,,,,
6/8/22 13:31,6/8/22 13:40,0,209.80.140.38,100,579,1,2022-06-08T13:40:57,R_25TxqcAKqBFs1B0,EN,4,2480014,4,4,4,4,4,3,3,3,5,4,4,4,1,2,1,1,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,4,3,4,3,2,3,3,3,,3,,3,3,3,5,4,2,2,2,4,3,3,3,,,,3,3,3,3,4,4,4,,9,7,2,I hope this helps move the school forward  There should also be questions about students not coming to class that are on IEP's  and what is being put in place to help this ..
