StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,Q81,Q83_1,Q84_1,Q85,Q89_1,Q85
3/1/22 15:16,3/1/22 15:23,0,108.49.219.202,100,431,1,2022-03-01T15:23:58,R_24FQVQU9YAA8dmq,42.48100281,-71.15630341,anonymous,EN,6,3440005,5,4,5,4,3,4,4,1,3,3,5,3,2,3,3,4,2,2,3,4,3,4,3,3,3,3,5,3,4,4,3,3,4,4,3,3,3,3,2,3,4,2,3,3,4,2,4,3,4,4,4,4,5,3,3,1,3,3,3,3,3,3,3,4,4,4,2,3,4,4,,7,5,,,
3/1/22 15:14,3/1/22 15:26,0,108.49.219.202,100,723,1,2022-03-01T15:26:29,R_2vigDH9d8jXzyYs,42.48100281,-71.15630341,anonymous,EN,6,3440045,4,4,4,4,4,5,4,1,4,4,4,4,3,2,3,2,5,1,2,4,3,3,3,4,3,3,3,3,4,4,3,2,4,4,4,3,3,3,3,3,4,3,4,4,3,3,5,5,4,3,2,3,5,5,4,3,4,4,3,3,3,3,3,4,4,4,3,4,3,3,,6,5,,,
4/5/22 14:43,4/5/22 14:57,0,96.230.20.18,100,808,1,2022-04-05T14:57:6,R_6gOOSVeH8OqAy8V,42.4532,-71.1428,anonymous,EN,6,3440020,5,4,5,5,4,5,3,2,4,4,3,4,3,3,4,3,5,3,3,2,2,3,3,3,2,4,4,4,4,3,4,3,3,4,3,4,4,4,3,4,4,3,2,4,4,4,4,4,4,3,3,4,3,4,4,2,4,3,3,3,2,4,2,3,3,3,2,2,5,5,,7,6,,,
3/1/22 15:14,3/1/22 15:27,0,108.49.219.202,100,754,1,2022-03-01T15:27:11,R_6lmOCqo2nva0xqx,42.48100281,-71.15630341,anonymous,EN,6,3440045,4,4,5,4,3,4,2,2,4,4,4,4,2,2,2,2,4,2,2,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,2,3,2,3,4,4,3,3,3,4,2,4,4,3,4,3,4,5,3,2,3,2,2,2,3,5,4,4,3,3,4,3,3,3,3,The curriculum directors do not believe in a system wide curriculum.  This has led to disconnects between schools.  Teachers are creating the curriculum as they go. Teachers want a curriculum!,6,6,,,
3/1/22 15:44,3/1/22 16:08,0,96.252.99.186,100,1444,1,2022-03-01T16:8:57,R_21iHBETLHfyNov2,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,4,4,2,4,4,5,4,3,3,3,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,5,4,4,4,5,4,4,4,4,5,5,5,5,5,4,5,5,5,4,4,3,5,3,4,4,3,2,2,2,2,5,5,5,4,4,4,3,5,3,5,,8,3,,,
3/1/22 14:56,3/1/22 15:14,0,108.49.219.202,100,1081,1,2022-03-01T15:14:48,R_3qWP1Mi8PYFRACW,42.48100281,-71.15630341,anonymous,EN,6,3440040,5,5,5,4,5,4,5,2,5,5,4,5,3,3,4,5,4,2,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,4,2,5,5,5,5,5,4,4,5,4,3,3,5,4,5,4,3,2,4,4,3,4,4,5,4,3,3,2,4,4,4,5,,6,5,,,
3/1/22 15:31,3/1/22 15:38,0,73.186.44.201,100,397,1,2022-03-01T15:38:17,R_1oFhXtM3Jw5DcJE,42.55749512,-71.17359924,anonymous,EN,6,3440505,5,5,5,5,4,4,3,2,5,4,5,3,5,3,3,4,4,2,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,3,3,5,5,5,3,4,4,3,5,5,4,5,5,4,3,2,4,3,3,5,4,2,5,4,4,4,4,5,4,3,4,5,3,5,3,5,,9,8,,,
3/1/22 14:56,3/1/22 15:10,0,108.49.219.202,100,794,1,2022-03-01T15:10:13,R_bfROQV046t7VaEh,42.48100281,-71.15630341,anonymous,EN,6,3440040,5,4,5,5,4,4,4,3,5,5,5,5,2,2,4,4,4,3,5,4,4,5,3,3,3,4,4,4,5,4,4,4,4,4,4,3,3,3,2,4,5,3,3,3,4,3,4,5,4,5,4,4,5,3,3,3,5,3,3,3,3,3,4,4,4,4,3,3,2,2,,7,,,,
3/1/22 15:42,3/1/22 15:53,0,96.252.99.186,100,674,1,2022-03-01T15:53:44,R_pi0WDeFSd9dT10R,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,4,4,2,5,5,5,5,4,4,3,3,4,4,4,4,4,2,3,4,3,3,3,3,2,3,3,4,4,4,4,4,5,5,5,5,3,2,3,4,5,4,5,4,5,4,5,5,2,4,4,5,5,4,4,4,4,5,5,5,4,4,3,4,4,4,,5,4,,,
3/1/22 15:45,3/1/22 15:52,0,96.252.99.186,100,453,1,2022-03-01T15:52:44,R_1FxHUAGmK7gBdmC,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,5,5,3,5,5,5,5,5,4,5,5,5,4,5,4,5,4,4,4,4,3,3,4,4,4,4,3,4,4,4,5,5,4,5,5,4,4,5,5,5,5,5,5,4,4,4,4,3,3,3,1,3,3,4,4,4,4,5,5,4,5,1,4,4,5,,8,4,,,
3/1/22 14:56,3/2/22 10:40,0,108.49.219.202,50,71080,0,2022-03-09T10:40:53,R_1QzU95RlJqcWf9a,,,anonymous,EN,6,3440045,5,4,5,,,,,,4,4,4,4,,,,,5,4,4,3,3,3,,,,,,,,,,,,,,4,3,3,3,4,4,3,4,3,3,3,4,3,,,,,4,4,4,2,,,,,,,,,,,1,2,,,,,,,,
3/1/22 15:08,3/1/22 15:24,0,108.49.219.202,100,975,1,2022-03-01T15:24:19,R_2aS7Nn1PaNZYn23,42.48100281,-71.15630341,anonymous,EN,6,3440005,4,4,3,4,4,5,5,3,4,4,3,3,4,3,2,3,3,2,4,3,2,4,3,4,2,3,3,3,3,4,3,2,4,2,4,2,3,3,3,4,4,2,2,3,4,3,4,3,5,4,3,5,5,5,5,4,4,4,4,4,3,3,3,4,4,4,2,3,4,5,,8,6,,,
3/1/22 14:46,3/1/22 14:58,0,108.49.219.202,100,757,1,2022-03-01T14:58:49,R_2Vlq9PJujeZiNpt,42.48100281,-71.15630341,anonymous,EN,6,3440045,5,5,5,4,4,5,4,4,4,4,3,4,2,2,3,2,5,3,4,5,5,5,5,5,5,4,4,4,5,5,4,4,4,3,4,3,3,5,5,3,4,2,3,3,4,3,4,4,4,4,4,4,5,4,4,4,4,5,5,5,3,3,3,4,4,4,2,3,3,4,,9,8,,,
4/5/22 14:42,4/5/22 14:58,0,96.230.20.18,100,938,1,2022-04-05T14:58:38,R_3lSMYBozW1utUbM,42.4532,-71.1428,anonymous,EN,6,3440020,5,4,4,3,3,4,3,1,4,4,4,5,2,4,2,3,4,2,4,4,4,3,3,3,3,5,5,3,4,4,4,3,3,3,2,3,3,3,2,2,2,2,3,2,4,2,4,4,4,4,4,5,3,4,4,3,3,3,3,3,4,4,4,3,4,3,2,3,3,4,Our school has had a lot of principal turnover recently. In the last 4 years we have had 3 principals (and now one acting principal while our principal is on leave).,6,5,,,
3/1/22 16:13,3/1/22 16:21,0,96.252.99.186,100,460,1,2022-03-01T16:21:6,R_yBxFGq0GtiM4Egh,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,3,4,3,2,5,5,5,5,3,4,5,5,4,2,2,4,5,4,4,4,4,4,3,4,4,3,4,4,4,3,4,5,5,4,5,5,4,4,4,5,4,5,5,5,5,4,3,4,5,5,4,2,3,4,3,3,5,5,5,5,4,4,5,5,3,5,,5,5,,,
3/1/22 16:12,3/1/22 16:18,0,96.252.99.186,100,367,1,2022-03-01T16:18:31,R_1QG7xAL5jUnMo4P,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,3,3,4,4,2,5,5,5,5,2,3,2,3,4,4,4,3,3,3,3,3,2,3,3,3,4,4,4,4,3,3,4,3,3,3,3,5,3,3,3,4,4,5,5,5,3,3,3,3,4,4,4,4,4,4,3,4,5,5,5,4,4,4,3,5,3,5,,3,3,,,
3/1/22 14:31,3/1/22 15:03,0,108.49.219.202,100,1929,1,2022-03-01T15:3:28,R_d5AR94Kzu4LoY3n,42.48100281,-71.15630341,anonymous,EN,6,3440040,4,4,5,5,5,5,4,1,3,4,3,4,3,3,4,4,2,3,4,4,5,5,3,4,4,4,5,4,4,4,4,4,3,3,4,4,4,3,3,5,5,5,4,4,3,3,4,4,5,4,4,5,2,4,4,4,3,3,3,4,3,3,3,4,4,4,2,2,2,3,,5,3,,,
3/1/22 14:56,3/1/22 15:09,0,108.49.219.202,100,731,1,2022-03-01T15:9:6,R_2ali6W3otRqVnaN,42.48100281,-71.15630341,anonymous,EN,6,3440040,5,5,5,4,4,5,3,2,4,5,5,3,3,2,3,3,4,2,3,4,2,3,2,2,3,4,4,4,4,4,4,4,3,3,3,3,4,4,3,4,4,2,3,3,3,3,3,3,3,2,3,4,3,2,2,1,3,3,2,2,3,3,3,3,3,3,3,3,3,4,,8,3,,,
3/1/22 15:43,3/1/22 16:06,0,96.252.99.186,100,1375,1,2022-03-01T16:6:29,R_2dPUGiLCNkvCr6W,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,5,3,2,5,4,4,4,2,2,2,3,3,2,3,4,5,3,3,3,4,3,2,4,4,4,4,4,4,3,4,4,5,5,5,5,4,3,4,4,4,4,5,4,4,4,3,4,5,4,4,3,4,3,3,3,4,5,3,3,4,4,3,5,3,5,,6,4,,,
3/1/22 15:38,3/1/22 15:52,0,96.252.99.186,100,850,1,2022-03-01T15:52:17,R_1K1g0VJZsKn0cVq,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,4,4,2,3,2,2,1,4,4,4,4,2,3,1,2,,,3,4,4,3,4,3,4,3,3,4,4,4,4,4,,3,4,3,3,3,3,5,,,,,2,3,4,3,3,3,3,3,3,,5,4,3,3,3,3,4,4,4,4,4,,,,4,5,,5,5,,,
4/5/22 14:43,4/5/22 14:58,0,96.230.20.18,100,918,1,2022-04-05T14:58:33,R_byMrZwiXsYEFqQV,42.4532,-71.1428,anonymous,EN,6,3440020,5,4,4,4,2,5,4,2,4,3,3,4,2,2,2,2,3,3,3,2,4,3,2,2,2,4,4,4,5,5,4,4,3,3,4,3,4,4,2,4,4,3,4,4,3,4,4,4,4,4,3,5,3,4,4,3,4,3,3,4,3,3,3,3,4,3,,,5,5,,5,5,,,
3/1/22 15:43,3/1/22 16:13,0,96.252.99.186,100,1827,1,2022-03-01T16:13:44,R_3323tMHCFdi6at5,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,4,5,4,5,4,3,3,4,4,5,4,3,5,3,3,4,3,5,4,2,3,2,4,4,3,3,3,3,3,3,4,4,3,5,2,4,2,3,3,3,3,5,5,3,3,4,4,4,5,3,5,4,5,5,3,3,,3,4,5,4,4,3,4,3,3,5,3,5,,8,6,,,
3/1/22 15:10,3/1/22 15:38,0,108.49.219.202,100,1682,1,2022-03-01T15:38:53,R_1jkvVe7tfLiEdSa,42.48100281,-71.15630341,anonymous,EN,6,3440005,5,4,5,5,4,5,5,3,4,5,4,4,3,1,3,1,4,2,4,5,5,5,4,4,4,3,3,3,4,4,4,4,3,3,4,3,3,4,3,4,4,2,3,2,4,3,4,3,4,4,4,4,5,4,4,3,2,4,3,4,4,4,4,3,4,3,4,4,4,4,,5,4,,,
3/1/22 15:48,3/1/22 16:20,0,96.252.99.186,100,1918,1,2022-03-01T16:20:2,R_3JKvZsviWg87wKd,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,4,2,3,5,4,4,4,3,3,3,3,3,3,3,2,1,2,2,2,2,3,3,4,3,3,4,4,3,3,3,3,3,3,3,4,4,3,4,4,3,4,4,4,5,5,4,5,2,3,3,3,3,3,3,3,4,4,4,3,3,4,3,5,3,5,"Since Covid, we have become quite isolated and divided as a staff. We need someone to bring us back together again. As teachers, we plan with student SEL on our minds all of the time, but it does not seem like the administration has staff's social/emotional well being in mind at all when making deci",7,6,,,
3/1/22 15:17,3/1/22 15:27,0,108.49.219.202,100,583,1,2022-03-01T15:27:4,R_qU74FxfmOqKq6VX,42.48100281,-71.15630341,anonymous,EN,6,3440045,4,4,4,4,4,4,2,2,4,4,4,4,2,2,3,3,4,2,4,4,5,5,4,4,5,4,4,5,4,3,4,4,4,4,4,4,2,3,2,4,4,3,4,4,3,3,3,4,4,4,4,4,5,2,2,1,4,2,2,3,4,4,3,3,3,4,3,3,3,3,,5,5,,,
3/1/22 14:57,3/1/22 15:09,0,108.49.219.202,100,743,1,2022-03-01T15:9:33,R_2ffkNntWAIbDEPA,42.48100281,-71.15630341,anonymous,EN,6,3440040,5,4,5,5,5,5,5,2,5,5,4,4,4,4,4,4,5,4,5,4,5,4,3,3,3,3,3,4,5,5,4,4,4,4,5,2,4,3,2,5,5,3,4,4,5,4,5,4,4,4,5,4,5,4,4,1,5,5,5,5,3,3,4,4,4,4,3,4,3,4,,6,6,,,
3/1/22 15:14,3/1/22 15:37,0,108.49.219.202,100,1332,1,2022-03-01T15:37:10,R_3qroZXGKj8gRmfS,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,5,5,4,2,4,3,2,5,4,4,4,3,3,3,2,5,3,4,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,3,3,4,3,2,3,4,2,5,4,5,4,4,4,3,3,3,4,5,4,4,3,3,4,4,5,3,3,3,3,4,4,2,3,3,3,,9,7,,,
3/1/22 16:13,3/2/22 10:03,0,73.38.248.242,40,64228,0,2022-03-09T10:3:39,R_upPwDd9yEHgAerL,,,anonymous,EN,6,3440305,,,,4,4,4,3,2,,,,,,,,,,,,,,,3,3,3,,,,4,2,4,4,4,4,4,,,,,,2,1,2,3,,,,,,,,,3,3,3,2,,,,,,,,,,,,,,,,,,,,
3/1/22 14:53,3/1/22 15:04,0,108.49.219.202,100,634,1,2022-03-01T15:4:14,R_8ueUDtUh1u9YRc5,42.48100281,-71.15630341,anonymous,EN,6,3440005,4,4,4,3,3,3,3,1,4,4,4,4,3,1,3,1,4,2,4,3,2,2,2,2,2,4,5,3,4,3,3,3,3,3,3,3,3,3,2,3,3,1,1,3,4,3,4,4,3,3,3,3,5,3,3,2,2,2,2,2,3,3,3,3,3,4,2,3,2,3,,8,5,,,
3/1/22 15:47,3/1/22 15:57,0,96.252.99.186,100,640,1,2022-03-01T15:57:44,R_RXhgPVLX1phi3u1,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,4,3,2,5,4,5,4,4,2,2,2,5,4,4,5,5,5,4,4,4,3,4,4,3,3,3,4,5,4,5,3,3,3,4,4,3,4,4,4,5,4,5,5,5,5,4,5,4,4,3,2,3,3,3,4,5,5,5,4,3,3,3,4,4,5,,8,5,,,
4/5/22 14:43,4/5/22 14:54,0,96.230.20.18,100,664,1,2022-04-05T14:54:20,R_3376lsbLItdknMi,42.4532,-71.1428,anonymous,EN,6,3440020,5,4,4,2,3,5,3,2,4,4,4,3,3,3,3,3,5,2,4,2,2,3,2,2,2,4,4,4,4,3,4,4,3,4,2,3,3,4,2,5,4,2,3,3,2,3,4,3,3,4,3,4,5,4,3,2,5,4,4,4,3,3,3,3,4,4,2,3,2,3,,5,4,,,
3/1/22 15:43,3/1/22 15:56,0,96.252.99.186,100,779,1,2022-03-01T15:56:47,R_28N7HLFR6BhBlth,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,5,3,2,5,3,4,5,3,4,3,4,4,3,3,4,2,3,3,3,2,3,3,4,3,4,3,3,4,3,4,3,3,3,3,5,3,1,1,2,3,3,4,3,5,4,4,4,3,3,5,3,3,3,3,3,4,4,3,3,4,4,3,4,2,3,,9,,,,
3/1/22 15:43,3/1/22 15:52,0,96.252.99.186,100,554,1,2022-03-01T15:52:59,R_28MWxtH2Ze2Hrnq,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,5,4,5,3,2,4,4,4,4,3,3,3,3,5,3,5,3,2,4,3,3,2,3,4,4,4,5,4,4,4,3,4,5,5,5,4,4,4,2,4,4,4,4,5,5,3,3,3,3,3,5,4,2,3,3,3,3,4,4,3,3,4,4,5,5,5,5,,7,5,,,
3/1/22 14:33,3/1/22 14:54,0,108.49.219.202,100,1244,1,2022-03-01T14:54:37,R_23V1VolH71Qfi6v,42.48100281,-71.15630341,anonymous,EN,6,3440505,5,4,4,3,3,4,3,1,4,3,3,4,2,2,3,3,4,4,3,2,3,3,3,4,2,3,4,4,4,3,4,4,2,3,2,3,3,3,2,4,4,3,4,2,5,3,4,3,2,4,3,4,4,2,2,1,4,4,2,3,5,4,3,3,3,2,2,2,4,4,,7,5,,,
3/1/22 16:14,3/1/22 16:19,0,108.49.219.202,66,311,0,2022-03-08T16:19:26,R_Di9ZdEio5JyidcB,,,anonymous,EN,6,3440305,3,4,4,4,3,3,3,1,4,4,4,4,2,3,3,2,,,,1,1,2,2,3,2,,,,,,,,,,,2,3,3,1,3,,,,,4,4,4,3,3,3,3,3,4,2,2,2,2,3,2,2,,,,,,,2,3,2,2,,,,,,
3/1/22 15:40,3/1/22 16:11,0,96.252.99.186,100,1823,1,2022-03-01T16:11:23,R_OcInTlOfnpasWDT,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,5,4,4,4,3,5,4,5,5,3,3,1,3,5,4,5,4,3,2,3,4,4,3,3,4,4,4,4,4,4,4,4,2,3,3,4,5,4,3,4,,3,2,4,3,5,5,5,5,4,5,5,,3,4,4,4,,4,3,4,4,5,3,,3,5,,7,3,,,
3/1/22 14:56,3/1/22 15:40,0,108.49.219.202,58,2631,0,2022-03-08T15:40:52,R_1LbQRSaNeAbFp04,,,anonymous,EN,6,3440040,5,4,4,,,,,,4,4,4,4,1,2,2,2,,,,,,,2,3,2,4,4,4,,,,,3,3,3,,,,,,4,2,2,2,3,3,3,3,,,,,,,,,3,2,2,3,2,2,2,2,3,3,2,2,,,,,,,,
4/5/22 14:43,4/6/22 8:49,0,96.230.20.18,34,65165,0,2022-04-13T8:49:22,R_86OPkhzo1E6e9pf,,,anonymous,EN,6,3440020,,,,,,,,,,,,,3,3,2,3,,,,1,1,2,,,,4,,3,,,,,,,,2,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,2,,,,,,,,
3/1/22 14:56,3/1/22 15:21,0,108.49.219.202,100,1531,1,2022-03-01T15:21:35,R_O3CQv2NX1WmPGet,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,5,4,3,3,5,3,3,4,4,4,4,2,3,3,2,5,4,5,3,3,4,3,4,3,4,4,3,5,5,4,3,5,4,4,2,2,2,4,4,3,1,3,4,3,3,4,3,4,4,4,5,5,3,4,5,4,4,4,4,3,3,3,4,3,4,3,4,2,2,,9,7,,,
3/1/22 15:43,3/1/22 15:58,0,96.252.99.186,100,870,1,2022-03-01T15:58:24,R_2fCdBszMCOh74k5,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,2,3,3,2,2,4,4,4,4,3,1,3,1,4,5,3,3,3,1,4,3,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,5,3,4,4,4,4,5,4,3,3,3,4,4,5,4,4,4,4,4,4,3,4,4,4,4,5,4,5,3,5,,7,,,,
3/1/22 15:14,3/1/22 15:26,0,108.49.219.202,100,740,1,2022-03-01T15:26:37,R_1j6QzxFqlW3wXxK,42.48100281,-71.15630341,anonymous,EN,6,3440045,5,5,5,4,4,4,3,1,5,4,4,4,2,1,3,3,4,2,4,5,4,5,4,4,5,3,3,4,4,4,4,4,3,4,3,3,4,3,3,4,3,2,2,2,4,4,4,4,3,3,3,4,5,4,3,2,3,4,3,4,3,3,3,4,4,2,3,4,3,4,,4,3,,,
3/1/22 15:45,3/1/22 15:59,0,96.252.99.186,100,825,1,2022-03-01T15:59:24,R_6WLABUFyxmaUlfr,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,4,4,4,2,2,1,4,3,4,3,2,2,1,2,4,3,4,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,5,3,3,3,3,3,4,4,4,3,3,2,3,2,4,3,1,3,4,2,4,3,3,3,4,3,4,2,4,2,5,,4,3,,,
3/2/22 8:31,3/2/22 12:07,0,108.49.219.202,100,12970,1,2022-03-02T12:7:43,R_yTRmNuEMIa9YxLr,42.48100281,-71.15630341,anonymous,EN,6,3440045,5,4,4,4,4,4,4,3,4,4,4,4,1,1,2,1,4,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,1,2,2,4,3,5,4,3,4,3,4,5,4,4,2,2,3,2,3,4,4,4,4,3,3,2,3,3,3,,8,5,,,
3/1/22 15:19,3/1/22 15:28,0,108.49.219.202,100,521,1,2022-03-01T15:28:30,R_2aJ4Ti4lxbK0pu5,42.48100281,-71.15630341,anonymous,EN,6,3440025,4,4,4,3,2,2,1,1,4,4,3,4,2,1,4,2,1,1,2,3,3,3,3,3,3,2,3,3,3,4,3,3,4,3,2,3,4,3,3,4,4,3,3,3,4,4,4,3,3,3,4,4,5,3,3,1,3,4,3,4,1,2,2,3,3,4,3,3,2,3,,7,5,,,
3/1/22 16:13,3/1/22 16:35,0,108.49.219.202,100,1305,1,2022-03-01T16:35:0,R_2rtRj3ajQOiMpK9,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,4,4,2,2,5,4,3,4,3,3,3,2,2,2,2,3,1,2,5,4,4,4,4,4,2,3,3,3,2,2,2,3,2,4,1,2,2,1,3,3,1,3,2,4,3,3,3,2,2,3,4,2,2,2,2,2,4,2,2,2,3,3,3,4,4,3,3,3,3,,5,4,,,
3/1/22 15:48,3/1/22 15:56,0,96.252.99.186,100,498,1,2022-03-01T15:56:32,R_81FUFkUXx7wwFRn,42.45320129,-71.14279938,anonymous,EN,6,3440505,4,4,4,2,4,2,3,1,4,4,4,3,3,2,2,2,3,2,3,3,1,3,4,2,2,3,3,3,4,3,4,4,5,3,4,3,3,3,3,5,4,3,4,4,4,4,5,4,3,4,2,3,4,2,4,4,2,4,4,4,5,4,4,4,3,4,4,5,4,5,,7,4,,,
3/1/22 14:56,3/1/22 15:10,0,108.49.219.202,100,826,1,2022-03-01T15:10:31,R_2dDV7h5lIlkux2E,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,5,5,5,5,5,4,3,5,5,5,5,2,2,2,3,4,2,4,5,5,5,5,4,4,5,5,4,4,4,4,4,5,4,4,3,3,3,2,4,5,2,3,3,4,5,4,4,4,4,3,5,5,3,3,3,4,4,4,4,3,3,3,3,5,4,3,3,3,4,,8,6,,,
3/1/22 15:40,3/1/22 16:41,0,96.252.99.186,100,3687,1,2022-03-01T16:41:45,R_37PS5WiIyaXuVvb,42.45320129,-71.14279938,anonymous,EN,6,3440505,4,4,5,4,2,5,3,2,4,4,4,4,2,1,2,2,4,4,4,2,3,3,3,3,3,2,3,4,3,4,3,3,3,3,5,5,5,4,3,4,3,2,3,3,4,4,5,3,3,3,3,3,4,3,2,2,2,3,2,3,5,4,3,3,3,3,3,5,4,5,,,,,,
3/1/22 15:43,3/1/22 16:48,0,96.252.99.186,100,3931,1,2022-03-01T16:48:54,R_wZVev7P7hfScohj,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,4,5,4,4,4,4,1,4,3,4,4,1,2,2,2,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,4,3,3,3,4,5,3,1,3,3,3,3,4,4,5,5,3,4,2,5,4,2,4,4,3,4,4,5,4,3,4,4,3,5,3,5,"There are too many new initiatives, programs, best practices theories being explored and not nearly enough time to implement them well.  Give teachers time to do teach and not micromanage and require them to prove that they actually teach.",6,5,,,
4/5/22 14:42,4/5/22 14:51,0,96.230.20.18,100,555,1,2022-04-05T14:51:54,R_26ezgJ5bkbhJoCd,42.481,-71.1563,anonymous,EN,6,3440020,4,4,5,4,2,5,3,2,4,4,4,4,3,3,3,2,4,3,3,2,3,3,2,2,2,4,4,4,4,4,4,4,4,4,3,2,2,3,2,3,5,1,2,2,4,3,3,4,4,4,3,5,5,4,3,2,2,2,2,2,3,2,3,3,3,4,3,3,4,4,,6,7,,,
3/1/22 15:11,3/1/22 15:19,0,108.49.219.202,100,470,1,2022-03-01T15:19:1,R_sMQTdXlhIUXgLND,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,4,5,4,4,3,2,1,4,4,4,3,2,2,2,2,3,2,3,4,4,4,2,2,4,4,4,4,4,4,4,4,4,3,3,2,5,3,4,4,3,2,3,2,2,1,4,3,4,4,3,4,5,4,4,4,3,4,4,2,3,3,3,3,4,3,2,2,3,3,,6,4,,,
3/1/22 15:43,3/1/22 15:56,0,96.252.99.186,100,750,1,2022-03-01T15:56:19,R_1eFShm4nREgBFeQ,42.45320129,-71.14279938,anonymous,EN,6,3440505,3,4,4,5,5,5,3,3,3,4,4,4,2,2,2,2,4,5,5,3,3,3,3,3,3,4,3,4,5,4,4,3,4,4,5,4,4,4,3,5,5,1,4,4,4,4,5,4,4,3,3,3,5,4,5,5,4,4,4,5,4,4,3,2,2,2,4,5,4,4,,9,5,,,
3/1/22 15:14,3/1/22 15:35,0,108.49.219.202,100,1298,1,2022-03-01T15:35:51,R_2akwrIBx0NMFE1E,42.48100281,-71.15630341,anonymous,EN,6,3440045,4,4,5,5,5,5,5,2,5,5,5,5,2,2,3,2,5,2,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,2,3,3,2,4,4,3,4,3,5,3,4,4,4,3,4,4,5,2,2,1,4,4,3,3,4,4,4,4,4,4,3,3,3,3,,7,7,,,
3/1/22 16:14,3/1/22 16:24,0,76.127.195.188,100,600,1,2022-03-01T16:24:10,R_2dWU2D0bsxlVUS0,41.92610168,-71.30110168,anonymous,EN,6,3440305,5,5,5,3,3,2,4,2,5,3,4,5,3,2,2,3,4,3,4,2,3,1,2,2,2,2,3,2,3,3,3,2,4,3,4,3,3,3,4,3,4,2,,,4,4,5,4,4,4,4,4,2,3,3,,4,4,4,4,4,4,4,4,4,5,3,4,3,4,,,,,,
4/5/22 14:43,4/5/22 15:05,0,96.230.20.18,100,1322,1,2022-04-05T15:5:48,R_3nTrxGTLkBpdnUy,42.481,-71.1563,anonymous,EN,6,3440020,4,3,4,4,4,5,1,1,4,4,3,4,3,3,3,2,3,2,1,3,2,3,1,2,1,4,4,4,3,4,2,2,3,4,3,3,4,4,2,3,4,3,4,4,4,3,4,3,3,3,3,4,4,3,3,2,4,3,2,4,4,3,3,3,4,3,3,4,5,5,,5,6,,,
