StartDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,LocationLatitude,DistributionChannel,language,district,Q124,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,Q81,Q83_1,Q84_1,Q85,X,X.1,X.2,DESE ID
4/24/19 14:21,IP Address,71.232.100.188,100,1494,TRUE,2019-04-24T14:46:0,R_3O8N0E30MR3qcMD,42.32679749,anonymous,EN,Boston,NA,5,4,5,NA,4,5,5,5,5,5,5,4,5,4,5,4,4,4,3,5,4,5,4,4,4,2,4,1,4,4,5,4,4,4,3,4,4,4,4,4,3,4,4,5,4,4,5,3,4,4,3,5,4,5,2,2,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,4,4,,8,6,"-Some questions were not clearly stated
-Why the double 5s in the 2 scales above?
-A few questions were stated in the negative, why?",04110305
4/24/19 14:41,IP Address,216.163.221.119,100,667,TRUE,2019-04-24T14:52:0,R_2PpLq8PUdGrD0JU,42.32530212,anonymous,EN,Boston,NA,4,4,5,NA,4,5,5,5,2,2,5,3,3,2,3,2,2,2,3,1,1,1,2,1,1,4,4,2,2,3,3,3,3,2,1,1,2,2,2,2,2,1,5,2,1,4,3,3,3,3,3,4,4,5,2,2,5,3,2,2,2,3,1,2,3,3,3,5,5,3,3,3,3,"Very little teacher agency, teachers are not treated like professionals or experts in their field by the majority of the non teaching staff",7,6,Questions were much easier to understand and answer than in previous years,00350257
4/24/19 15:08,IP Address,216.163.213.101,100,547,TRUE,2019-04-24T15:17:0,R_uf5vUGoM21rZ2lr,42.2973938,anonymous,EN,Boston,NA,5,5,4,NA,4,5,5,5,4,4,4,4,4,4,4,4,4,3,1,3,5,5,5,5,5,1,3,3,4,4,5,4,4,3,3,3,3,3,2,4,4,3,3,4,2,4,3,3,2,4,4,4,4,4,2,1,2,4,4,3,4,5,3,3,4,3,5,2,2,3,3,3,4,"The school is well maintained by the staff here at the school.  However, when BPS is asked to help out with something, it is not well maintained.  There is a leak in my classroom and I don't have a classroom key- that's dangerous if there was an incident!",7,6,,00350227
4/24/19 15:38,IP Address,216.163.221.137,100,836,TRUE,2019-04-24T15:52:0,R_3LilMMzhYYlomWd,42.32530212,anonymous,EN,Boston,NA,5,5,5,NA,5,5,4,5,5,5,4,3,2,3,3,5,3,4,1,4,5,5,4,4,4,2,4,2,4,5,5,5,5,3,2,2,1,2,2,2,2,2,1,3,1,2,2,3,3,4,4,4,5,5,3,3,3,5,3,3,3,3,3,2,2,2,3,1,2,3,3,4,4,,8,8,,00350052
4/24/19 15:53,IP Address,216.163.221.17,100,635,TRUE,2019-04-24T16:4:0,R_1exWXh5sABAJGJX,42.32530212,anonymous,EN,Boston,NA,4,4,3,NA,3,4,3,4,3,3,4,1,1,3,2,2,2,4,4,4,2,2,3,3,4,3,3,2,3,3,3,3,3,3,3,3,2,2,2,1,2,3,2,2,2,4,3,2,3,3,4,3,4,5,4,4,4,3,3,4,3,4,4,3,3,3,3,2,2,3,3,3,4,,5,5,,00350215
4/24/19 15:45,IP Address,216.163.221.137,100,3253,TRUE,2019-04-24T16:39:0,R_3qJRjgNBTbODuM8,42.32530212,anonymous,EN,Boston,NA,4,4,4,NA,4,5,5,5,4,4,4,4,1,3,4,4,3,4,2,3,4,3,4,3,3,3,4,1,4,4,4,5,4,3,3,4,3,2,2,1,2,3,2,3,3,4,3,4,3,3,3,4,3,5,3,3,2,3,3,3,3,5,4,4,3,3,3,3,4,3,3,3,3,We have a new principal this year so things are still changing and settling in.  I believe we are on the right path.,6,6,Some questions seemed too broad.  The answers would not capture certain nuances.,00350052
4/24/19 16:38,IP Address,141.154.13.107,100,2381,TRUE,2019-04-24T17:18:0,R_d50npG7PeFuXWHD,42.29040527,anonymous,EN,Boston,NA,2,3,3,NA,3,3,3,3,5,5,5,5,2,4,4,4,3,5,4,5,4,3,4,2,3,4,3,2,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,5,1,1,2,4,4,4,4,2,2,2,3,2,2,3,4,3,3,3,3,,9,4,,00350657
4/24/19 16:41,IP Address,71.174.251.166,100,7195,TRUE,2019-04-24T18:41:0,R_2E6Uc00zktI5z8u,42.29040527,anonymous,EN,Boston,NA,5,5,5,NA,5,5,5,5,4,4,5,3,5,3,3,3,4,4,4,4,5,4,5,5,5,2,4,1,4,4,4,4,4,4,4,4,3,4,5,3,2,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,2,5,5,3,4,4,3,3,4,5,4,3,4,3,4,3,4,The principal and staff at my school are committed to making improvements to the school and to working on behalf of the needs of students & families. ,9,7,N/A ,00350328
4/24/19 19:33,IP Address,96.230.246.88,100,715,TRUE,2019-04-24T19:45:0,R_32XDFSzVBCcPx2r,42.39860535,anonymous,EN,Boston,NA,4,4,4,NA,4,5,4,3,5,5,5,4,4,4,4,3,4,3,4,4,4,4,2,4,4,4,3,2,4,5,5,4,4,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,4,5,5,5,5,3,2,2,1,3,4,2,2,2,3,4,4,4,4,5,5,2,2,3,4,,9,2,,00350546
4/24/19 19:56,IP Address,24.2.157.213,100,495,TRUE,2019-04-24T20:4:0,R_ut5fBgFAURDm6pr,42.373703,anonymous,EN,Boston,NA,4,4,4,NA,3,5,5,4,2,2,4,3,3,3,3,4,3,4,3,3,4,4,4,3,2,4,3,3,2,3,3,3,2,3,2,3,4,4,3,3,3,2,2,4,2,4,4,4,3,3,4,4,5,4,3,1,1,2,2,1,2,3,2,2,3,3,3,1,3,2,3,4,3,,7,7,,00350655
4/24/19 20:53,IP Address,24.60.0.231,100,940,TRUE,2019-04-24T21:9:0,R_1rqsfSeANOX0rwB,42.373703,anonymous,EN,Boston,NA,4,4,4,NA,3,5,5,4,3,4,5,3,5,4,5,5,5,4,4,4,4,4,5,3,5,2,3,3,4,4,4,4,4,3,3,2,4,2,1,1,3,3,3,3,2,4,4,4,3,3,3,4,4,5,2,2,3,4,3,3,3,4,3,3,3,3,3,3,5,3,5,3,3,,9,5,,00350080
4/24/19 21:08,IP Address,173.76.120.156,100,1169,TRUE,2019-04-24T21:28:0,R_3mjFIUluYHQeXSl,42.29040527,anonymous,EN,Boston,NA,4,3,2,NA,4,5,5,4,4,4,5,4,2,2,2,2,2,5,2,3,2,2,1,2,3,3,3,2,4,4,4,4,4,4,4,2,1,3,1,1,3,3,1,1,1,4,3,4,4,3,3,2,4,5,2,2,1,1,2,3,2,4,3,3,4,3,4,4,4,3,3,3,3,,8,5,,00350077
4/24/19 14:35,IP Address,209.6.116.34,100,25744,TRUE,2019-04-24T21:44:0,R_3M3bNHMdZgxUg2c,42.41879272,anonymous,EN,Boston,NA,4,4,5,NA,3,4,4,4,4,5,3,3,4,3,2,5,4,4,3,4,5,4,5,4,4,2,3,3,3,4,4,4,4,4,5,3,3,2,1,4,3,5,4,5,4,3,4,4,3,3,3,5,4,5,2,2,1,5,3,1,2,4,3,3,3,3,4,3,5,3,5,3,3,,8,5,,00350505
4/24/19 10:04,IP Address,96.230.111.62,100,42851,TRUE,2019-04-24T21:58:0,R_1LbqS8q7UDiHGIw,41.90820313,anonymous,EN,Boston,NA,4,4,4,NA,5,4,4,4,2,2,4,2,3,3,3,3,3,3,1,2,3,3,4,5,3,3,3,3,1,4,4,4,4,4,2,2,2,1,1,3,1,3,2,2,2,4,4,4,2,4,4,4,4,5,1,4,5,3,2,2,2,4,1,2,4,4,4,1,1,2,2,3,4,,7,7,,00350072
4/24/19 21:47,IP Address,24.34.211.116,100,789,TRUE,2019-04-24T22:0:0,R_Zq1Ux8GZ5ONaYG5,42.34739685,anonymous,EN,Boston,NA,4,4,5,NA,5,5,4,5,3,3,5,3,3,3,3,4,3,3,3,4,4,3,3,4,4,3,4,1,4,5,4,5,4,3,3,2,4,4,3,5,4,4,4,4,3,3,1,1,3,5,5,5,5,5,1,1,1,3,4,2,3,4,1,1,3,4,3,2,3,2,3,4,3,The Edison is a welcoming environment and great place to work! I only signaled that curriculum is not coherent because the District does not have one for SLIFE. Teachers are expected to come up with their own materials and this causes a lack of cohesion among SLIFE programs. ,9,7,,00350375
4/24/19 22:08,IP Address,75.67.120.93,100,384,TRUE,2019-04-24T22:14:0,R_3EcGjcXa9XJJ4KO,41.88830566,anonymous,EN,Boston,NA,4,4,4,NA,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,1,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,2,2,2,4,5,4,4,4,3,3,3,3,3,2,2,2,3,3,4,,9,9,,00350180
4/24/19 23:20,IP Address,209.6.249.121,100,1039,TRUE,2019-04-24T23:37:0,R_1iqcDULQqaMrBkB,42.27960205,anonymous,EN,Boston,NA,5,5,3,NA,5,5,5,5,2,4,4,2,2,1,3,1,2,2,2,4,4,3,2,3,3,3,4,2,4,4,5,5,4,4,3,4,1,2,2,2,1,4,2,3,2,4,3,5,2,3,3,4,5,4,3,3,1,1,1,1,1,4,4,4,4,4,4,2,3,1,3,3,3,,4,4,,00350545
4/25/19 6:36,IP Address,216.163.221.209,100,552,TRUE,2019-04-25T6:46:0,R_1P5cyzLEjxENeMl,42.32530212,anonymous,EN,Boston,NA,4,3,4,NA,5,5,5,5,4,4,5,3,2,2,2,2,2,3,3,4,4,4,5,4,3,3,2,3,4,3,4,4,3,3,3,3,3,3,3,3,2,5,3,4,3,4,4,4,3,5,5,4,5,4,NA,1,1,5,3,NA,3,4,3,4,4,4,3,3,4,3,3,4,4,,NA,NA,,00350545
4/25/19 7:37,IP Address,50.201.94.142,100,1065,TRUE,2019-04-25T7:55:0,R_24D86Ro0AX9LVYU,42.31199646,anonymous,EN,Boston,NA,5,4,2,NA,3,5,5,5,4,4,4,3,2,2,3,2,2,3,3,3,3,3,1,3,4,4,3,2,3,4,4,3,3,4,4,4,3,3,3,1,3,3,2,3,3,4,4,3,3,3,3,4,3,4,2,2,1,4,4,3,4,4,5,4,4,4,4,3,3,3,4,3,3,,7,5,,00350153
4/25/19 7:45,IP Address,216.163.214.27,100,1320,TRUE,2019-04-25T8:7:0,R_1jTAE4GxxTKt841,42.2973938,anonymous,EN,Boston,NA,4,4,4,NA,5,5,5,4,5,5,5,4,4,4,3,4,2,4,4,5,4,3,5,2,3,4,3,3,3,3,4,3,3,4,3,4,2,3,3,1,1,3,2,3,1,5,3,NA,5,3,4,5,5,5,1,2,1,3,3,NA,3,4,2,NA,4,4,4,2,5,3,5,3,2,"I absolutely don't trust how the data from these types surveys will be used, and I don't trust the people above my school administration who will be examining this data to use it in a way that benefits my students or me. You capped feedback on the survey at 300 characters. ",3,4,"Too many questions were vague, & I struggle to answer questions that cast judgements about my students, administrators, colleagues, and me without the opportunity to frame the rationale from which you asked the question or I answered. I only filled this out is because it counts for accountability. ",00350657
4/25/19 8:57,IP Address,216.163.221.121,100,544,TRUE,2019-04-25T9:6:0,R_31LbcU8uvU076im,42.32530212,anonymous,EN,Boston,NA,4,4,4,NA,4,5,5,5,5,4,4,4,2,3,4,4,3,4,4,4,3,3,3,3,4,2,5,1,5,4,5,4,4,4,4,4,3,3,3,3,4,4,3,4,3,3,3,4,3,4,4,4,4,5,3,4,2,5,5,4,4,4,3,3,3,2,4,2,2,3,3,3,3,,7,5,,00350156
4/25/19 9:35,IP Address,216.163.213.232,100,3741,TRUE,2019-04-25T10:37:0,R_3RkozETJM04eCIm,42.2973938,anonymous,EN,Boston,NA,4,3,4,NA,3,4,4,3,2,3,3,3,3,3,3,4,3,4,2,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,4,4,3,3,3,5,4,4,4,4,3,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,3,5,5,1,5,3,3,,7,5,,00350546
4/25/19 10:14,IP Address,216.163.222.45,100,2059,TRUE,2019-04-25T10:48:0,R_2QKxySE1gBgxURo,42.29040527,anonymous,EN,Boston,NA,5,4,5,NA,5,5,5,5,5,4,4,4,3,3,3,2,1,4,4,1,1,1,1,1,1,5,3,3,3,3,3,3,3,3,2,1,2,1,1,1,3,1,5,1,1,3,3,3,3,5,5,5,5,5,3,2,2,3,1,2,1,5,3,3,1,4,4,3,3,4,4,3,3,,9,9,,00350062
4/25/19 10:44,IP Address,216.163.221.61,100,514,TRUE,2019-04-25T10:52:0,R_1mFpJhDqVcY6DaB,42.32530212,anonymous,EN,Boston,NA,5,5,4,NA,5,5,4,5,3,3,3,1,3,3,3,3,3,4,2,4,2,2,1,1,2,4,3,3,3,4,4,4,4,3,3,3,3,3,2,2,3,4,4,4,3,4,4,2,4,3,5,4,5,4,4,3,3,3,2,2,3,3,2,2,3,3,2,2,3,3,4,4,2,,8,7,,00350077
4/25/19 10:51,IP Address,216.163.221.240,100,518,TRUE,2019-04-25T10:59:0,R_2dy8XabAx4u49k1,42.32530212,anonymous,EN,Boston,NA,4,5,4,NA,4,5,5,5,5,5,5,5,3,5,5,5,4,5,4,5,5,5,5,5,5,1,4,2,4,4,4,4,4,4,4,4,3,3,4,3,3,5,2,4,2,5,5,4,4,3,4,4,5,4,2,2,1,4,4,3,4,4,3,2,5,3,3,3,5,2,4,3,4,"Due to changes in school policies and the culture, the learning and teaching environment in the school is much more positive this year. I feel more supported and trusted as a professional than ever before. ",9,7,,00350535
4/25/19 10:50,IP Address,216.163.213.75,100,877,TRUE,2019-04-25T11:4:0,R_2q4WVMRrvvKxtZb,42.2973938,anonymous,EN,Boston,NA,4,4,4,NA,3,5,4,5,2,2,2,2,1,1,3,2,2,4,1,3,2,2,3,3,3,4,3,3,4,4,4,4,4,3,3,1,4,5,3,4,1,2,4,4,2,4,3,2,2,4,4,3,3,5,2,2,1,2,2,4,2,4,3,3,3,3,3,2,3,3,3,3,2,,9,6,,00350138
4/25/19 10:59,IP Address,216.163.213.75,100,920,TRUE,2019-04-25T11:14:0,R_e8xndVEdW4BefMB,42.2973938,anonymous,EN,Boston,NA,4,4,4,NA,3,3,3,5,5,5,4,5,2,3,5,4,2,4,5,5,4,3,5,5,5,2,3,2,4,5,4,4,4,5,4,4,2,2,4,3,2,5,5,5,5,5,4,5,2,3,3,5,5,3,3,3,3,4,4,5,5,4,3,3,4,4,3,2,3,5,5,4,4,,6,5,,00350138
4/25/19 11:14,IP Address,216.163.213.101,100,634,TRUE,2019-04-25T11:25:0,R_2ARtzDEN4E0NcvS,42.2973938,anonymous,EN,Boston,NA,5,5,4,NA,4,5,NA,5,4,2,4,2,2,3,4,2,2,4,2,2,2,1,2,3,2,4,3,3,4,4,5,4,5,3,3,3,4,4,4,2,2,4,2,3,2,4,5,4,3,4,3,4,4,5,3,2,2,2,2,2,2,5,4,4,2,3,3,2,2,4,4,3,2,,8,5,,00350227
4/25/19 11:17,IP Address,216.163.213.178,100,1048,TRUE,2019-04-25T11:34:0,R_1JRsmntIUWGv1rj,42.2973938,anonymous,EN,Boston,NA,3,4,4,NA,3,4,5,4,4,3,4,3,3,2,3,3,2,3,3,4,3,3,4,4,3,3,3,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,3,4,4,4,4,3,3,3,4,3,5,5,2,3,2,4,3,2,3,3,2,2,3,3,4,3,4,3,4,4,4,,8,8,,00350383
4/25/19 10:42,IP Address,216.163.221.236,100,3459,TRUE,2019-04-25T11:40:0,R_2rZuPdKNVPeXaOI,42.32530212,anonymous,EN,Boston,NA,5,5,5,NA,4,5,5,5,3,4,3,3,3,3,4,3,3,2,2,4,3,2,2,4,3,4,3,3,4,3,3,4,3,4,NA,4,3,3,1,3,3,3,3,4,3,4,4,4,4,5,5,5,5,4,2,1,2,4,4,3,4,3,3,2,3,3,3,4,4,3,3,3,3,The teacher evaluation process is used in my school to bring the work of teachers down. There are a lot of teachers demotivated and feeling frustrated because of this situation. The teacher evaluation should be used to help teachers to improve their work.,6,6,Repeated questions.,00350530
4/25/19 11:23,IP Address,216.163.221.209,100,1052,TRUE,2019-04-25T11:41:0,R_3smCxa4CusXXbf8,42.32530212,anonymous,EN,Boston,NA,4,4,5,NA,3,5,5,5,2,2,4,2,1,2,3,2,2,3,3,3,2,4,4,3,2,3,3,2,4,4,4,4,4,3,3,3,3,2,3,3,2,3,4,4,5,4,4,4,4,3,3,3,4,3,2,3,3,5,4,3,3,4,4,4,3,5,3,3,5,2,,3,3,Building needs to be updated. ,8,5,Are there student and admin surveys as well or even just building workers to get a better picture of the school as a whole? ,00350545
4/25/19 11:07,IP Address,216.163.213.75,100,2042,TRUE,2019-04-25T11:41:0,R_31t7wFlcAaDmCsp,42.2973938,anonymous,EN,Boston,NA,5,5,5,NA,5,5,5,5,4,5,5,4,3,5,5,5,4,4,4,4,1,3,1,2,2,5,3,1,1,3,2,1,1,4,4,2,5,5,2,3,1,1,3,3,1,5,3,3,2,2,5,3,4,5,1,1,1,2,1,1,2,4,4,2,3,3,3,1,1,1,2,4,3,,9,5,,00350138
4/25/19 11:36,IP Address,216.163.221.59,100,397,TRUE,2019-04-25T11:43:0,R_3QSNGw8Jnz5RtyQ,42.32530212,anonymous,EN,Boston,NA,5,5,5,NA,5,5,5,5,5,5,5,4,2,3,3,3,3,4,5,5,2,2,3,3,3,3,5,1,4,5,4,5,4,5,4,5,3,3,4,1,2,1,3,1,1,4,4,4,4,5,5,4,5,5,4,3,2,4,4,2,4,5,4,4,4,5,4,2,3,3,3,3,3,,9,2,,00350243
4/25/19 11:31,IP Address,216.163.213.75,100,1272,TRUE,2019-04-25T11:52:0,R_0lC4n8MBcnPl50B,42.2973938,anonymous,EN,Boston,NA,5,5,4,NA,4,5,5,5,2,2,4,2,3,3,5,5,4,4,3,3,1,1,2,2,2,4,2,4,3,3,3,3,2,3,3,1,3,3,3,3,1,2,1,3,1,3,3,3,3,2,3,4,5,5,1,1,1,1,3,1,2,4,1,1,2,3,3,1,2,3,3,3,3,,9,9,,00350138
4/25/19 11:37,IP Address,216.163.221.59,100,1068,TRUE,2019-04-25T11:55:0,R_21ojuRa5qKln9sR,42.32530212,anonymous,EN,Boston,NA,4,5,4,NA,5,5,5,5,5,4,5,4,2,3,4,5,3,5,3,5,4,3,5,4,5,1,4,1,4,5,5,5,5,3,3,1,5,5,5,1,3,5,5,4,5,4,4,4,3,4,4,3,5,4,4,3,2,5,5,5,5,5,4,4,2,3,3,3,3,3,2,4,4,The Hale school is a very respectful and nurturing environment to learn and work in.  The teachers work collaboratively and the administration collectively supports best practices and access and agency for all students.,9,7,,00350243
4/23/19 15:24,IP Address,216.163.213.222,100,160268,TRUE,2019-04-25T11:56:0,R_DCBty0cOrPfq0k9,42.2973938,anonymous,EN,Boston,NA,4,3,5,NA,2,4,4,4,3,2,4,2,3,2,2,3,3,3,2,4,1,1,1,1,2,5,2,2,2,3,2,1,1,3,2,2,4,4,3,1,1,1,3,3,3,4,4,2,4,4,3,4,3,4,1,1,1,3,3,2,3,3,2,2,3,3,3,3,4,2,3,3,3,Frequent fights. Inconsistent consequences.,8,5,,00350581
4/25/19 11:05,IP Address,216.163.213.75,100,3244,TRUE,2019-04-25T11:59:0,R_3j6taWVRngwhLyw,42.2973938,anonymous,EN,Boston,NA,3,4,4,NA,4,2,3,3,5,4,4,4,3,2,4,2,2,4,5,4,2,3,5,3,4,2,3,2,4,3,3,3,3,4,3,3,2,4,4,2,1,5,5,5,5,5,5,4,4,2,2,2,5,4,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,4,3,The building is falling apart and has mold. The floors are so dirty. The school needs a lot of work done most things are falling apart. ,9,6,,00350138
4/25/19 11:47,IP Address,216.163.221.109,100,760,TRUE,2019-04-25T11:59:0,R_32SbatirwMuUujl,42.32530212,anonymous,EN,Boston,NA,5,5,5,NA,4,5,5,4,5,5,5,4,4,4,4,5,4,5,3,5,4,3,5,5,5,2,5,1,4,5,4,5,4,5,4,4,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,5,5,5,3,3,2,4,4,3,3,4,3,3,4,3,3,3,3,3,3,4,4,,7,5,,00350100
4/25/19 11:57,IP Address,216.163.221.105,100,686,TRUE,2019-04-25T12:8:0,R_sGOEoaoSMTtgBKV,42.32530212,anonymous,EN,Boston,NA,5,4,4,NA,4,5,5,5,4,3,3,3,2,3,3,3,3,3,3,4,4,4,4,3,4,2,4,2,4,4,4,4,4,4,3,3,3,3,3,2,4,4,2,3,3,4,4,4,4,4,4,4,4,4,2,3,2,4,3,3,3,4,4,3,3,4,4,3,3,3,4,3,3,,9,5,,00350080
4/25/19 11:47,IP Address,216.163.213.75,100,2579,TRUE,2019-04-25T12:30:0,R_3HAhInTcENwCSBV,42.2973938,anonymous,EN,Boston,NA,4,4,4,NA,4,4,4,4,5,4,4,4,3,2,3,4,4,4,4,5,3,3,3,3,4,2,3,3,2,3,3,NA,3,4,3,4,3,4,4,2,1,4,5,5,5,5,4,3,3,2,2,3,2,3,2,2,1,3,1,3,1,3,2,2,4,1,2,1,1,3,3,4,3,,9,7,,00350138
4/25/19 12:53,IP Address,216.163.213.75,100,977,TRUE,2019-04-25T13:10:0,R_3kHwTiI2UynGC4K,42.2973938,anonymous,EN,Boston,NA,4,4,3,NA,3,4,4,3,5,5,5,4,4,4,5,5,5,5,5,4,4,3,4,4,5,3,5,1,4,4,3,3,3,4,3,3,4,4,4,3,3,3,3,3,2,5,3,3,3,3,3,3,5,3,2,2,1,3,3,3,3,4,1,1,1,2,2,3,3,3,3,3,3,,9,5,,00350138
4/25/19 13:05,IP Address,216.163.221.115,100,650,TRUE,2019-04-25T13:16:0,R_28NzC5iQYlfHdyl,42.32530212,anonymous,EN,Boston,NA,4,5,5,NA,4,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,3,3,3,4,4,2,4,2,5,5,5,5,5,5,4,4,5,5,4,2,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,4,4,3,3,5,3,3,4,4,5,3,3,2,3,3,3,,9,8,,00350141
4/25/19 10:48,IP Address,216.163.213.75,100,10675,TRUE,2019-04-25T13:46:0,R_0VW6qlZhJZp91Rv,42.2973938,anonymous,EN,Boston,NA,5,4,5,NA,5,4,5,5,4,4,NA,4,2,3,4,2,NA,4,NA,NA,5,4,5,5,5,2,4,NA,NA,4,4,3,3,5,4,4,3,4,3,3,2,NA,NA,NA,NA,4,4,4,4,4,3,5,5,3,3,2,2,4,4,3,4,NA,NA,NA,NA,4,4,1,2,2,2,3,3,,8,6,,00350138
4/25/19 13:45,IP Address,216.163.222.51,100,804,TRUE,2019-04-25T13:58:0,R_2BerWrK3d1GKU7z,42.29040527,anonymous,EN,Boston,NA,4,3,3,NA,4,5,5,4,5,5,5,5,5,4,4,2,3,5,5,5,4,3,2,4,4,3,4,2,4,4,5,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,4,2,3,2,3,4,4,4,3,3,3,5,5,5,5,3,3,,8,8,,00350096
4/25/19 13:54,IP Address,216.163.221.61,100,435,TRUE,2019-04-25T14:1:0,R_2thTCioyIiuBpV4,42.32530212,anonymous,EN,Boston,NA,4,5,4,NA,4,5,4,3,4,5,5,3,1,3,3,3,3,4,5,3,4,3,3,3,4,3,2,4,3,4,4,3,3,4,4,4,3,3,4,1,1,4,3,4,3,4,3,3,3,4,4,4,5,4,4,2,2,3,3,1,3,3,2,3,3,3,3,2,3,3,3,4,3,,6,NA,,00350077
4/25/19 10:46,IP Address,108.114.148.72,100,12690,TRUE,2019-04-25T14:18:0,R_cAB0aHphKJdOZQR,42.24920654,anonymous,EN,Boston,NA,5,4,4,NA,3,5,4,3,4,3,5,3,3,4,3,2,2,5,5,5,1,1,1,2,2,4,3,3,4,1,1,2,2,1,2,2,1,1,1,1,3,3,3,3,4,3,3,4,4,2,4,4,3,2,1,1,1,1,2,1,1,4,1,2,2,4,3,3,3,3,3,4,1,,9,9,,00350138
4/25/19 13:56,IP Address,216.163.213.75,100,1327,TRUE,2019-04-25T14:18:0,R_2OIV1hhV1UiAMnF,42.2973938,anonymous,EN,Boston,NA,5,4,4,NA,4,5,5,5,4,4,4,3,2,2,4,3,2,4,3,3,3,3,4,4,4,2,3,3,4,4,3,4,4,4,3,3,2,1,2,3,1,2,5,3,1,4,5,5,4,3,4,4,4,5,2,3,1,2,3,3,2,4,4,3,2,3,3,1,2,2,3,3,3,"Academics are strong.  Teachers work tremendously hard for ALL of their students. The building is unclean and unsanitary for the children and the adults.  Bathrooms reek of urine, no paper towels or soap. Holes in some walls.It is not kept up, just dirty.  Several plumbing, flooring and heat issues.",8,8,,00350138
4/25/19 14:09,IP Address,216.163.213.75,100,663,TRUE,2019-04-25T14:20:0,R_12by1TPtXS10No6,42.2973938,anonymous,EN,Boston,NA,4,4,3,NA,4,4,4,4,5,4,5,5,3,4,4,4,4,5,4,4,3,3,4,3,3,4,4,2,3,3,3,3,3,4,2,4,2,3,3,3,2,3,3,2,3,4,3,3,3,3,3,4,4,3,2,2,2,3,3,3,3,4,2,2,2,3,3,3,3,3,3,4,3,,8,6,,00350138
4/25/19 14:07,IP Address,216.163.213.75,100,815,TRUE,2019-04-25T14:21:0,R_3nBqKtFs7hAtSnQ,42.2973938,anonymous,EN,Boston,NA,3,4,4,NA,3,3,3,3,4,4,5,3,3,3,3,4,2,4,3,4,3,1,3,2,1,5,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,3,3,3,2,3,3,3,1,2,2,3,5,3,2,2,1,4,3,2,3,4,2,2,4,3,2,2,3,3,3,3,3,"I don't agree with many of the curricular choices made by the school, and feel they are made in a top down way, without much teacher input.",4,4,The questions were interesting but somehow I don't feel they really captured my opinions about the school.,00350138
4/25/19 14:02,IP Address,216.163.213.75,100,1196,TRUE,2019-04-25T14:22:0,R_2V2B6yG8QVrWYxO,42.2973938,anonymous,EN,Boston,NA,4,4,5,NA,4,5,4,5,5,5,5,5,5,2,2,3,3,5,4,5,2,2,3,2,2,4,2,4,1,2,2,3,2,3,3,2,4,3,3,2,1,1,1,2,2,5,3,3,2,3,4,4,5,5,2,1,1,4,3,2,2,2,2,2,4,3,4,3,3,3,3,1,2,,9,6,,00350138
4/25/19 14:13,IP Address,216.163.213.75,100,525,TRUE,2019-04-25T14:22:0,R_1hGVnHzwJ3EhtRO,42.2973938,anonymous,EN,Boston,NA,4,4,5,NA,4,4,5,4,4,4,4,4,3,2,2,1,3,3,3,3,4,4,4,4,4,2,2,3,2,3,2,2,2,3,3,3,1,2,2,2,1,2,2,3,2,4,4,3,3,4,4,4,3,4,1,2,1,3,3,3,3,3,3,3,3,3,4,1,2,3,3,3,4,,9,4,,00350138
