StartDate,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseID,Location.Latitude,DistributionChannel,UserLanguage,district,student_id,grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,gender,Q90_3_TEXT,race,Q91_7_TEXT,language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher,DESE ID
5/24/19 12:52,100,423,TRUE,2019-05-24T12:59:0,R_3eohqOxO4bBLAyt,42.45300293,anonymous,EN,Winchester,2107085,10,4,3,4,4,1,3,2,4,4,4,5,3,3,3,2,3,3,2,4,5,5,4,5,4,4,4,4,4,1,3,3,1,3,1,4,3,4,3,3,2,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,5,,EN,Math teacher,,,,03440505
5/24/19 13:44,100,387,TRUE,2019-05-24T13:50:0,R_pFpAKoKAT11tBJv,42.4178009,anonymous,EN,Winchester,2004096,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,1,1,3,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,3,1,4,2,1,2,5,5,2,4,3,5,4,5,5,4,3,2,2,NA,NA,2,5,4,2,4,4,4,1,2,1,4,3,2,,5,,EN,Math teacher,,,,03440505
5/24/19 13:43,100,462,TRUE,2019-05-24T13:51:0,R_3hGcc9C5jKjgZB0,40.72520447,anonymous,EN,Winchester,1002304,11,4,3,5,5,1,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,3,NA,NA,NA,5,4,5,2,5,5,3,4,4,4,4,5,5,5,5,5,4,3,4,NA,NA,1,1,1,4,4,4,3,3,3,3,3,4,2,,5,,EN,,Science teacher,,,03440505
5/24/19 13:43,100,476,TRUE,2019-05-24T13:51:0,R_8CfdyZJJ85imtaN,42.45300293,anonymous,EN,Winchester,2006171,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,3,4,3,NA,NA,NA,NA,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,2,4,3,4,4,2,5,5,5,5,4,3,4,3,NA,NA,1,1,4,4,4,2,3,4,3,4,3,4,1,,2,,EN,,,,English teacher,03440505
5/24/19 13:43,100,508,TRUE,2019-05-24T13:52:0,R_1n3JkjbhTk4j2iR,39.0480957,anonymous,EN,Winchester,2005002,11,5,5,5,5,4,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,3,NA,NA,NA,5,4,4,3,5,4,4,3,3,4,3,5,5,5,5,3,4,4,5,NA,NA,3,3,3,4,4,3,3,3,3,4,3,4,2,,5,,EN,,Science teacher,,,03440505
5/24/19 13:45,100,419,TRUE,2019-05-24T13:52:0,R_Ryw5KL9fpbuHd5f,42.45300293,anonymous,EN,Winchester,2008025,11,1,1,5,3,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,NA,NA,NA,1,1,1,1,1,1,4,5,5,5,2,4,4,5,5,3,1,1,1,NA,NA,4,1,1,5,3,5,5,1,3,4,3,2,2,,2,,EN,Math teacher,,,,03440505
5/24/19 10:04,100,14295,TRUE,2019-05-24T14:3:0,R_TtStBjMNHdEJBNT,42.41119385,anonymous,EN,Milford,1037978526,11,2,3,2,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,NA,NA,4,3,4,4,3,4,3,2,2,3,2,3,3,3,3,5,3,3,5,NA,NA,3,2,2,3,4,2,4,2,2,3,3,3,1,,6,,EN,,,,English teacher,01850505
5/24/19 14:19,100,367,TRUE,2019-05-24T14:25:0,R_2E6Oe9z08I73GVT,40.70089722,anonymous,EN,Milford,1073535930,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2,4,2,1,4,5,5,5,4,2,4,2,NA,NA,1,4,1,1,5,1,3,1,2,2,4,3,1,,4,,EN,,Science teacher,,,01850505
5/24/19 15:03,100,324,TRUE,2019-05-24T15:9:0,R_1Eh4UbhfmqO3LtR,42.34640503,anonymous,EN,Winchester,2008049,11,5,5,5,5,4,4,2,5,5,5,4,5,4,4,5,5,1,2,2,4,4,4,5,3,3,3,3,5,3,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,4,4,4,4,3,3,1,3,3,2,,5,,EN,,,,English teacher,03440305
5/24/19 15:07,100,440,TRUE,2019-05-24T15:15:0,R_27sdJDguc2MpDY6,42.37969971,anonymous,EN,Winchester,2007055,11,3,3,4,4,4,2,3,4,5,2,1,2,3,4,3,2,2,2,1,2,4,4,4,2,2,2,2,2,4,3,3,1,2,2,4,4,4,4,4,4,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,2,,EN,,Science teacher,,,03440505
5/24/19 13:47,100,10248,TRUE,2019-05-24T16:38:0,R_3n2zVpDxgnoaWEK,42.48100281,anonymous,EN,Winchester,2007068,11,4,4,5,4,2,1,3,3,4,2,4,1,3,4,4,4,1,4,3,5,5,5,5,5,5,5,5,4,5,3,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,5,4,4,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,5,,EN,,,,English teacher,03440505
5/23/19 23:10,57,246,FALSE,2019-05-24T23:14:0,R_8jKzPmtT2JEAXYJ,NA,anonymous,EN,Milford,57765,12,5,5,1,3,5,1,3,4,NA,NA,NA,NA,1,2,4,2,3,1,4,3,4,2,1,2,4,3,5,3,5,4,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,2,5,5,2,3,1,NA,,,,EN,,Science teacher,,,01850505
5/24/19 8:01,57,276,FALSE,2019-05-25T8:5:0,R_3kOkaaMT8OeZO0P,NA,anonymous,EN,Milford,1014027625,9,5,4,5,4,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,1,NA,NA,NA,5,5,3,4,3,5,NA,NA,NA,NA,NA,3,2,3,5,5,5,5,5,NA,NA,1,1,5,5,5,5,5,2,2,4,3,5,NA,,,,EN,,,,English teacher,01850505
5/24/19 8:12,57,332,FALSE,2019-05-25T8:17:0,R_WByNEIPRLfU50DT,NA,anonymous,EN,Milford,1054771616,12,3,4,3,NA,NA,NA,NA,NA,3,1,2,2,2,2,2,2,NA,NA,NA,3,4,4,2,NA,NA,NA,NA,2,1,1,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,,,English teacher,01850505
5/24/19 9:23,56,543,FALSE,2019-05-25T9:32:0,R_2ASeox8aYSH2w5N,NA,anonymous,EN,Milford,1096681814,11,2,3,3,3,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,,,,EN,,,Social Studies teacher,,01850505
5/24/19 10:06,57,390,FALSE,2019-05-25T10:12:0,R_22CZHh5VEArOYqp,NA,anonymous,EN,Milford,1092709427,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,3,4,5,1,1,1,1,5,5,1,NA,NA,1,2,1,1,1,1,1,1,1,NA,,,,EN,Math teacher,,,,01850505
5/24/19 10:02,56,623,FALSE,2019-05-25T10:13:0,R_3PTz9CXe0xAF4CU,NA,anonymous,EN,Milford,1098104725,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,2,NA,2,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,,,English teacher,01850505
5/24/19 10:08,57,346,FALSE,2019-05-25T10:14:0,R_2ROFtEYs9gKvyUk,NA,anonymous,EN,Milford,oc57d565,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,NA,NA,NA,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,,,English teacher,01850505
5/24/19 10:09,57,273,FALSE,2019-05-25T10:14:0,R_24kl0GiDln32EFF,NA,anonymous,EN,Milford,idk idk,9,NA,NA,NA,3,2,4,1,NA,1,5,4,5,4,5,4,5,NA,NA,NA,5,3,4,1,NA,3,1,3,4,4,4,4,1,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,,,English teacher,01850505
5/24/19 10:08,57,440,FALSE,2019-05-25T10:16:0,R_b1nDrG9kU3B2UzD,NA,anonymous,EN,Milford,73629,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,5,NA,NA,1,1,1,3,5,2,1,1,1,1,1,3,NA,,,,EN,,,Social Studies teacher,,01850505
5/24/19 10:12,56,260,FALSE,2019-05-25T10:16:0,R_A0bsXbv9AHHwUvL,NA,anonymous,EN,Milford,1029581818,11,3,3,5,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,,Social Studies teacher,,01850505
5/24/19 10:06,57,654,FALSE,2019-05-25T10:17:0,R_3sivbX0wujIH4Vv,NA,anonymous,EN,Milford,1049687818,9,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,Math teacher,,,,01850505
5/24/19 10:11,56,414,FALSE,2019-05-25T10:18:0,R_3KxRwt5ZPhLO0JM,NA,anonymous,EN,Milford,1020582810,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,,,,EN,Math teacher,,,,01850505
5/24/19 10:11,57,374,FALSE,2019-05-25T10:18:0,R_3MFMOHEb3oQdSVi,NA,anonymous,EN,Milford,M010186,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,NA,NA,NA,2,5,2,3,3,4,NA,NA,NA,NA,NA,2,4,5,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,,,,EN,,,Social Studies teacher,,01850505
5/24/19 10:06,57,706,FALSE,2019-05-25T10:18:0,R_11hVCda9mbbTwc1,NA,anonymous,EN,Milford,1053398812,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,NA,NA,NA,3,3,3,3,3,3,2,3,1,1,1,2,1,3,2,NA,NA,NA,NA,NA,NA,3,2,4,3,4,3,3,NA,1,4,2,4,NA,,,,EN,,,,English teacher,01850505
5/24/19 10:04,57,800,FALSE,2019-05-25T10:18:0,R_AvUHygiQjq5seKl,NA,anonymous,EN,Milford,1086404725,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,3,3,4,NA,NA,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,,,,EN,,,Social Studies teacher,,01850505
5/24/19 10:06,57,741,FALSE,2019-05-25T10:18:0,R_73TWTMUzo4Tr2A9,NA,anonymous,PT-BR,Milford,2058949,10,5,2,5,NA,NA,NA,NA,NA,5,4,4,4,NA,NA,NA,NA,3,3,4,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,NA,NA,NA,NA,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,PT-BR,Professor de Matem����tica,,,,01850090
5/24/19 10:06,56,715,FALSE,2019-05-25T10:18:0,R_OJVicthewsF1a93,NA,anonymous,EN,Milford,1098581815,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,Science teacher,,,01850505
5/24/19 10:08,57,647,FALSE,2019-05-25T10:19:0,R_1KkzscTJ8hQsoJk,NA,anonymous,EN,Milford,1031677018,11,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,5,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,1,NA,NA,NA,NA,NA,NA,,,,EN,Math teacher,,,,01850505
5/24/19 10:10,57,494,FALSE,2019-05-25T10:19:0,R_2R7Hjg2wrfRGM4m,NA,anonymous,EN,Milford,1038590515,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,2,2,2,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,NA,,,,EN,,,Social Studies teacher,,01850505
5/24/19 10:06,57,752,FALSE,2019-05-25T10:19:0,R_3GkBAgNlcIQpogw,NA,anonymous,EN,Milford,2228,11,NA,NA,NA,3,2,1,1,1,2,2,3,3,3,4,2,3,NA,NA,NA,4,4,4,4,4,3,3,2,4,3,3,2,3,3,3,3,3,2,1,1,2,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,Science teacher,,,01850505
5/24/19 10:07,57,741,FALSE,2019-05-25T10:19:0,R_23erXYcRAVMzYZZ,NA,anonymous,EN,Milford,1065287812,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,2,3,4,4,4,2,2,3,2,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,4,2,4,3,NA,,,,EN,Math teacher,,,,01850505
5/24/19 10:15,57,308,FALSE,2019-05-25T10:20:0,R_1rxKs8MMiEPVubF,NA,anonymous,EN,Milford,1026097817,10,2,3,3,5,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,Math teacher,,,,01850505
5/24/19 10:05,56,926,FALSE,2019-05-25T10:21:0,R_1eDKEfF1F6fY6Ap,NA,anonymous,EN,Milford,M009844,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,,,,EN,,Science teacher,,,01850505
5/24/19 10:05,57,949,FALSE,2019-05-25T10:21:0,R_240OlMBelC0Uz1k,NA,anonymous,EN,Milford,I have no cl,9,4,3,4,5,3,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,NA,NA,NA,NA,NA,NA,,,,EN,,Science teacher,,,01850505
5/24/19 10:13,57,520,FALSE,2019-05-25T10:22:0,R_eRqtcEb6adPIthv,NA,anonymous,EN,Milford,1030116025,9,5,4,5,NA,NA,NA,NA,NA,1,4,2,2,NA,NA,NA,NA,3,2,2,1,1,1,3,2,2,3,2,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,2,2,3,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,,,English teacher,01850505
5/24/19 10:04,57,1026,FALSE,2019-05-25T10:22:0,R_27PhEkF2tTScu3c,NA,anonymous,EN,Milford,1037762717,11,1,2,2,4,3,3,2,5,4,4,5,5,3,3,2,3,2,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,5,4,4,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,Science teacher,,,01850505
5/24/19 10:14,57,511,FALSE,2019-05-25T10:22:0,R_1MWdL6yiNkzd7yO,NA,anonymous,EN,Milford,1012791328,11,5,5,5,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,,Social Studies teacher,,01850505
5/24/19 9:22,99,3617,FALSE,2019-05-25T10:22:0,R_sTBw1e0ujBELgZP,NA,anonymous,EN,Winchester,70013337,9,3,3,4,4,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,Math teacher,,,,03440505
5/24/19 10:12,57,744,FALSE,2019-05-25T10:24:0,R_3g5YVkjr2NjMOGG,NA,anonymous,EN,Milford,1059710128,10,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,3,2,NA,NA,NA,2,3,3,4,5,2,1,1,4,2,4,2,2,1,1,3,3,3,2,2,3,3,5,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,Science teacher,,,01850505
5/24/19 10:08,57,1030,FALSE,2019-05-25T10:25:0,R_2Tn6jtc4ANeOLf8,NA,anonymous,EN,Milford,1021729825,9,3,5,4,4,NA,3,3,4,5,4,3,5,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,Science teacher,,,01850505
5/24/19 9:13,56,4356,FALSE,2019-05-25T10:25:0,R_ANmtJUw9vBY48gx,NA,anonymous,EN,Milford,1018399814,10,3,3,4,5,4,5,5,5,NA,NA,NA,NA,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,Math teacher,,,,01850505
5/24/19 10:10,57,917,FALSE,2019-05-25T10:26:0,R_10xzLWPWuGZtKpj,NA,anonymous,PT-BR,Milford,1037051638,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,4,4,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,4,4,4,4,4,4,4,2,3,4,5,5,4,4,4,NA,NA,2,NA,NA,4,5,4,4,3,4,4,4,4,NA,,,,PT-BR,,,Social Studies teacher,,01850505
5/24/19 10:12,100,844,FALSE,2019-05-25T10:26:0,R_0Swuq6tx7KYLNZf,NA,anonymous,EN,Milford,1085398817,10,2,2,2,2,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,4,4,2,2,3,3,4,4,4,3,3,2,2,4,2,5,3,4,5,NA,NA,2,4,5,3,5,3,5,1,3,4,4,4,NA,,,,EN,Math teacher,,,,01850505
5/24/19 10:09,57,988,FALSE,2019-05-25T10:26:0,R_3r2LSXWaZ1KBnt9,NA,anonymous,EN,Milford,10120312231,10,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,4,5,4,4,5,4,3,5,4,5,5,NA,NA,NA,NA,1,2,1,5,5,2,2,2,2,1,4,4,5,4,NA,,,,EN,,,Social Studies teacher,,01850505
5/24/19 10:04,57,1321,FALSE,2019-05-25T10:26:0,R_2DN7zTGe3Zy1G1t,NA,anonymous,EN,Milford,1035386818,11,NA,NA,NA,1,5,3,1,1,2,4,NA,1,1,2,1,3,3,3,2,1,1,5,4,5,4,4,4,2,2,3,2,1,3,2,NA,NA,NA,NA,NA,NA,1,2,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,,,Social Studies teacher,,01850505
5/24/19 10:07,57,1179,FALSE,2019-05-25T10:26:0,R_30jjY24voU7l5db,NA,anonymous,ES,Milford,1048301640,9,2,1,5,3,4,2,5,4,2,3,2,3,3,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,2,5,NA,NA,NA,NA,1,3,2,5,5,NA,,,,ES,,,,English teacher,01850505
5/24/19 10:15,57,713,FALSE,2019-05-25T10:27:0,R_2OPydt8XjKYafeD,NA,anonymous,ES,Milford,1092807246,10,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,5,5,3,3,3,4,NA,NA,NA,NA,5,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,NA,3,5,3,4,NA,,,,ES,,maestro de ciencias,,,01850305
5/24/19 10:04,57,1342,FALSE,2019-05-25T10:28:0,R_24ocaWmmWE9vyGc,NA,anonymous,EN,Milford,1003480817,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,3,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,3,3,3,2,3,3,3,3,1,3,5,NA,NA,NA,NA,NA,NA,1,4,4,3,4,2,3,1,3,3,2,3,NA,,,,EN,,,,English teacher,01850505
