StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,
4/27/2022 14:30:00,4/27/2022 14:47:00,0,100,1023,1,2022-04-27T14:47:0,R_2flX3RLxNLjDy5G,42.801,-71.3085,anonymous,EN,1,160320,5,5,5,4,4,4,3,2,4,4,4,4,2,1,2,2,2,2,2,5,5,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,3,4,1,2,2,3,,3,,4,4,3,4,4,2,2,1,2,2,2,2,,,,3,3,3,3,3,3,5,
4/11/2022 11:07:00,4/11/2022 11:26:00,0,100,1165,1,2022-04-11T11:26:0,R_3njvhYb5ac35W9h,41.92610168,-71.30110168,anonymous,EN,1,160001,5,5,5,4,3,3,3,2,5,5,5,5,4,4,4,4,3,2,2,4,4,4,5,4,4,3,3,3,4,4,3,4,2,5,2,4,4,4,3,4,4,3,3,3,,,,,3,3,3,5,3,4,3,1,4,5,3,4,,,,2,2,1,2,2,3,3,
4/27/2022 14:32:00,4/27/2022 16:53:00,0,100,8476,1,2022-04-27T16:53:0,R_O0CHaCSsCkOPbUZ,42.801,-71.3085,anonymous,EN,1,160320,5,5,5,5,5,4,4,2,5,5,5,4,3,4,4,4,5,2,4,5,5,5,4,4,4,3,3,3,4,4,4,4,4,4,4,5,5,4,4,5,5,3,4,3,5,5,4,4,2,1,5,2,5,4,3,2,3,4,2,3,2,3,3,2,3,5,3,3,3,3,
4/13/2022 16:12:00,4/13/2022 16:23:00,0,100,654,1,2022-04-13T16:23:0,R_263eJL2w4sey735,41.9261,-71.3011,anonymous,EN,1,160050,5,5,5,4,3,3,3,1,5,4,4,5,3,4,3,2,3,3,2,2,2,2,2,3,2,3,3,4,4,4,4,4,2,2,2,2,3,3,4,2,2,1,2,2,4,3,4,3,3,3,4,3,5,3,2,2,4,4,3,4,4,4,4,3,4,3,2,3,5,5,
4/13/2022 15:52:00,4/13/2022 16:00:00,0,100,525,1,2022-04-13T16:0:0,R_2diRtC8zjxNFvAU,41.9261,-71.3011,anonymous,EN,1,160001,5,5,5,4,2,5,4,,,,,,3,4,4,2,,,,4,3,3,,,,4,5,4,5,4,5,4,,,,2,3,2,3,2,5,3,4,4,,,,,,,,,4,3,3,2,4,3,3,2,,,,,,,2,3,2,3,
4/13/2022 15:44:00,4/13/2022 16:01:00,0,100,987,1,2022-04-13T16:1:0,R_RrVgQC2rW9ZclMZ,41.9261,-71.3011,anonymous,EN,1,160035,5,4,4,4,2,2,2,1,4,4,5,4,2,1,2,2,4,1,4,3,2,2,2,2,1,3,4,3,3,,3,3,4,3,3,3,3,3,2,3,5,3,3,3,4,,4,,3,2,4,4,5,2,2,1,3,2,2,2,,,,2,2,3,3,3,3,3,
4/13/2022 16:28:00,4/13/2022 16:40:00,0,100,714,1,2022-04-13T16:40:0,R_qDj5ZG6XfxiydcR,41.9261,-71.3011,anonymous,EN,1,160045,5,5,5,4,4,2,3,1,5,5,4,5,2,3,3,3,1,2,4,3,5,5,3,3,2,4,4,4,4,5,4,4,3,4,3,3,5,3,3,3,3,2,2,3,4,4,4,4,4,3,2,4,5,4,3,1,3,3,2,3,2,3,3,4,3,4,3,3,3,3,
4/6/2022 14:47:00,4/6/2022 14:59:00,0,100,737,1,2022-04-06T14:59:0,R_3FKl7VYSZYAzJPR,41.9261,-71.3011,anonymous,EN,1,160505,5,4,4,2,2,4,2,2,4,3,2,3,3,2,1,2,3,3,3,3,2,3,2,2,1,3,3,2,2,3,3,2,3,3,4,1,1,1,1,4,4,1,2,2,,,,,3,3,3,2,4,2,2,1,2,2,2,2,,,,2,3,3,3,5,4,5,Don't ask questions regarding teaching to staff who do not teach
4/6/2022 14:48:00,4/6/2022 15:04:00,0,100,954,1,2022-04-06T15:4:0,R_3MFZZMBthjS1x6g,41.9261,-71.3011,anonymous,EN,1,160505,5,4,4,2,2,2,2,2,4,2,5,5,1,2,2,3,3,2,2,3,2,3,2,1,1,3,2,3,3,3,3,3,3,3,3,2,2,1,1,1,2,1,3,3,3,4,3,2,2,2,3,5,3,2,2,1,2,2,2,2,4,3,3,4,2,3,3,3,3,5,
4/6/2022 13:59:00,4/6/2022 14:08:00,0,100,527,1,2022-04-06T14:8:0,R_1P7Panky3oVYmhj,41.9261,-71.3011,anonymous,EN,1,160505,4,2,4,2,2,3,2,,,,,,2,3,2,1,,,,3,3,3,,,,3,3,2,2,3,2,2,,,,2,3,2,1,5,4,2,3,4,,,,,,,,,5,,3,,3,2,2,2,,,,,,,1,4,3,5,
4/6/2022 13:39:00,4/6/2022 13:52:00,0,100,786,1,2022-04-06T13:52:0,R_3Gs6dalZvMSovDv,41.9261,-71.3011,anonymous,EN,1,160505,4,4,4,5,5,5,4,,,,,,3,3,3,4,,,,5,4,5,,,,3,3,3,3,3,3,3,,,,3,3,4,3,2,4,4,5,5,,,,,,,,,2,3,1,1,4,5,4,3,,,,,,,3,5,4,4,
4/6/2022 14:41:00,4/6/2022 14:57:00,0,100,944,1,2022-04-06T14:57:0,R_20YExlHgBb6jw77,41.9261,-71.3011,anonymous,EN,1,160505,5,5,5,3,3,2,4,2,4,3,4,4,1,2,1,4,3,2,2,4,3,4,1,1,1,3,3,4,3,3,4,4,2,3,3,3,3,2,1,2,4,2,2,2,3,3,4,3,3,3,3,4,2,4,4,2,3,4,3,4,3,3,3,2,2,3,3,4,4,5,
4/12/2022 8:26:00,4/12/2022 8:47:00,0,100,1287,1,2022-04-12T8:47:0,R_2QLE55URgsi0ERx,41.97390747,-71.32839966,anonymous,EN,1,160315,5,4,4,4,4,4,1,2,4,3,5,4,3,2,2,2,4,2,4,4,3,2,3,4,3,3,3,4,4,4,5,4,3,3,2,2,2,1,2,5,4,2,3,2,,,,,3,2,3,3,1,4,3,2,4,4,3,3,,,,2,3,3,3,4,4,5,
4/12/2022 13:38:00,4/12/2022 13:56:00,0,100,1100,1,2022-04-12T13:56:0,R_UW6ztLpMJLyaaFX,42.80099487,-71.3085022,anonymous,EN,1,160320,4,4,5,5,4,4,3,2,4,4,5,4,1,3,1,1,3,2,5,5,5,5,3,3,3,3,4,4,4,4,4,4,3,4,3,2,3,3,3,4,4,3,4,4,3,,4,,4,3,3,4,3,3,2,1,4,3,1,3,,,,2,3,4,3,3,3,3,
3/30/2022 15:06:00,3/30/2022 15:26:00,0,100,1163,1,2022-03-30T15:26:0,R_2TvmIbVUWkVHQqS,41.88600159,-71.34570313,anonymous,EN,1,160305,4,4,4,5,4,5,4,1,4,5,5,4,4,4,3,5,4,5,4,4,5,5,5,4,3,3,3,2,3,3,3,3,5,4,4,3,4,4,3,2,5,1,4,4,4,3,5,4,3,4,5,4,5,2,2,1,3,3,2,4,3,3,3,3,4,4,4,5,3,3,
4/13/2022 11:02:00,4/13/2022 11:09:00,0,100,432,1,2022-04-13T11:9:0,R_2wAjQyqiW18K3OU,41.9261,-71.3011,anonymous,EN,1,160001,5,5,5,4,4,5,4,2,4,4,2,4,4,4,4,4,3,2,4,5,5,5,5,4,5,3,3,4,4,4,4,4,3,4,2,3,3,3,1,5,5,1,3,4,4,3,4,3,4,3,4,5,2,2,2,1,3,3,3,4,3,3,3,4,4,3,3,3,3,3,
4/13/2022 16:05:00,4/13/2022 16:23:00,0,100,1036,1,2022-04-13T16:23:0,R_vxhDhBR8CnNR5ux,41.9261,-71.3011,anonymous,EN,1,160050,5,5,4,5,5,4,3,4,4,4,4,5,3,3,3,3,3,3,5,2,3,3,2,2,2,4,5,4,5,5,4,3,4,4,3,3,4,3,3,5,4,1,1,3,5,4,4,4,5,5,4,5,5,4,3,1,4,5,4,5,3,4,4,4,4,4,3,4,4,4,
4/13/2022 15:51:00,4/13/2022 15:59:00,0,100,503,1,2022-04-13T15:59:0,R_1ln0NyhPxHwje4H,41.9261,-71.3011,anonymous,EN,1,160035,5,5,5,4,3,5,3,1,4,4,4,4,2,3,3,2,5,2,3,2,2,2,3,3,3,4,5,4,3,4,3,3,2,2,2,4,4,3,3,3,5,1,2,2,4,4,4,4,3,3,3,4,5,2,2,1,3,3,2,3,3,3,3,3,4,3,4,4,3,3,
4/27/2022 9:46:00,4/27/2022 9:53:00,0,100,453,1,2022-04-27T9:53:0,R_2dYD5t10NZtP3Zu,41.9261,-71.3011,anonymous,EN,1,160050,5,5,5,5,5,3,5,2,5,4,4,4,3,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,4,5,5,5,4,2,2,2,,,,,2,2,4,5,5,3,3,1,3,3,2,3,,,,1,4,4,3,3,3,3,
4/6/2022 14:44:00,4/6/2022 14:58:00,0,100,856,1,2022-04-06T14:58:0,R_1P1rCiYPof3w54S,41.9261,-71.3011,anonymous,EN,1,160505,4,4,4,2,2,4,3,3,3,3,3,4,3,2,3,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,3,1,2,2,3,2,3,4,1,2,5,4,3,5,3,3,2,2,2,2,2,2,1,2,3,2,2,2,3,3,4,4,
4/6/2022 14:41:00,4/6/2022 14:57:00,0,100,927,1,2022-04-06T14:57:0,R_sUxSYbeiUMbDMOJ,41.9261,-71.3011,anonymous,EN,1,160505,4,4,4,2,2,5,1,,,,,,1,4,1,1,,,,4,2,2,,,,3,3,3,3,3,3,3,,,,3,2,2,3,3,3,1,3,3,,,,,,,,,3,3,3,2,3,2,3,4,,,,,,,4,4,3,5,Don't include questions asking about my role as a teacher.
4/6/2022 8:24:00,4/6/2022 10:01:00,0,100,5802,1,2022-04-06T10:1:0,R_1jrfqAbr95LClej,41.9261,-71.3011,anonymous,EN,1,160505,3,4,4,3,3,5,4,2,3,3,4,3,2,3,3,4,1,4,3,5,5,5,5,5,4,3,3,3,3,4,3,2,3,2,2,2,1,2,3,1,4,1,3,4,3,4,3,3,3,4,3,5,5,3,3,2,4,4,3,3,3,3,3,3,4,4,4,5,3,4,
4/11/2022 10:00:00,4/11/2022 10:42:00,0,100,2528,1,2022-04-11T10:42:0,R_roriw5BIHHyaYmd,41.92610168,-71.30110168,anonymous,EN,1,160001,5,5,5,4,3,4,4,2,4,4,4,4,3,5,4,4,4,4,4,5,4,4,5,5,5,5,5,5,4,4,4,3,5,5,5,2,1,2,4,5,4,4,5,4,5,,5,,5,3,5,5,2,3,3,1,4,4,4,4,,,,3,3,3,3,4,5,5,
4/12/2022 13:35:00,4/12/2022 13:54:00,0,100,1141,1,2022-04-12T13:54:0,R_3IbixiHxjjgBCXK,41.97390747,-71.32839966,anonymous,EN,1,160315,4,4,4,2,1,2,3,1,4,3,4,3,2,2,1,1,2,2,1,4,3,2,2,2,2,1,2,2,1,2,2,2,3,2,1,3,3,4,2,2,2,2,3,5,,,,,4,2,2,2,1,2,3,1,2,3,2,3,,,,2,1,1,3,4,3,4,
4/13/2022 13:14:00,4/13/2022 13:22:00,0,100,489,1,2022-04-13T13:22:0,R_21HXC7C056EoFwI,41.9261,-71.3011,anonymous,EN,1,160001,5,5,5,4,3,5,3,1,5,4,4,3,3,4,4,3,3,2,3,5,5,5,5,4,5,4,4,3,4,4,3,3,3,4,2,3,2,3,3,2,4,2,4,5,4,4,4,5,3,4,4,4,5,3,2,3,3,3,2,3,3,2,3,4,4,4,5,5,5,5,
4/12/2022 14:42:00,4/12/2022 14:47:00,0,100,322,1,2022-04-12T14:47:0,R_2P6GlkmsDMZIYcH,42.80099487,-71.3085022,anonymous,EN,1,160320,5,5,5,5,5,5,5,,,,,,3,2,2,3,,,,5,5,5,,,,3,4,4,3,3,4,4,,,,2,2,3,3,5,4,2,4,3,,,,,,,,,5,3,3,3,4,4,3,3,,,,,,,3,4,4,4,
4/6/2022 14:52:00,4/6/2022 14:59:00,0,100,393,1,2022-04-06T14:59:0,R_3Gkex2Lj4bzv5yM,41.9261,-71.3011,anonymous,EN,1,160505,4,4,4,4,3,4,3,,,,,,3,3,3,3,,,,1,1,1,,,,2,2,3,3,3,3,3,,,,3,2,2,2,2,4,2,2,4,,,,,,,,,4,3,2,1,3,2,2,3,,,,,,,3,5,2,5,"As socio-emotional support staff, I generally do not know what classroom environments are like in terms of students helping each other learn, amount of physical and creative activities, etc. so those answers might not be totally accurate. I most often hear about major issues."
4/6/2022 7:41:00,4/6/2022 8:30:00,0,100,2936,1,2022-04-06T8:30:0,R_1FLGTueWX7iy5BI,41.9261,-71.3011,anonymous,EN,1,160505,5,3,5,2,2,3,1,,,,,,2,2,2,1,,,,3,3,4,,,,3,3,3,3,2,3,3,,,,2,2,2,1,3,4,2,2,4,,,,,,,,,2,2,2,1,2,2,2,2,,,,,,,1,4,3,1,
4/12/2022 13:22:00,4/12/2022 13:37:00,0,100,899,1,2022-04-12T13:37:0,R_2PdOAxgaU4TG77w,42.80099487,-71.3085022,anonymous,EN,1,160320,5,5,5,4,4,5,3,3,4,3,4,4,5,4,4,4,5,2,4,5,5,5,4,4,5,4,2,4,3,3,3,3,3,3,2,4,4,2,3,3,3,1,2,2,5,3,4,3,3,2,2,4,2,4,3,2,4,5,3,4,2,2,3,4,3,4,3,3,3,4,
3/30/2022 14:58:00,3/30/2022 15:14:00,0,100,956,1,2022-03-30T15:14:0,R_3NE9roJN349Zlt1,41.88600159,-71.34570313,anonymous,EN,1,160305,5,5,5,5,4,4,4,1,4,4,4,4,2,2,3,2,2,3,5,3,1,5,4,4,3,3,3,3,4,3,3,3,5,5,5,3,3,3,3,3,5,2,4,4,3,4,5,4,3,3,3,3,2,4,4,2,3,5,5,5,3,3,3,3,3,3,3,3,3,3,
4/3/2022 10:08:00,4/3/2022 10:18:00,0,100,588,1,2022-04-03T10:18:0,R_41UmTmz1I1oTmZH,41.92610168,-71.30110168,anonymous,EN,1,160315,5,5,5,3,3,3,4,3,5,5,5,5,4,4,2,,,,,,3,4,3,4,3,4,3,4,4,2,4,4,,,,3,3,4,4,4,5,4,5,5,5,,3,,4,3,3,4,5,3,2,3,4,4,3,4,,,,1,2,1,4,5,4,4,
4/13/2022 16:08:00,4/13/2022 16:19:00,0,100,632,1,2022-04-13T16:19:0,R_73TVyPgGYcCcseJ,41.3186,-72.9302,anonymous,EN,1,160050,4,4,4,4,3,5,4,,,,,,4,4,4,3,,,,3,4,4,,,,3,3,4,4,4,4,3,,,,3,5,4,2,5,2,1,4,2,,,,,,,,,5,3,2,1,3,4,2,3,,,,,,,3,3,4,5,"Should include questions about student and mental health, safety and well being "
4/12/2022 8:37:00,4/12/2022 8:43:00,0,93,384,0,2022-04-19T8:43:0,R_1PUgQLqPQ9aT7BI,,,anonymous,EN,1,160320,5,4,5,5,5,5,4,2,5,5,3,4,3,4,2,2,4,5,5,5,5,5,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,2,4,4,4,2,3,3,5,4,5,3,3,3,3,4,5,2,2,1,2,3,2,3,3,3,3,3,4,4,3,3,3,3,
4/27/2022 10:23:00,4/27/2022 10:38:00,0,100,899,1,2022-04-27T10:38:0,R_41JnpaQeZ37plaV,41.9261,-71.3011,anonymous,EN,1,160050,5,4,5,4,4,4,4,2,4,4,4,4,3,3,3,3,4,3,4,3,3,2,2,3,2,5,5,4,4,3,4,3,3,3,3,2,3,3,3,4,3,2,2,2,,,,,3,3,3,3,1,1,1,1,3,3,3,3,,,,3,3,3,1,1,2,3,
4/24/2022 19:38:00,4/24/2022 19:49:00,0,100,667,1,2022-04-24T19:49:0,R_3qxNnW3rZCYjFkA,41.9261,-71.3011,anonymous,EN,1,160040,5,5,5,5,5,5,3,1,4,4,4,3,3,3,4,4,4,2,3,4,4,4,3,2,2,4,4,3,5,5,4,4,3,4,2,2,2,1,2,4,4,3,4,4,4,3,4,3,3,3,3,5,5,5,3,4,4,2,2,3,2,3,3,3,3,3,3,3,3,3,
3/30/2022 14:32:00,3/30/2022 14:48:00,0,100,991,1,2022-03-30T14:48:0,R_3Ea2Nf8rBjW0CXr,41.88600159,-71.34570313,anonymous,EN,1,160305,5,5,5,4,3,5,2,1,4,4,4,5,3,3,3,4,5,3,4,5,4,4,4,4,4,3,3,3,2,2,3,2,4,4,3,4,4,4,5,5,4,1,2,3,3,4,4,4,4,3,3,5,3,3,3,1,3,3,2,3,3,3,3,3,2,3,2,3,4,4,
4/6/2022 14:53:00,4/6/2022 15:03:00,0,100,608,1,2022-04-06T15:3:0,R_1kSscSQ14Vhreon,41.9261,-71.3011,anonymous,EN,1,160505,4,4,4,5,5,5,5,3,5,5,5,5,3,2,1,5,4,4,4,3,4,3,4,4,4,5,5,4,4,4,4,4,3,3,3,5,5,5,5,2,,,,,3,,3,,5,3,3,1,2,3,3,3,3,4,4,4,,,,5,4,5,4,4,4,4,
4/27/2022 11:53:00,4/27/2022 12:06:00,0,100,769,1,2022-04-27T12:6:0,R_3ffv6r1hoh3vvKA,42.3562,-71.0631,anonymous,EN,1,160050,5,5,5,5,5,5,3,5,4,4,4,4,2,4,3,4,4,3,4,3,3,3,4,4,2,4,4,4,4,4,4,3,4,4,4,3,3,4,3,4,5,3,3,3,,,,,3,2,1,3,5,3,2,1,3,4,4,4,,,,3,3,1,2,2,3,3,
4/26/2022 14:54:00,4/26/2022 15:02:00,0,100,499,1,2022-04-26T15:2:0,R_1Iz2V27qKdw0law,41.9261,-71.3011,anonymous,EN,1,160050,4,4,4,2,2,4,2,2,4,3,3,3,2,2,1,2,2,1,2,1,1,1,1,2,1,2,3,3,3,3,3,3,2,3,2,3,3,3,3,2,4,2,3,4,,,,,2,2,2,3,5,3,2,1,4,5,3,4,,,,2,2,1,2,2,2,2,
4/12/2022 10:56:00,4/12/2022 11:13:00,0,100,1017,1,2022-04-12T11:13:0,R_2xA8GiCrxrWJw3M,41.92610168,-71.30110168,anonymous,EN,1,160515,5,5,5,5,4,4,,3,5,5,5,5,3,3,3,4,4,4,4,5,4,5,5,5,5,3,3,4,4,3,4,3,3,4,3,5,3,5,4,4,4,4,4,4,3,3,3,4,5,5,5,5,2,1,3,1,3,3,2,3,4,4,4,4,4,4,2,2,3,3,
4/13/2022 16:23:00,4/13/2022 16:34:00,0,100,680,1,2022-04-13T16:34:0,R_2CDQcQgSruEaURb,41.9261,-71.3011,anonymous,EN,1,160045,5,5,4,5,5,5,,3,5,4,4,4,3,,3,3,5,,4,3,3,4,4,4,3,,,,,4,,3,4,3,3,2,4,3,1,3,2,2,2,3,4,1,,,4,4,3,4,4,4,,,5,4,,4,2,,,,3,4,2,3,3,,
4/6/2022 14:10:00,4/6/2022 15:00:00,0,100,3002,1,2022-04-06T15:0:0,R_9LbrqHxaQnFGFmF,41.9261,-71.3011,anonymous,EN,1,160505,4,5,4,3,3,4,3,2,5,5,5,4,3,3,3,3,3,3,3,5,5,1,5,,5,,,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,,,4,4,2,3,2,3,3,5,3,,,3,3,3,3,3,1,1,2,4,4,3,,,,,
4/13/2022 14:49:00,4/13/2022 15:00:00,0,100,633,1,2022-04-13T15:0:0,R_rfPCbtjDgIsaQhz,41.9261,-71.3011,anonymous,EN,1,160001,4,4,4,2,2,3,4,1,3,4,4,3,1,2,2,2,4,4,5,2,2,2,2,3,2,4,4,3,3,2,3,3,4,3,1,4,3,2,4,2,3,1,3,3,2,4,3,3,3,3,4,4,5,2,2,1,3,3,3,3,1,2,2,2,2,2,1,3,2,3,
4/6/2022 14:03:00,4/6/2022 14:57:00,0,100,3205,1,2022-04-06T14:57:0,R_3FRp6ISemIZVZ06,41.7652,-72.7028,anonymous,EN,1,160505,5,4,5,4,4,2,2,2,5,4,3,3,1,2,2,2,2,4,1,4,5,5,3,3,2,3,3,3,4,3,3,4,3,3,3,1,3,2,2,2,3,3,3,3,3,4,3,3,2,2,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,
4/26/2022 7:56:00,4/26/2022 8:10:00,0,100,817,1,2022-04-26T8:10:0,R_12QIqmhjxLRv974,41.9261,-71.3011,anonymous,EN,1,160040,4,4,4,4,3,5,1,1,4,4,4,3,4,3,4,3,4,1,3,2,2,4,2,2,1,4,5,3,4,2,3,3,3,4,2,3,3,3,3,4,4,3,3,4,3,4,4,3,3,3,3,4,5,3,2,2,4,3,4,3,2,2,3,1,2,2,2,3,3,5,
4/6/2022 14:36:00,4/6/2022 14:57:00,0,100,1205,1,2022-04-06T14:57:0,R_0jONBP36bcQjMR3,41.9261,-71.3011,anonymous,EN,1,160505,4,4,4,3,3,2,2,1,4,4,4,4,3,2,1,1,2,1,1,4,4,4,4,4,2,3,3,3,3,4,3,3,2,3,2,3,3,3,2,3,3,3,3,4,4,4,4,4,3,4,4,4,2,2,3,2,4,3,2,3,3,3,4,2,2,4,5,5,5,4,
4/6/2022 14:35:00,4/6/2022 14:55:00,0,100,1180,1,2022-04-06T14:55:0,R_10Z80Z8gjnlNmzk,41.9261,-71.3011,anonymous,EN,1,160505,5,4,4,4,2,4,4,1,4,3,4,3,4,4,4,4,2,2,3,3,3,4,1,1,1,3,3,4,3,4,4,3,3,2,4,3,3,3,3,2,4,3,3,2,4,3,3,4,4,4,4,4,4,3,2,1,2,3,2,3,2,2,2,4,3,4,4,5,4,5,
4/13/2022 16:05:00,4/13/2022 16:16:00,0,100,631,1,2022-04-13T16:16:0,R_2aLbgSvNaGaZSpn,41.9261,-71.3011,anonymous,EN,1,160050,4,4,4,2,2,3,2,2,4,4,4,4,3,3,3,3,3,2,2,1,3,1,1,1,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,1,1,1,4,3,3,3,3,2,3,4,5,2,1,1,2,3,1,3,3,3,3,1,2,1,2,3,3,4,
3/30/2022 14:47:00,3/30/2022 15:19:00,0,100,1900,1,2022-03-30T15:19:0,R_sR7LJhfFKDIEChr,41.88600159,-71.34570313,anonymous,EN,1,160305,5,4,4,4,2,3,4,1,4,4,4,4,3,2,2,3,3,1,3,4,4,4,3,3,3,2,3,3,4,4,3,2,2,2,2,2,3,2,1,1,2,3,1,1,3,2,5,3,2,2,3,4,4,3,2,2,1,2,,2,3,3,4,3,3,3,3,3,3,3,
4/6/2022 14:07:00,4/6/2022 15:02:00,0,100,3291,1,2022-04-06T15:2:0,R_SQbN6MEf5h7QJqh,41.9261,-71.3011,anonymous,EN,1,160505,4,4,3,2,2,2,4,3,3,3,4,4,2,3,2,3,4,3,3,4,4,4,4,4,2,4,4,4,2,3,4,3,4,2,4,5,4,4,3,2,2,2,1,2,3,5,5,4,3,3,4,5,2,1,2,1,3,3,3,4,3,2,2,4,3,3,4,4,4,4,
4/6/2022 14:47:00,4/6/2022 15:01:00,0,100,856,1,2022-04-06T15:1:0,R_1i2MTNeXKZm1ZNJ,41.9261,-71.3011,anonymous,EN,1,160505,4,4,4,4,3,4,2,2,4,5,4,3,2,2,3,2,3,2,3,1,2,2,2,1,1,2,2,2,3,2,3,3,3,2,2,4,2,2,2,2,3,1,3,4,4,,4,,2,2,1,2,4,,,,3,3,2,3,,,,3,3,2,3,5,3,4,
4/12/2022 8:33:00,4/12/2022 8:41:00,0,100,468,1,2022-04-12T8:41:0,R_1imR857eXuDLPlU,40.76519775,-73.95880127,anonymous,EN,1,160320,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,2,4,5,4,4,5,4,5,4,5,4,5,3,3,1,4,4,2,3,3,3,3,4,4,5,3,3,3,3,
4/26/2022 9:00:00,4/26/2022 9:06:00,0,100,350,1,2022-04-26T9:6:0,R_10YIWs8SMlsQZp4,42.801,-71.3085,anonymous,EN,1,160320,5,5,5,4,4,5,3,,,,,,2,2,2,3,,,,5,5,5,,,,4,4,4,3,3,3,3,,,,3,3,2,3,4,3,1,3,3,,,,,,,,,5,3,3,3,3,3,3,3,,,,,,,3,3,3,4,
4/6/2022 14:42:00,4/6/2022 14:52:00,0,100,606,1,2022-04-06T14:52:0,R_1dLTSAVMSrNoDWQ,41.9261,-71.3011,anonymous,EN,1,160505,5,5,5,4,2,4,4,1,4,4,4,4,3,2,3,3,4,2,3,2,1,3,2,2,1,4,4,3,3,3,3,3,4,3,4,3,3,2,2,2,3,1,3,2,3,4,4,3,3,3,3,3,5,3,2,1,3,2,3,3,4,3,4,3,4,4,3,4,3,4,
3/30/2022 15:10:00,3/30/2022 20:23:00,0,100,18802,1,2022-03-30T20:23:0,R_2axaSQ2Qg9BVWpj,41.92610168,-71.30110168,anonymous,EN,1,160315,5,5,4,3,4,4,2,1,5,5,5,4,2,4,3,2,3,3,3,3,2,3,4,4,4,3,3,2,3,4,3,3,4,4,3,4,3,3,3,3,4,1,3,3,4,3,4,4,2,2,3,4,4,2,2,1,3,4,2,4,2,3,2,2,3,4,2,2,3,4,
4/6/2022 14:47:00,4/6/2022 15:05:00,0,100,1076,1,2022-04-06T15:5:0,R_yWvklcyPRUWSv1n,41.9261,-71.3011,anonymous,EN,1,160505,5,5,4,3,3,5,2,2,5,4,5,3,4,3,3,3,4,1,3,4,3,3,2,2,2,3,,4,4,4,4,3,2,3,3,3,3,3,2,3,3,2,3,4,4,5,4,4,2,2,4,1,4,4,4,,3,4,3,3,5,4,4,2,3,4,3,4,3,5,
4/27/2022 14:37:00,4/27/2022 14:45:00,0,100,496,1,2022-04-27T14:45:0,R_2t5aKAAxEfB7fMa,42.801,-71.3085,anonymous,EN,1,160320,5,5,5,4,4,3,4,1,4,4,3,3,4,4,4,5,3,2,3,5,5,4,4,4,3,3,3,3,3,4,3,3,3,3,3,2,1,2,2,4,4,2,2,3,3,4,3,4,2,2,2,3,1,3,3,1,4,3,2,4,3,3,3,3,3,3,3,4,3,3,
4/12/2022 9:04:00,4/12/2022 9:11:00,0,100,445,1,2022-04-12T9:11:0,R_A4BEdb1HKcL1eRb,41.97390747,-71.32839966,anonymous,EN,1,160315,4,4,5,4,3,3,3,1,4,3,5,5,3,3,1,3,3,3,3,3,3,3,3,4,2,3,3,2,2,2,2,1,4,4,4,3,3,3,4,2,4,3,4,4,,,,,4,4,4,4,1,3,3,3,4,4,4,4,,,,3,3,1,3,3,2,2,
4/11/2022 10:44:00,4/11/2022 10:55:00,0,100,628,1,2022-04-11T10:55:0,R_3ReY0SBHkdRKsHl,41.92610168,-71.30110168,anonymous,EN,1,160001,5,5,5,3,4,4,4,3,4,4,4,4,4,5,4,4,4,5,4,5,5,4,5,5,5,5,5,5,4,4,4,3,5,5,5,2,2,2,5,5,5,4,4,4,5,,5,,4,3,3,4,3,2,2,1,4,4,4,4,,,,3,3,4,4,5,5,5,
