StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,School- Lee,School- Maynard,Q145_1,Q145_2,Q145_3,LASID,Grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,s-tint-q1-1,s-tint-q2-1,s-tint-q3-1,s-tint-q4-1,s-tint-q5-1,s-acpr-q1-1,s-acpr-q2-1,s-acpr-q3-1,s-acpr-q4-1,s-peff-q1-1,s-peff-q2-1,s-peff-q3-1,s-peff-q4-1,s-peff-q5-1,s-peff-q6-1,Q2,QA3,Qa4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q168_1,Q168_2,Q168_3,Q168_4,Q168_5,Q168_6,Q168_7,Q169,Q3,Q4,Gender,Gender_3_TEXT,Race,Race_7_TEXT,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher
2023-03-17 8:00:34,2023-03-17 8:08:04,0,71.174.81.214,100,450,1,2023-03-16T10:27:186,R_6F55m7jgaPo3PBT,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,10,105,2660,12,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,3,4,3,,,,,,,4,4,4,4,3,5,4,3,5,4,3,3,4,1,1,1,4,1,5,4,3,4,1,3,2,3,3,,,,,,2,3,4,2,3,3,3,2,2,3,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 7:58:00,2023-03-17 8:08:08,0,71.174.81.214,100,608,1,2023-03-16T10:27:187,R_2uUtdyoAsIW2KLG,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,14,109,400377,9,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,,2,3,2,3,2,5,5,5,5,2,2,1,2,2,3,2,5,3,3,3,3,3,,2,1,2,3,,2,3,3,4,,,,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 7:58:08,2023-03-17 8:08:08,0,71.174.81.214,100,600,1,2023-03-16T10:27:188,R_3MzXaOVhyFtVV5o,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,3,31,108,3581,10,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,5,3,3,,,,,,,,,,3,4,2,4,3,5,5,4,5,4,3,3,4,2,4,3,5,5,3,4,3,3,2,4,5,5,4,4,1,5,5,4,,,,,2,3,4,2,2,4,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,,,Social Studies teacher,
2023-03-17 8:01:52,2023-03-17 8:08:13,0,71.174.81.214,100,381,1,2023-03-16T10:27:189,R_27seXKkmq86v33P,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,10,109,3055,9,3,3,4,,,,,,,,,,4,5,5,5,4,4,5,5,5,4,4,2,2,4,3,3,2,3,4,5,5,4,,,,,,,,,,,,3,4,4,5,4,3,4,4,3,2,2,,,,,,,,,,,,3,2,1,1,3,2,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Bigender,5,,EN,Math teacher,,,
2023-03-17 7:59:40,2023-03-17 8:08:14,0,71.174.81.214,100,513,1,2023-03-16T10:27:190,R_cwoxvi7PVhposeZ,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,23,106,2916,12,3,3,4,,,,,,,,,,4,3,4,3,1,1,3,2,3,3,3,3,3,4,3,3,4,4,3,4,5,2,,,,,,,,,,,,,,,,,,,,,,,1,3,4,4,3,2,4,1,1,2,3,3,1,2,4,3,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 8:00:31,2023-03-17 8:08:14,0,71.174.81.214,100,463,1,2023-03-16T10:27:191,R_1LgdlLkewXbp67L,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,3,107,2463,11,,,,,,,,,,,,,,,,,,,,3,4,1,3,,,,,,,,,1,2,3,,,,,,,3,4,4,3,5,4,4,4,5,2,1,1,2,1,1,1,1,5,4,1,2,4,2,2,1,3,2,,,,,,3,3,2,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 8:02:57,2023-03-17 8:08:18,0,71.174.81.214,100,321,1,2023-03-16T10:27:192,R_1dbiVIlzbBbwCmF,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,12,108,2832,10,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,,,,,,,5,4,4,4,4,5,5,4,5,4,4,3,4,3,3,4,4,4,4,4,4,4,1,3,3,5,3,5,5,3,3,4,,,,,4,4,3,4,3,4,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 8:01:59,2023-03-17 8:08:23,0,71.174.81.214,100,383,1,2023-03-16T10:27:193,R_SW8TOmpCxSMcfK1,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,11,109,3079,9,,,,,,,,,,,,,,,,,,,,3,2,2,2,,,,,,,,,4,4,1,,,,,,,2,1,1,2,1,4,4,3,4,4,4,3,3,2,2,1,1,1,2,3,2,3,1,1,1,2,3,,,,,,2,3,3,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 7:58:14,2023-03-17 8:08:23,0,71.174.81.214,100,608,1,2023-03-16T10:27:194,R_2Y9aNYBfcaqnfCv,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,17,108,2780,9,4,5,5,,,,,,,,,,4,3,3,3,3,4,2,3,4,5,5,1,4,2,5,4,4,4,3,4,1,5,,,,,,,,,,,,,,,,,,,,,,,3,5,3,3,3,4,2,3,4,4,3,3,2,3,4,4,3,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 7:59:59,2023-03-17 8:08:30,0,71.174.81.214,100,511,1,2023-03-16T10:27:195,R_10OgrSMwnpE8BRr,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,1,13,106,2344,12,,,,,,,,,,,,,3,3,3,3,3,4,3,,,,,3,3,3,4,,,,,,,,,,,,,,4,4,3,4,3,4,4,4,3,3,4,4,4,2,3,1,5,4,3,4,4,4,4,3,2,4,3,,,,,,,,,,5,3,5,3,3,5,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 7:57:06,2023-03-17 8:08:35,0,71.174.81.214,100,688,1,2023-03-16T10:27:196,R_3VHavaTiftOfpm1,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,25,109,3608,9,,,,,,,,,,,,,,,,,,,,4,4,3,3,,,,,,,,,2,3,3,,,,,,,5,4,3,4,4,5,5,5,5,3,3,4,4,3,3,4,3,5,4,4,3,3,4,4,4,4,3,,,,,,2,2,3,2,3,2,2,3,1,2,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 7:58:09,2023-03-17 8:08:36,0,71.174.81.214,100,627,1,2023-03-16T10:27:197,R_27vBIMBcTHpjRuK,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,3,109,3105,9,4,3,4,,,,,,,,,,4,5,4,4,1,1,1,3,4,3,3,2,2,2,2,2,3,2,4,3,2,5,,,,,,,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,4,3,4,3,4,3,2,3,3,3,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 7:59:08,2023-03-17 8:08:37,0,71.174.81.214,100,568,1,2023-03-16T10:27:198,R_2E9JBqUiXo92Eyf,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,27,106,,12,2,2,2,,,,,,,,,,3,3,3,2,3,3,3,4,4,4,4,3,3,3,3,4,4,4,4,2,3,3,,,,,,,,,,,,4,3,4,4,4,3,4,4,3,2,2,,,,,,,,,,,,3,2,4,3,3,3,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,EN,,,Social Studies teacher,
2023-03-17 8:02:15,2023-03-17 8:08:38,0,71.174.81.214,100,383,1,2023-03-16T10:27:199,R_3gXfy7UMOcINcoZ,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,2,107,400004,10,,,,,,,,,,,,,1,2,2,2,2,3,2,,,,,4,4,5,4,,,,,,,,,,,,,,3,4,3,4,4,5,4,4,5,4,3,4,3,2,1,2,4,4,3,4,2,2,2,2,3,3,3,,,,,,,,,,3,5,5,3,3,4,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,,,English teacher
2023-03-17 8:01:47,2023-03-17 8:08:39,0,71.174.81.214,100,411,1,2023-03-16T10:27:200,R_2fqYd0syA6LI8BA,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,15,107,3775,10,4,3,5,,,,,,,,,,2,2,2,2,1,2,2,4,3,2,3,2,3,3,4,3,4,2,3,4,3,2,,,,,,,,,,,,5,4,3,5,3,1,2,2,2,2,4,,,,,,,,,,,,1,2,4,2,2,5,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,,,English teacher
2023-03-17 8:02:18,2023-03-17 8:08:41,0,71.174.81.214,100,383,1,2023-03-16T10:27:201,R_1KewDvIDZf9g88H,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,1,16,109,3036,9,,,,,,,,,,,,,5,4,4,4,3,4,3,,,,,4,4,4,3,,,,,,,,,,,,,,3,3,3,4,2,5,5,5,5,5,4,4,5,2,1,2,2,4,3,3,2,4,4,3,3,3,3,,,,,,,,,,4,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:02:14,2023-03-17 8:08:51,0,71.174.81.214,100,396,1,2023-03-16T10:27:202,R_Ral3nJGi8Km4GdP,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,6,108,2801,9,3,3,3,,,,,,,,,,4,3,3,4,1,2,1,3,3,3,3,4,3,3,3,4,4,4,4,1,4,4,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,2,3,2,3,2,3,3,4,4,4,3,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 8:01:58,2023-03-17 8:08:53,0,71.174.81.214,100,414,1,2023-03-16T10:27:203,R_1IKj9JbiwVgDphX,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,3,22,109,383,9,,,,,,,,,,,,,,,,,,,,2,4,2,2,,,,,,,,,1,4,1,,,,,,,4,4,3,3,1,5,5,4,5,4,1,2,4,2,2,4,4,3,2,4,1,3,2,1,2,3,3,,,,,,4,5,4,4,4,4,4,3,2,4,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 8:00:59,2023-03-17 8:08:53,0,71.174.81.214,100,473,1,2023-03-16T10:27:204,R_2duUgvyVcSJVTzd,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,18,108,3107,9,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,4,4,4,4,4,5,5,4,5,5,4,4,5,3,1,1,4,4,4,5,4,4,1,3,2,2,4,4,3,4,4,4,,,,,4,4,5,4,4,4,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 7:58:12,2023-03-17 8:08:53,0,71.174.81.214,100,640,1,2023-03-16T10:27:205,R_1rBVoPfD4C4wVZK,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,30,107,3121,10,3,3,2,,,,,,,,,,2,2,4,3,1,2,1,4,4,4,4,3,3,4,4,2,2,3,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,1,2,1,2,1,2,2,2,4,3,3,5,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,,EN,,,Social Studies teacher,
2023-03-17 7:57:53,2023-03-17 8:08:55,0,71.174.81.214,100,661,1,2023-03-16T10:27:206,R_3O2Dlx6vIeYJ7XN,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,23,106,3648,11,3,3,3,,,,,,,,,,2,2,3,2,1,2,2,1,1,1,1,4,2,2,2,3,3,1,3,4,1,3,,,,,,,3,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,3,4,2,3,3,2,2,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:03:21,2023-03-17 8:08:56,0,71.174.81.214,100,334,1,2023-03-16T10:27:207,R_2taohrMUfnwqGPh,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,25,106,3649,12,4,3,4,,,,,,,,,,4,3,3,4,3,3,1,3,4,3,3,3,3,3,3,3,2,3,2,3,4,4,,,,,,,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,3,4,1,2,3,4,2,3,2,4,3,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 7:58:23,2023-03-17 8:08:56,0,71.174.81.214,100,632,1,2023-03-16T10:27:208,R_3e5kj2Fz4YleBXa,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,13,108,2944,9,4,5,5,,,,,,,,,,2,3,4,4,4,5,4,3,3,3,3,3,3,3,3,4,3,4,4,5,5,1,,,,,,,,,,,,,,,,,,,,,,,5,5,3,4,2,5,3,4,3,3,4,4,1,4,4,4,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 7:57:30,2023-03-17 8:08:58,0,71.174.81.214,100,687,1,2023-03-16T10:27:209,R_dgsb9z2nt3rtb8Z,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,3,3,108,2802,10,,,,,,,,,,,,,3,3,4,5,2,3,2,,,,,1,2,2,2,,,,,,,,,,,,,,5,4,3,4,3,5,5,4,5,3,2,2,2,3,2,4,4,4,3,3,2,3,1,2,2,4,3,,,,,,,,,,3,3,4,3,2,3,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,Social Studies teacher,
2023-03-17 8:01:28,2023-03-17 8:08:59,0,71.174.81.214,100,450,1,2023-03-16T10:27:210,R_2VCTq94pyAyi4vu,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,1,107,1830,10,3,3,4,,,,,,,,,,5,2,2,5,1,3,2,5,5,5,5,5,4,5,4,3,3,3,3,4,3,1,,,,,,,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,3,4,3,5,2,3,2,3,2,2,3,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 7:57:33,2023-03-17 8:09:04,0,71.174.81.214,100,691,1,2023-03-16T10:27:211,R_10N5ZpdB5z6RbFX,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,28,108,3096,9,3,4,4,,,,,,,,,,3,3,4,4,2,3,2,5,5,5,5,3,2,2,2,5,4,4,5,1,2,1,,,,,,,,,,,,5,5,5,5,5,4,4,4,3,3,4,,,,,,,,,,,,3,2,4,2,5,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 7:57:06,2023-03-17 8:09:09,0,71.174.81.214,100,723,1,2023-03-16T10:27:212,R_10H78qoRE8tuWxT,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,12,108,3052,9,,,,,,,,,,,,,,,,,,,,4,5,4,5,,,,,,,,,5,4,1,,,,,,,4,4,3,3,3,4,5,4,4,2,2,2,3,4,3,4,1,1,4,5,4,3,1,2,1,3,4,,,,,,2,2,3,2,3,3,3,4,1,3,,,,,,,,,,,,,,,,,,,,,2,,6,,EN,Math teacher,,,
2023-03-17 8:01:24,2023-03-17 8:09:12,0,71.174.81.214,100,467,1,2023-03-16T10:27:213,R_1jNdZE7YxZF9kSg,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,9,29,108,264627,9,2,3,5,,,,,,,,,,3,3,2,3,3,3,2,4,4,5,3,2,1,1,2,3,3,2,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,5,2,3,2,3,4,3,3,4,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,EN,,Science teacher,,
2023-03-17 7:59:33,2023-03-17 8:09:13,0,71.174.81.214,100,579,1,2023-03-16T10:27:214,R_3NEWS85qsMhdmzZ,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,13,107,2845,10,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,4,4,1,5,4,5,4,5,5,4,3,3,4,1,3,3,3,3,4,5,3,4,4,3,3,3,3,3,3,3,3,3,,,,,4,3,4,3,3,3,,,,,,,,,,,,,,,,,,,,,2,,"3,5",,EN,,,Social Studies teacher,
2023-03-17 7:58:26,2023-03-17 8:09:14,0,71.174.81.214,100,647,1,2023-03-16T10:27:215,R_3iznotFCeFT29bp,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,4,108,2819,10,3,3,4,,,,,,,,,,4,3,3,3,3,3,3,2,4,2,4,3,3,5,5,2,3,3,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,4,4,2,5,3,3,4,3,3,4,4,3,1,2,3,2,3,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 8:02:00,2023-03-17 8:09:15,0,71.174.81.214,100,434,1,2023-03-16T10:27:216,R_w7WuMKu5lbsPEm5,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,3,107,2641,10,,,,,,,,,,,,,4,3,3,3,1,3,1,,,,,3,3,3,3,,,,,,,,,,,,,,5,5,3,5,3,5,5,5,5,2,2,3,3,5,5,4,,,3,3,3,3,4,4,1,4,4,,,,,,,,,,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 7:57:47,2023-03-17 8:09:15,0,71.174.81.214,100,687,1,2023-03-16T10:27:217,R_WqBqsQ9BPAfUPbr,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,14,108,LASID,9,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,5,,,,,,,,,,4,4,2,3,2,5,5,5,5,4,2,2,4,3,2,3,3,5,4,4,3,5,2,3,3,4,4,4,1,2,5,5,,,,,4,4,4,3,4,5,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,,,Social Studies teacher,
2023-03-17 8:02:32,2023-03-17 8:09:15,0,71.174.81.214,100,402,1,2023-03-16T10:27:218,R_Z4S9Z3jdLz7pGud,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,28,107,2449,11,3,3,5,,,,,,,,,,4,4,3,4,1,3,3,2,3,1,2,2,2,4,4,4,2,2,4,1,2,1,,,,,,,,,,,,5,4,4,5,2,2,3,3,3,3,3,,,,,,,,,,,,4,3,2,3,2,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 8:01:22,2023-03-17 8:09:16,0,71.174.81.214,100,474,1,2023-03-16T10:27:219,R_1hz33ixTjvfKVWp,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,3,109,3111,9,4,4,5,,,,,,,,,,5,3,5,3,2,3,3,3,4,2,3,5,5,4,3,4,3,4,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,3,4,4,1,1,3,4,4,1,4,4,5,4,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 8:01:10,2023-03-17 8:09:17,0,71.174.81.214,100,487,1,2023-03-16T10:27:220,R_3kL2Aj0XUSDnxIs,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,7,104,200142,12,4,3,5,,,,,,,,,,3,4,3,4,3,4,4,2,4,4,2,3,1,2,2,4,2,3,5,2,2,1,,,,,,,4,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,5,4,5,2,2,2,3,4,3,3,4,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,Science teacher,,
2023-03-17 8:01:45,2023-03-17 8:09:17,0,71.174.81.214,100,451,1,2023-03-16T10:27:221,R_1ihybB2yxzj7YTp,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,3,108,254458,10,,,,,,,,,,,,,,,,,,,,5,4,5,5,,,,,,,,,1,3,1,,,,,,,5,5,4,5,4,5,5,5,5,5,3,2,5,4,5,4,5,3,4,5,5,5,1,5,2,5,3,,,,,,3,5,3,5,5,5,5,4,3,5,,,,,,,,,,,,,,,,,,,,,2,,3,,EN,Math teacher,,,
2023-03-17 8:02:36,2023-03-17 8:09:18,0,71.174.81.214,100,402,1,2023-03-16T10:27:222,R_1d0KVrDkH1y2gLQ,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,7,107,3407,10,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,4,,,,,,,,,,4,4,4,5,3,5,5,4,5,5,3,3,4,2,1,3,4,5,5,4,4,4,1,3,3,3,4,5,4,5,5,5,,,,,4,5,4,4,4,5,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,Social Studies teacher,
2023-03-17 7:57:11,2023-03-17 8:09:20,0,71.174.81.214,100,729,1,2023-03-16T10:27:223,R_2yjyqtB9OhYpCed,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,2,8,106,400397,11,5,3,5,,,,,,,,,,2,3,3,3,3,4,2,5,4,5,4,5,4,4,5,2,3,2,2,5,4,2,,,,,,,2,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,3,4,5,5,5,4,3,5,4,3,4,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:02:00,2023-03-17 8:09:21,0,71.174.81.214,100,440,1,2023-03-16T10:27:224,R_2rC8uu5riSBglhJ,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,2,6,108,2701,10,4,3,5,,,,,,,,,,5,4,4,5,4,4,4,4,3,3,3,3,4,4,3,5,4,5,5,3,4,3,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5,3,3,4,4,3,5,4,4,5,4,3,4,5,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 8:01:42,2023-03-17 8:09:22,0,71.174.81.214,100,459,1,2023-03-16T10:27:225,R_UWJi7aZsg5XKYZH,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,1,11,108,2813,10,4,3,4,,,,,,,,,,3,4,4,5,3,3,3,4,4,3,4,3,3,3,3,3,4,4,3,3,5,4,,,,,,,4,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,3,3,2,5,2,4,2,3,1,2,3,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 8:01:44,2023-03-17 8:09:29,0,71.174.81.214,100,465,1,2023-03-16T10:27:226,R_UMBfCUhnuAEqmgp,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,20,108,3075,9,3,3,3,,,,,,,,,,4,3,3,4,2,3,2,3,4,3,4,3,3,4,3,3,3,4,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,4,5,4,4,3,3,4,3,2,2,3,3,4,3,3,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 8:03:04,2023-03-17 8:09:31,0,71.174.81.214,100,387,1,2023-03-16T10:27:227,R_27vCavhwBtkpQ2y,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,1,108,4015,10,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,,,,,,,,,,3,3,3,3,2,2,5,3,3,4,4,4,5,2,2,2,1,2,3,4,3,3,4,1,3,2,4,3,2,4,4,4,,,,,3,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 7:58:14,2023-03-17 8:09:34,0,71.174.81.214,100,679,1,2023-03-16T10:27:228,R_12KDTmfrvDtKzpQ,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,12,5,108,3025,9,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,,,,,,,,,,4,4,3,3,4,5,5,5,5,4,3,4,3,3,2,2,4,4,3,3,3,3,3,4,3,3,4,5,4,4,4,5,,,,,4,5,4,4,4,5,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 8:00:39,2023-03-17 8:09:34,0,71.174.81.214,100,535,1,2023-03-16T10:27:229,R_2zoTr9YxuC9bOiA,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,,,,,11,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,3,3,3,,,,,,,3,4,3,3,1,5,4,4,4,2,1,4,1,1,1,1,1,1,3,3,3,3,1,1,1,1,2,,,,,,1,1,3,1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 8:02:44,2023-03-17 8:09:38,0,71.174.81.214,100,413,1,2023-03-16T10:27:230,R_1fmkBV8LDw42NMl,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,3,108,3073,9,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,3,5,3,,,,,,,4,4,4,4,2,4,5,4,4,5,2,4,4,3,2,2,4,3,4,3,4,2,1,3,2,3,4,,,,,,3,2,2,3,3,3,3,3,1,3,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 8:01:48,2023-03-17 8:09:41,0,71.174.81.214,100,472,1,2023-03-16T10:27:231,R_TdxN9VKaZqBBBMB,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,31,107,2895,10,5,5,5,,,,,,,,,,3,3,3,3,3,3,4,3,4,3,2,1,4,3,3,4,2,3,4,3,3,3,,,,,,,,,,,,5,5,4,5,4,5,4,4,4,1,3,,,,,,,,,,,,3,3,4,3,3,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,,Social Studies teacher,
